AgentID,SpawnZone,EscapeTime(s),ExitUsed
117,Typical School Chair and Table 16,880.50,Exit_Sub2
118,School Table,885.60,Exit_Sub_Main
108,Typical School Chair and Table 6,893.08,Exit_Sub2
130,pedestal,894.76,Exit_Sub1
115,Typical School Chair and Table 11,897.30,Exit_Sub2
125,School Table,898.16,Exit_Sub_Main
124,School Table,903.60,Exit_Sub_Main
120,Typical School Chair and Table 8,924.58,Exit_Sub_Main
121,School Table,942.37,Exit_Sub_Main
122,Typical School Chair and Table 4,943.64,Exit_Sub_Main
138,School Table,946.28,Exit_Sub_Main
134,School Table,947.56,Exit_Sub3
129,Typical School Chair and Table 8,954.65,Exit_Sub2
126,School Table,962.45,Exit_Sub2
127,Typical School Chair and Table,963.29,Exit_Sub3
147,Typical School Chair and Table 3,973.48,Exit_Sub2
141,School Table,976.59,Exit_Sub2
148,Typical School Chair and Table 18,978.26,Exit_Sub2
142,Typical School Chair and Table 15,981.97,Exit_Sub3
136,School Table,984.90,Exit_Sub2
139,School Table,988.58,Exit_Sub1
131,School Table,991.11,Exit_Sub3
133,School Table,1003.36,Exit_Sub3
132,Typical School Chair and Table 18,1004.17,Exit_Sub1
144,School Table,1010.71,Exit_Sub2
123,Typical School Chair and Table 10,1011.95,Exit_Sub_Main
128,Typical School Chair and Table 18,1011.95,Exit_Sub3
150,School Table,1012.81,Exit_Sub3
145,School Table,1015.32,Exit_Sub1
152,Typical School Chair and Table 19,1015.32,Exit_Sub2
137,School Table,1019.02,Exit_Sub3
135,School Table,1022.29,Exit_Sub3
146,Typical School Chair and Table 13,1037.69,Exit_Sub_Main
143,School Table,1050.50,Exit_Sub2
154,Typical School Chair and Table 18,1054.60,Exit_Sub1
157,Typical School Chair and Table 6,1057.06,Exit_Sub2
151,Typical School Chair and Table 15,1063.56,Exit_Sub1
162,School Table,1071.59,Exit_Sub3
155,Typical School Chair and Table 15,1073.70,Exit_Sub_Main
153,School Table,1079.04,Exit_Sub2
149,School Table,1079.43,Exit_Sub_Main
159,Typical School Chair and Table 12,1079.85,Exit_Sub_Main
164,Typical School Chair and Table 4,1079.85,Exit_Sub_Main
140,School Table,1084.40,Exit_Sub2
161,Typical School Chair and Table 9,1085.24,Exit_Sub2
156,Typical School Chair and Table 17,1107.79,Exit_Sub3
158,School Table,1108.99,Exit_Sub_Main
163,Typical School Chair and Table 4,1119.85,Exit_Sub_Main
165,School Table,1146.47,Exit_Sub2
167,Typical School Chair and Table 13,1155.62,Exit_Sub_Main
160,Typical School Chair and Table 1,1165.51,Exit_Sub_Main
166,Typical School Chair and Table 8,1165.51,Exit_Sub_Main
174,School Table,1188.87,Exit_Sub2
180,pedestal,1192.83,Exit_Sub_Main
168,Typical School Chair and Table 14,1192.83,Exit_Sub_Main
171,Typical School Chair and Table 18,1222.37,Exit_Sub1
178,School Table,1222.77,Exit_Sub_Main
169,Typical School Chair and Table 5,1230.01,Exit_Sub_Main
170,Typical School Chair and Table,1259.21,Exit_Sub_Main
173,Typical School Chair and Table 8,1265.39,Exit_Sub_Main
179,Typical School Chair and Table 7,1268.96,Exit_Sub1
189,pedestal,1268.96,Exit_Sub2
172,School Table,1271.34,Exit_Sub_Main
175,Typical School Chair and Table 3,1280.38,Exit_Sub_Main
192,School Table,1287.00,Exit_Sub2
177,School Table,1303.06,Exit_Sub_Main
176,Typical School Chair and Table 8,1312.06,Exit_Sub2
187,Typical School Chair and Table 19,1323.06,Exit_Sub1
197,Typical School Chair and Table 3,1324.68,Exit_Sub1
181,School Table,1324.68,Exit_Sub3
199,Typical School Chair and Table 3,1326.67,Exit_Sub3
183,Typical School Chair and Table 9,1333.58,Exit_Sub_Main
182,School Table,1337.18,Exit_Sub_Main
201,School Table,1349.70,Exit_Sub2
196,School Table,1355.94,Exit_Sub_Main
186,School Table,1355.94,Exit_Sub_Main
184,Typical School Chair and Table 16,1357.14,Exit_Sub_Main
195,Typical School Chair and Table 5,1363.42,Exit_Sub_Main
205,Typical School Chair and Table 15,1366.53,Exit_Sub_Main
188,School Table,1372.71,Exit_Sub_Main
185,School Table,1372.71,Exit_Sub3
191,School Table,1376.62,Exit_Sub2
190,School Table,1377.37,Exit_Sub3
193,School Table,1377.80,Exit_Sub2
200,School Table,1383.22,Exit_Sub2
194,Typical School Chair and Table 9,1387.48,Exit_Sub3
203,Typical School Chair and Table 19,1420.29,Exit_Sub2
206,Typical School Chair and Table,1423.40,Exit_Sub3
202,Typical School Chair and Table 13,1434.13,Exit_Sub_Main
198,Typical School Chair and Table 11,1439.91,Exit_Sub_Main
214,School Table,1443.00,Exit_Sub3
204,Typical School Chair and Table 11,1445.79,Exit_Sub_Main
208,Typical School Chair and Table 19,1447.37,Exit_Sub2
211,Typical School Chair and Table 19,1451.24,Exit_Sub3
219,Typical School Chair and Table 16,1457.01,Exit_Sub3
207,School Table,1461.24,Exit_Sub1
226,School Table,1463.92,Exit_Sub2
220,Typical School Chair and Table 17,1467.74,Exit_Sub_Main
209,Typical School Chair and Table 7,1478.39,Exit_Sub3
223,Typical School Chair and Table 12,1482.43,Exit_Sub_Main
212,School Table,1487.45,Exit_Sub_Main
225,School Table,1492.08,Exit_Sub2
216,School Table,1512.28,Exit_Sub2
215,School Table,1514.94,Exit_Sub3
230,Typical School Chair and Table 12,1516.10,Exit_Sub_Main
210,Typical School Chair and Table 17,1518.45,Exit_Sub_Main
217,School Table,1530.77,Exit_Sub2
222,Typical School Chair and Table 17,1531.54,Exit_Sub_Main
221,Typical School Chair and Table 11,1536.52,Exit_Sub2
231,School Table,1544.73,Exit_Sub_Main
232,School Table,1549.68,Exit_Sub1
224,Typical School Chair and Table 1,1551.22,Exit_Sub2
227,School Table,1553.82,Exit_Sub3
234,School Table,1556.17,Exit_Sub_Main
240,Typical School Chair and Table 6,1558.40,Exit_Sub2
233,Typical School Chair and Table 15,1559.92,Exit_Sub3
238,Typical School Chair and Table 16,1560.71,Exit_Sub_Main
213,Typical School Chair and Table 5,1565.14,Exit_Sub_Main
236,School Table,1566.94,Exit_Sub3
218,Typical School Chair and Table 18,1576.54,Exit_Sub2
239,School Table,1577.35,Exit_Sub_Main
235,Typical School Chair and Table 5,1583.86,Exit_Sub_Main
229,Typical School Chair and Table 4,1584.58,Exit_Sub_Main
242,School Table,1588.70,Exit_Sub2
228,School Table,1592.05,Exit_Sub3
243,Typical School Chair and Table 11,1595.38,Exit_Sub_Main
246,Typical School Chair and Table 5,1602.43,Exit_Sub_Main
251,School Table,1605.02,Exit_Sub_Main
241,Typical School Chair and Table 7,1605.40,Exit_Sub2
253,School Table,1609.46,Exit_Sub3
245,Typical School Chair and Table 16,1614.65,Exit_Sub1
256,School Table,1631.33,Exit_Sub_Main
248,Typical School Chair and Table 4,1643.09,Exit_Sub_Main
259,School Table,1645.77,Exit_Sub3
249,Typical School Chair and Table 12,1647.18,Exit_Sub_Main
250,Typical School Chair and Table 2,1656.90,Exit_Sub3
244,School Table,1659.11,Exit_Sub_Main
263,School Table,1661.48,Exit_Sub2
247,Typical School Chair and Table 2,1668.37,Exit_Sub_Main
266,pedestal,1675.28,Exit_Sub_Main
254,School Table,1675.28,Exit_Sub_Main
252,School Table,1682.51,Exit_Sub_Main
237,water tank,1685.82,Exit_Sub2
271,pedestal,1688.42,Exit_Sub_Main
255,School Table,1699.27,Exit_Sub3
262,Typical School Chair and Table 5,1715.45,Exit_Sub_Main
257,Typical School Chair and Table 11,1729.60,Exit_Sub_Main
258,School Table,1732.15,Exit_Sub_Main
260,Typical School Chair and Table 5,1735.41,Exit_Sub2
265,School Table,1736.13,Exit_Sub_Main
274,School Table,1741.52,Exit_Sub_Main
261,Typical School Chair and Table 18,1743.35,Exit_Sub2
276,School Table,1743.74,Exit_Sub3
264,School Table,1745.18,Exit_Sub3
268,Typical School Chair and Table,1747.39,Exit_Sub1
270,School Table,1757.10,Exit_Sub_Main
281,School Table,1761.10,Exit_Sub3
267,Typical School Chair and Table 10,1765.48,Exit_Sub2
278,School Table,1777.97,Exit_Sub3
290,pedestal,1779.43,Exit_Sub_Main
272,Typical School Chair and Table 2,1786.85,Exit_Sub_Main
283,School Table,1794.35,Exit_Sub1
284,School Table,1810.83,Exit_Sub_Main
289,Typical School Chair and Table 7,1811.19,Exit_Sub3
298,water tank 3,1817.62,Exit_Sub3
285,School Table,1824.06,Exit_Sub3
269,Typical School Chair and Table 5,1832.33,Exit_Sub_Main
292,School Table,1832.33,Exit_Sub3
286,Typical School Chair and Table 12,1833.42,Exit_Sub2
277,Typical School Chair and Table 18,1837.66,Exit_Sub2
279,School Table,1838.77,Exit_Sub2
275,School Table,1845.83,Exit_Sub_Main
291,School Table,1853.56,Exit_Sub2
273,School Table,1856.39,Exit_Sub_Main
280,Typical School Chair and Table 2,1860.66,Exit_Sub_Main
295,School Table,1867.43,Exit_Sub3
293,Typical School Chair and Table 2,1869.90,Exit_Sub1
300,School Table,1874.14,Exit_Sub3
282,Typical School Chair and Table 11,1874.82,Exit_Sub3
288,School Table,1875.59,Exit_Sub3
294,School Table,1883.96,Exit_Sub3
296,Typical School Chair and Table 12,1886.44,Exit_Sub_Main
287,School Table,1918.61,Exit_Sub2
299,School Table,1921.77,Exit_Sub2
310,School Table,1928.04,Exit_Sub3
303,Typical School Chair and Table 17,1943.21,Exit_Sub_Main
297,School Table,1949.17,Exit_Sub_Main
312,School Table,1955.09,Exit_Sub_Main
306,School Table,1955.09,Exit_Sub3
314,Typical School Chair and Table 1,1962.32,Exit_Sub_Main
308,Typical School Chair and Table 4,1966.50,Exit_Sub_Main
301,Typical School Chair and Table 5,1971.94,Exit_Sub_Main
302,School Table,1975.43,Exit_Sub_Main
305,Typical School Chair and Table 4,1994.31,Exit_Sub_Main
304,School Table,2003.75,Exit_Sub_Main
313,Typical School Chair and Table 18,2005.18,Exit_Sub3
307,Typical School Chair and Table 19,2023.93,Exit_Sub_Main
311,Typical School Chair and Table 4,2034.54,Exit_Sub_Main
317,School Table,2034.88,Exit_Sub_Main
309,School Table,2039.65,Exit_Sub3
316,Typical School Chair and Table,2042.05,Exit_Sub1
325,School Table,2066.83,Exit_Sub3
315,School Table,2075.68,Exit_Sub_Main
320,School Table,2095.95,Exit_Sub3
322,School Table,2098.36,Exit_Sub_Main
324,School Table,2100.07,Exit_Sub1
330,School Table,2100.45,Exit_Sub_Main
323,Typical School Chair and Table 16,2100.45,Exit_Sub3
318,School Table,2105.56,Exit_Sub_Main
332,School Table,2115.94,Exit_Sub3
334,Typical School Chair and Table 4,2116.28,Exit_Sub_Main
319,School Table,2119.67,Exit_Sub_Main
333,School Table,2122.44,Exit_Sub3
327,Typical School Chair and Table 13,2132.84,Exit_Sub_Main
321,Typical School Chair and Table 15,2133.51,Exit_Sub2
326,School Table,2149.96,Exit_Sub3
335,Typical School Chair and Table 2,2152.68,Exit_Sub3
336,School Table,2161.75,Exit_Sub1
342,School Table,2169.14,Exit_Sub_Main
338,Typical School Chair and Table 9,2173.23,Exit_Sub_Main
346,Typical School Chair and Table 9,2175.02,Exit_Sub_Main
343,Typical School Chair and Table 1,2175.02,Exit_Sub3
328,School Table,2175.34,Exit_Sub_Main
349,Typical School Chair and Table 4,2184.00,Exit_Sub_Main
331,Typical School Chair and Table 5,2184.68,Exit_Sub_Main
347,School Table,2185.69,Exit_Sub3
337,School Table,2189.15,Exit_Sub_Main
339,School Table,2190.14,Exit_Sub_Main
348,Typical School Chair and Table,2190.45,Exit_Sub3
352,Typical School Chair and Table 11,2208.48,Exit_Sub_Main
340,Typical School Chair and Table 8,2209.49,Exit_Sub3
365,pedestal,2210.17,Exit_Sub_Main
341,School Table,2210.49,Exit_Sub1
363,School Table,2212.50,Exit_Sub2
350,Typical School Chair and Table 19,2214.10,Exit_Sub2
362,Typical School Chair and Table 12,2220.33,Exit_Sub_Main
360,Typical School Chair and Table 11,2223.32,Exit_Sub_Main
364,School Table,2224.99,Exit_Sub1
358,School Table,2230.54,Exit_Sub2
345,School Table,2231.20,Exit_Sub3
359,School Table,2231.84,Exit_Sub3
351,Typical School Chair and Table 10,2242.86,Exit_Sub3
366,Typical School Chair and Table 19,2255.24,Exit_Sub_Main
344,School Table,2259.49,Exit_Sub_Main
356,School Table,2261.51,Exit_Sub3
354,Typical School Chair and Table 10,2262.15,Exit_Sub2
371,School Table,2283.33,Exit_Sub_Main
357,Typical School Chair and Table 17,2286.87,Exit_Sub2
353,Typical School Chair and Table 4,2289.82,Exit_Sub_Main
367,Typical School Chair and Table 7,2292.74,Exit_Sub2
370,Typical School Chair and Table 9,2294.72,Exit_Sub_Main
374,Typical School Chair and Table 12,2296.70,Exit_Sub_Main
361,School Table,2301.53,Exit_Sub_Main
355,School Table,2305.71,Exit_Sub_Main
369,School Table,2325.48,Exit_Sub2
382,School Table,2330.30,Exit_Sub2
368,Typical School Chair and Table 2,2337.73,Exit_Sub_Main
329,Typical School Chair and Table 8,2357.20,Exit_Sub2
373,School Table,2364.62,Exit_Sub3
378,School Table,2371.33,Exit_Sub1
372,Typical School Chair and Table 4,2379.58,Exit_Sub_Main
376,Typical School Chair and Table 14,2387.26,Exit_Sub_Main
379,School Table,2396.70,Exit_Sub3
380,Typical School Chair and Table 13,2400.25,Exit_Sub3
383,Typical School Chair and Table 9,2411.94,Exit_Sub3
391,School Table,2417.16,Exit_Sub1
386,School Table,2424.63,Exit_Sub_Main
385,Typical School Chair and Table 6,2425.63,Exit_Sub2
377,Typical School Chair and Table 19,2430.10,Exit_Sub2
389,School Table,2435.15,Exit_Sub_Main
394,Typical School Chair and Table 2,2435.77,Exit_Sub2
397,School Table,2439.28,Exit_Sub_Main
401,Typical School Chair and Table 5,2440.23,Exit_Sub_Main
375,water tank,2443.38,Exit_Sub2
399,School Table,2448.45,Exit_Sub3
402,Typical School Chair and Table 1,2467.18,Exit_Sub3
390,Typical School Chair and Table 1,2469.49,Exit_Sub_Main
387,Typical School Chair and Table 18,2469.80,Exit_Sub2
398,Typical School Chair and Table 11,2470.12,Exit_Sub_Main
393,Typical School Chair and Table 5,2480.54,Exit_Sub_Main
395,School Table,2494.48,Exit_Sub3
388,School Table,2495.78,Exit_Sub2
405,School Table,2497.34,Exit_Sub_Main
404,School Table,2498.56,Exit_Sub3
392,Typical School Chair and Table,2508.70,Exit_Sub3
396,Typical School Chair and Table 5,2510.88,Exit_Sub_Main
403,Typical School Chair and Table 20,2535.18,Exit_Sub2
411,Typical School Chair and Table 4,2536.41,Exit_Sub2
400,Typical School Chair and Table 12,2550.54,Exit_Sub_Main
412,School Table,2553.02,Exit_Sub2
406,School Table,2563.19,Exit_Sub_Main
410,Typical School Chair and Table 17,2565.03,Exit_Sub_Main
407,School Table,2568.77,Exit_Sub3
415,School Table,2569.37,Exit_Sub_Main
420,Typical School Chair and Table 1,2572.86,Exit_Sub_Main
408,School Table,2572.86,Exit_Sub_Main
419,Typical School Chair and Table 3,2589.10,Exit_Sub2
409,Typical School Chair and Table 17,2593.11,Exit_Sub_Main
417,Typical School Chair and Table 9,2604.49,Exit_Sub_Main
425,Typical School Chair and Table 8,2608.51,Exit_Sub_Main
413,School Table,2621.61,Exit_Sub_Main
428,School Table,2632.62,Exit_Sub3
416,Typical School Chair and Table 11,2632.91,Exit_Sub_Main
414,School Table,2633.83,Exit_Sub_Main
436,Typical School Chair and Table 10,2652.29,Exit_Sub3
431,School Table,2655.66,Exit_Sub3
435,Typical School Chair and Table 2,2663.87,Exit_Sub_Main
426,Typical School Chair and Table 17,2671.44,Exit_Sub_Main
423,Typical School Chair and Table 20,2673.22,Exit_Sub_Main
418,Typical School Chair and Table 10,2683.55,Exit_Sub2
430,Typical School Chair and Table 11,2686.93,Exit_Sub_Main
438,Typical School Chair and Table 11,2691.13,Exit_Sub3
421,Typical School Chair and Table 10,2695.05,Exit_Sub2
422,School Table,2695.67,Exit_Sub_Main
427,Typical School Chair and Table 20,2699.59,Exit_Sub_Main
433,School Table,2715.91,Exit_Sub_Main
424,School Table,2721.33,Exit_Sub_Main
442,Typical School Chair and Table 11,2721.93,Exit_Sub2
432,School Table,2724.34,Exit_Sub3
440,Typical School Chair and Table 17,2726.81,Exit_Sub_Main
429,Typical School Chair and Table 3,2730.71,Exit_Sub_Main
437,School Table,2737.54,Exit_Sub_Main
444,Typical School Chair and Table 3,2739.32,Exit_Sub_Main
449,Typical School Chair and Table 2,2750.02,Exit_Sub_Main
454,Typical School Chair and Table 6,2751.59,Exit_Sub1
439,School Table,2763.57,Exit_Sub_Main
465,pedestal,2764.76,Exit_Sub2
434,School Table,2766.26,Exit_Sub_Main
446,School Table,2766.90,Exit_Sub2
445,School Table,2770.41,Exit_Sub1
458,Typical School Chair and Table 5,2777.16,Exit_Sub2
441,Typical School Chair and Table 2,2777.75,Exit_Sub_Main
453,Typical School Chair and Table 18,2788.54,Exit_Sub1
455,Typical School Chair and Table 8,2788.54,Exit_Sub3
447,School Table,2790.01,Exit_Sub_Main
443,Typical School Chair and Table 4,2796.82,Exit_Sub_Main
457,School Table,2798.91,Exit_Sub1
463,Typical School Chair and Table 6,2804.15,Exit_Sub2
452,School Table,2806.50,Exit_Sub_Main
451,Typical School Chair and Table 8,2807.10,Exit_Sub1
448,School Table,2820.33,Exit_Sub2
456,School Table,2821.77,Exit_Sub3
450,School Table,2825.31,Exit_Sub2
462,School Table,2826.76,Exit_Sub1
467,Typical School Chair and Table,2833.45,Exit_Sub3
461,School Table,2836.67,Exit_Sub_Main
466,Typical School Chair and Table 20,2849.63,Exit_Sub_Main
464,Typical School Chair and Table 2,2856.79,Exit_Sub_Main
459,School Table,2867.20,Exit_Sub_Main
477,School Table,2871.80,Exit_Sub3
460,Typical School Chair and Table 19,2875.81,Exit_Sub2
482,School Table,2876.98,Exit_Sub2
470,School Table,2876.98,Exit_Sub_Main
469,Typical School Chair and Table 2,2887.09,Exit_Sub3
472,School Table,2910.59,Exit_Sub_Main
468,School Table,2910.86,Exit_Sub3
474,Typical School Chair and Table 15,2921.48,Exit_Sub2
471,School Table,2925.22,Exit_Sub_Main
473,Typical School Chair and Table 16,2931.64,Exit_Sub3
475,School Table,2936.43,Exit_Sub3
480,Typical School Chair and Table 14,2946.51,Exit_Sub_Main
484,Typical School Chair and Table 7,2956.22,Exit_Sub1
481,Typical School Chair and Table 15,2966.30,Exit_Sub1
479,Typical School Chair and Table 2,2979.52,Exit_Sub2
476,School Table,2982.04,Exit_Sub2
478,School Table,2984.86,Exit_Sub_Main
497,Typical School Chair and Table 17,2989.34,Exit_Sub_Main
483,School Table,2991.58,Exit_Sub_Main
487,School Table,3008.09,Exit_Sub_Main
493,Typical School Chair and Table 8,3009.21,Exit_Sub2
486,School Table,3014.60,Exit_Sub_Main
485,Typical School Chair and Table 16,3015.45,Exit_Sub2
488,School Table,3034.09,Exit_Sub2
489,Typical School Chair and Table 14,3038.23,Exit_Sub3
492,School Table,3039.08,Exit_Sub3
490,Typical School Chair and Table 6,3043.71,Exit_Sub_Main
494,School Table,3048.68,Exit_Sub3
500,Typical School Chair and Table 14,3053.08,Exit_Sub2
491,Typical School Chair and Table 8,3054.49,Exit_Sub2
506,Typical School Chair and Table 6,3055.04,Exit_Sub1
514,Typical School Chair and Table 8,3056.76,Exit_Sub3
496,School Table,3060.91,Exit_Sub_Main
512,School Table,3065.80,Exit_Sub2
511,Typical School Chair and Table 5,3073.63,Exit_Sub_Main
507,School Table,3073.63,Exit_Sub3
498,Typical School Chair and Table 5,3074.45,Exit_Sub3
509,Typical School Chair and Table 14,3081.88,Exit_Sub_Main
523,School Table,3086.52,Exit_Sub3
503,School Table,3093.00,Exit_Sub_Main
495,School Table,3097.91,Exit_Sub_Main
499,Typical School Chair and Table 13,3110.27,Exit_Sub_Main
522,Typical School Chair and Table 12,3111.57,Exit_Sub3
513,Typical School Chair and Table 19,3113.20,Exit_Sub2
521,School Table,3117.27,Exit_Sub3
505,School Table,3118.61,Exit_Sub_Main
520,School Table,3118.61,Exit_Sub_Main
527,School Table,3124.01,Exit_Sub_Main
529,Typical School Chair and Table 20,3128.56,Exit_Sub_Main
519,School Table,3138.96,Exit_Sub3
504,School Table,3141.27,Exit_Sub_Main
501,Typical School Chair and Table 7,3143.70,Exit_Sub2
518,Typical School Chair and Table 1,3145.07,Exit_Sub2
510,Typical School Chair and Table 20,3147.73,Exit_Sub1
524,School Table,3152.46,Exit_Sub3
508,Typical School Chair and Table 4,3157.01,Exit_Sub_Main
515,Typical School Chair and Table 13,3171.15,Exit_Sub3
526,Typical School Chair and Table 17,3183.42,Exit_Sub3
517,Typical School Chair and Table 19,3186.64,Exit_Sub2
528,Typical School Chair and Table 16,3195.54,Exit_Sub_Main
525,Typical School Chair and Table 6,3196.09,Exit_Sub_Main
516,School Table,3198.47,Exit_Sub_Main
535,School Table,3204.54,Exit_Sub1
534,Typical School Chair and Table 13,3210.59,Exit_Sub_Main
538,School Table,3217.98,Exit_Sub3
530,School Table,3218.51,Exit_Sub_Main
540,School Table,3220.08,Exit_Sub2
531,School Table,3237.61,Exit_Sub_Main
533,School Table,3243.81,Exit_Sub_Main
536,Typical School Chair and Table 6,3245.65,Exit_Sub2
549,School Table,3245.65,Exit_Sub3
532,School Table,3248.29,Exit_Sub_Main
544,School Table,3249.34,Exit_Sub2
556,Typical School Chair and Table 14,3256.81,Exit_Sub3
550,School Table,3258.10,Exit_Sub_Main
537,School Table,3273.78,Exit_Sub_Main
384,School Table,3275.29,Exit_Sub_Main
553,Typical School Chair and Table 16,3275.29,Exit_Sub3
546,Typical School Chair and Table 15,3279.92,Exit_Sub_Main
543,Typical School Chair and Table 9,3283.78,Exit_Sub3
554,School Table,3287.87,Exit_Sub_Main
558,Typical School Chair and Table 4,3289.39,Exit_Sub_Main
541,Typical School Chair and Table 19,3290.66,Exit_Sub3
502,Typical School Chair and Table 11,3291.73,Exit_Sub_Main
551,Typical School Chair and Table 14,3301.96,Exit_Sub_Main
539,Typical School Chair and Table 7,3311.68,Exit_Sub2
542,School Table,3321.47,Exit_Sub2
561,Typical School Chair and Table 7,3323.53,Exit_Sub2
552,School Table,3331.76,Exit_Sub_Main
559,School Table,3331.76,Exit_Sub3
571,Typical School Chair and Table 18,3334.06,Exit_Sub1
545,School Table,3342.73,Exit_Sub2
