AgentID,SpawnZone,EscapeTime(s),ExitUsed,Seed,ActiveSigns
516,Typical School Chair and Table 20,48.44,Exit_Sub_Main,0,7
638,School Table,49.18,Exit_Sub_Main,0,7
205,School Table,49.50,Exit_Sub3,0,7
538,School Table,49.69,Exit_Sub_Main,0,7
672,Typical School Chair and Table 9,50.56,Exit_Sub3,0,7
878,School Table,52.10,Exit_Sub2,0,7
513,Typical School Chair and Table 14,52.60,Exit_Sub3,0,7
667,Typical School Chair and Table 9,52.92,Exit_Sub3,0,7
631,pedestal,53.60,Exit_Sub_Main,0,7
650,Typical School Chair and Table 2,53.64,Exit_Sub_Main,0,7
668,Typical School Chair and Table 1,55.28,Exit_Sub_Main,0,7
77,Typical School Chair and Table 18,55.39,Exit_Sub3,0,7
901,School Table,56.08,Exit_Sub_Main,0,7
677,School Table,56.62,Exit_Sub3,0,7
237,Typical School Chair and Table 10,56.68,Exit_Sub_Main,0,7
768,School Table,57.88,Exit_Sub_Main,0,7
224,School Table,58.04,Exit_Sub3,0,7
866,Typical School Chair and Table 17,58.32,Exit_Sub_Main,0,7
359,School Table,59.22,Exit_Sub3,0,7
838,Typical School Chair and Table 18,59.68,Exit_Sub_Main,0,7
798,School Table,60.27,Exit_Sub_Main,0,7
914,pedestal,60.82,Exit_Sub1,0,7
477,School Table,61.64,Exit_Sub_Main,0,7
880,Typical School Chair and Table 10,61.80,Exit_Sub3,0,7
19,pedestal,62.32,Exit_Sub_Main,0,7
137,School Table,62.56,Exit_Sub_Main,0,7
916,Typical School Chair and Table 2,62.67,Exit_Sub1,0,7
186,School Table,65.40,Exit_Sub3,0,7
690,pedestal,66.01,Exit_Sub_Main,0,7
260,School Table,66.06,Exit_Sub1,0,7
913,School Table,66.26,Exit_Sub2,0,7
941,School Table,66.29,Exit_Sub2,0,7
400,Typical School Chair and Table 3,66.32,Exit_Sub2,0,7
473,Typical School Chair and Table 17,66.59,Exit_Sub3,0,7
801,Typical School Chair and Table,67.33,Exit_Sub_Main,0,7
996,School Table,67.46,Exit_Sub2,0,7
519,pedestal,67.84,Exit_Sub2,0,7
896,School Table,68.20,Exit_Sub2,0,7
464,Typical School Chair and Table 14,68.24,Exit_Sub2,0,7
893,School Table,69.50,Exit_Sub1,0,7
627,Typical School Chair and Table 14,69.52,Exit_Sub_Main,0,7
703,School Table,69.81,Exit_Sub2,0,7
52,School Table,70.37,Exit_Sub3,0,7
634,School Table,70.92,Exit_Sub3,0,7
252,School Table,71.03,Exit_Sub3,0,7
308,School Table,71.24,Exit_Sub1,0,7
589,pedestal,71.57,Exit_Sub2,0,7
397,Typical School Chair and Table,71.67,Exit_Sub2,0,7
754,School Table,71.88,Exit_Sub_Main,0,7
274,Typical School Chair and Table 19,72.15,Exit_Sub2,0,7
977,Typical School Chair and Table 20,72.32,Exit_Sub_Main,0,7
44,Typical School Chair and Table,72.50,Exit_Sub1,0,7
3,School Table,72.62,Exit_Sub_Main,0,7
336,pedestal,72.92,Exit_Sub3,0,7
902,pedestal,73.04,Exit_Sub2,0,7
391,School Table,73.32,Exit_Sub_Main,0,7
671,School Table,73.64,Exit_Sub1,0,7
280,Typical School Chair and Table 4,74.22,Exit_Sub_Main,0,7
968,School Table,74.26,Exit_Sub_Main,0,7
828,School Table,74.74,Exit_Sub_Main,0,7
38,Typical School Chair and Table 10,76.48,Exit_Sub3,0,7
833,School Table,76.57,Exit_Sub3,0,7
74,Typical School Chair and Table 5,77.30,Exit_Sub3,0,7
700,School Table,77.36,Exit_Sub_Main,0,7
814,Typical School Chair and Table 19,77.62,Exit_Sub3,0,7
626,Typical School Chair and Table 3,77.85,Exit_Sub2,0,7
722,School Table,77.89,Exit_Sub_Main,0,7
643,Typical School Chair and Table 20,78.16,Exit_Sub_Main,0,7
321,Typical School Chair and Table 5,78.43,Exit_Sub2,0,7
303,School Table,78.84,Exit_Sub2,0,7
317,Group 5639,79.81,Exit_Sub3,0,7
590,School Table,80.32,Exit_Sub2,0,7
593,School Table,81.29,Exit_Sub2,0,7
653,School Table,81.39,Exit_Sub3,0,7
508,School Table,81.54,Exit_Sub2,0,7
222,Typical School Chair and Table 9,81.91,Exit_Sub_Main,0,7
555,Typical School Chair and Table 14,82.00,Exit_Sub3,0,7
669,School Table,82.72,Exit_Sub2,0,7
556,School Table,83.01,Exit_Sub1,0,7
283,School Table,83.19,Exit_Sub_Main,0,7
253,Typical School Chair and Table 1,83.43,Exit_Sub_Main,0,7
504,School Table,83.76,Exit_Sub1,0,7
32,School Table,83.84,Exit_Sub3,0,7
943,School Table,84.79,Exit_Sub3,0,7
899,Typical School Chair and Table 13,84.82,Exit_Sub_Main,0,7
14,Typical School Chair and Table 1,84.86,Exit_Sub3,0,7
864,School Table,84.99,Exit_Sub2,0,7
830,School Table,85.19,Exit_Sub3,0,7
640,Typical School Chair and Table 14,85.62,Exit_Sub_Main,0,7
564,Typical School Chair and Table 9,86.06,Exit_Sub_Main,0,7
563,School Table,86.10,Exit_Sub1,0,7
676,Typical School Chair and Table 17,86.36,Exit_Sub3,0,7
680,Typical School Chair and Table 8,86.43,Exit_Sub1,0,7
166,Typical School Chair and Table 16,87.01,Exit_Sub2,0,7
579,School Table,87.34,Exit_Sub3,0,7
939,School Table,87.52,Exit_Sub_Main,0,7
826,Typical School Chair and Table 7,87.92,Exit_Sub2,0,7
121,Typical School Chair and Table 20,88.56,Exit_Sub2,0,7
999,Typical School Chair and Table 4,88.65,Exit_Sub3,0,7
803,School Table,88.65,Exit_Sub_Main,0,7
795,School Table,88.95,Exit_Sub3,0,7
326,School Table,89.37,Exit_Sub2,0,7
139,Typical School Chair and Table 16,89.39,Exit_Sub3,0,7
316,School Table,89.44,Exit_Sub2,0,7
602,Typical School Chair and Table 16,89.86,Exit_Sub2,0,7
245,Typical School Chair and Table 19,90.00,Exit_Sub2,0,7
346,Typical School Chair and Table 2,90.00,Exit_Sub2,0,7
372,Typical School Chair and Table 12,90.00,Exit_Sub_Main,0,7
552,Typical School Chair and Table 17,90.19,Exit_Sub2,0,7
951,School Table,90.71,Exit_Sub3,0,7
837,School Table,91.42,Exit_Sub_Main,0,7
427,School Table,92.25,Exit_Sub1,0,7
375,School Table,92.28,Exit_Sub_Main,0,7
940,Typical School Chair and Table 16,92.67,Exit_Sub1,0,7
384,Typical School Chair and Table 13,93.03,Exit_Sub3,0,7
37,Typical School Chair and Table 13,93.57,Exit_Sub_Main,0,7
908,Typical School Chair and Table 7,94.10,Exit_Sub1,0,7
340,Typical School Chair and Table 5,94.86,Exit_Sub_Main,0,7
233,School Table,94.90,Exit_Sub3,0,7
683,pedestal,95.13,Exit_Sub2,0,7
885,Typical School Chair and Table 14,95.19,Exit_Sub3,0,7
717,School Table,95.26,Exit_Sub2,0,7
94,School Table,96.18,Exit_Sub_Main,0,7
272,Typical School Chair and Table 15,96.52,Exit_Sub2,0,7
343,Typical School Chair and Table 12,97.54,Exit_Sub2,0,7
99,Typical School Chair and Table 20,97.68,Exit_Sub1,0,7
561,School Table,98.22,Exit_Sub2,0,7
827,School Table,98.56,Exit_Sub3,0,7
239,School Table,98.93,Exit_Sub2,0,7
122,Typical School Chair and Table 10,99.11,Exit_Sub_Main,0,7
725,School Table,99.19,Exit_Sub3,0,7
547,School Table,99.56,Exit_Sub_Main,0,7
309,Typical School Chair and Table 11,99.74,Exit_Sub_Main,0,7
48,School Table,100.16,Exit_Sub_Main,0,7
936,Typical School Chair and Table 19,100.46,Exit_Sub_Main,0,7
938,Typical School Chair and Table,100.50,Exit_Sub_Main,0,7
155,School Table,100.87,Exit_Sub3,0,7
649,School Table,101.37,Exit_Sub_Main,0,7
629,Typical School Chair and Table 17,101.62,Exit_Sub3,0,7
613,pedestal,101.82,Exit_Sub3,0,7
167,Typical School Chair and Table 5,102.04,Exit_Sub3,0,7
819,Typical School Chair and Table 7,102.06,Exit_Sub3,0,7
957,Typical School Chair and Table 20,103.05,Exit_Sub1,0,7
447,Typical School Chair and Table 2,103.38,Exit_Sub3,0,7
756,Typical School Chair and Table 10,103.42,Exit_Sub2,0,7
550,School Table,104.29,Exit_Sub_Main,0,7
251,School Table,104.58,Exit_Sub_Main,0,7
61,Typical School Chair and Table 5,104.88,Exit_Sub3,0,7
142,School Table,105.00,Exit_Sub3,0,7
281,School Table,105.20,Exit_Sub_Main,0,7
153,Typical School Chair and Table 10,105.43,Exit_Sub3,0,7
197,Typical School Chair and Table 10,106.04,Exit_Sub2,0,7
867,Typical School Chair and Table 5,106.56,Exit_Sub_Main,0,7
560,Typical School Chair and Table 5,106.75,Exit_Sub_Main,0,7
143,School Table,107.48,Exit_Sub_Main,0,7
946,Typical School Chair and Table 11,107.72,Exit_Sub_Main,0,7
986,Typical School Chair and Table 7,108.72,Exit_Sub3,0,7
469,Typical School Chair and Table 5,109.52,Exit_Sub3,0,7
732,Typical School Chair and Table,109.66,Exit_Sub_Main,0,7
815,Typical School Chair and Table 8,109.82,Exit_Sub_Main,0,7
993,Typical School Chair and Table 15,110.06,Exit_Sub_Main,0,7
409,School Table,110.22,Exit_Sub2,0,7
840,Typical School Chair and Table 13,110.50,Exit_Sub3,0,7
312,School Table,111.04,Exit_Sub3,0,7
413,Typical School Chair and Table 18,111.08,Exit_Sub_Main,0,7
4,School Table,111.09,Exit_Sub1,0,7
796,School Table,111.47,Exit_Sub_Main,0,7
921,Typical School Chair and Table 17,112.32,Exit_Sub2,0,7
965,Typical School Chair and Table,112.84,Exit_Sub_Main,0,7
716,Typical School Chair and Table 9,112.96,Exit_Sub2,0,7
418,Typical School Chair and Table 16,113.82,Exit_Sub2,0,7
959,Typical School Chair and Table 5,114.24,Exit_Sub_Main,0,7
599,School Table,114.58,Exit_Sub3,0,7
911,School Table,114.74,Exit_Sub2,0,7
324,Typical School Chair and Table 13,115.15,Exit_Sub2,0,7
338,School Table,115.19,Exit_Sub3,0,7
572,School Table,115.50,Exit_Sub3,0,7
366,Typical School Chair and Table 18,115.56,Exit_Sub_Main,0,7
298,School Table,115.84,Exit_Sub2,0,7
129,Typical School Chair and Table 2,115.84,Exit_Sub_Main,0,7
20,Typical School Chair and Table 11,115.84,Exit_Sub3,0,7
705,Typical School Chair and Table 1,116.60,Exit_Sub2,0,7
105,Typical School Chair and Table 2,116.84,Exit_Sub2,0,7
736,Typical School Chair and Table 17,116.88,Exit_Sub_Main,0,7
692,School Table,117.10,Exit_Sub_Main,0,7
285,Typical School Chair and Table 15,117.42,Exit_Sub2,0,7
46,School Table,117.99,Exit_Sub1,0,7
686,Typical School Chair and Table 14,118.22,Exit_Sub3,0,7
824,School Table,118.92,Exit_Sub2,0,7
348,Typical School Chair and Table 8,119.25,Exit_Sub_Main,0,7
804,School Table,119.28,Exit_Sub_Main,0,7
681,School Table,119.32,Exit_Sub_Main,0,7
449,Typical School Chair and Table,119.33,Exit_Sub3,0,7
912,Typical School Chair and Table 6,119.96,Exit_Sub3,0,7
258,Typical School Chair and Table 7,120.14,Exit_Sub1,0,7
218,Typical School Chair and Table 7,120.60,Exit_Sub_Main,0,7
853,Typical School Chair and Table 12,120.89,Exit_Sub_Main,0,7
381,Typical School Chair and Table 6,120.99,Exit_Sub1,0,7
26,Typical School Chair and Table 13,121.01,Exit_Sub_Main,0,7
169,Typical School Chair and Table 3,121.15,Exit_Sub2,0,7
51,School Table,121.58,Exit_Sub3,0,7
648,School Table,122.37,Exit_Sub2,0,7
525,School Table,122.62,Exit_Sub_Main,0,7
421,Typical School Chair and Table 11,122.87,Exit_Sub_Main,0,7
783,School Table,122.99,Exit_Sub2,0,7
189,Typical School Chair and Table 4,123.28,Exit_Sub3,0,7
149,School Table,123.50,Exit_Sub_Main,0,7
507,School Table,124.08,Exit_Sub3,0,7
173,Typical School Chair and Table 14,124.11,Exit_Sub_Main,0,7
731,Typical School Chair and Table 1,124.21,Exit_Sub2,0,7
566,School Table,124.36,Exit_Sub_Main,0,7
171,Typical School Chair and Table 3,124.52,Exit_Sub3,0,7
367,Typical School Chair and Table 17,124.70,Exit_Sub3,0,7
374,School Table,124.74,Exit_Sub3,0,7
862,Typical School Chair and Table 4,124.84,Exit_Sub3,0,7
882,School Table,124.99,Exit_Sub3,0,7
881,Typical School Chair and Table 8,125.06,Exit_Sub_Main,0,7
354,School Table,125.44,Exit_Sub2,0,7
973,Typical School Chair and Table 3,125.85,Exit_Sub2,0,7
749,Typical School Chair and Table 8,126.48,Exit_Sub2,0,7
479,Typical School Chair and Table 1,126.72,Exit_Sub3,0,7
458,Typical School Chair and Table 14,126.80,Exit_Sub2,0,7
539,Typical School Chair and Table 1,127.32,Exit_Sub_Main,0,7
499,Typical School Chair and Table 10,127.64,Exit_Sub3,0,7
632,Typical School Chair and Table 5,128.94,Exit_Sub_Main,0,7
595,School Table,128.96,Exit_Sub3,0,7
523,School Table,129.64,Exit_Sub3,0,7
333,School Table,129.86,Exit_Sub2,0,7
446,School Table,129.96,Exit_Sub3,0,7
710,School Table,130.48,Exit_Sub3,0,7
33,Typical School Chair and Table 12,130.72,Exit_Sub2,0,7
553,School Table,131.10,Exit_Sub_Main,0,7
63,Typical School Chair and Table 9,131.24,Exit_Sub_Main,0,7
713,Typical School Chair and Table 16,131.40,Exit_Sub2,0,7
604,Typical School Chair and Table 2,131.40,Exit_Sub2,0,7
262,Typical School Chair and Table,131.44,Exit_Sub3,0,7
775,School Table,131.52,Exit_Sub_Main,0,7
949,Typical School Chair and Table 3,131.77,Exit_Sub2,0,7
964,Typical School Chair and Table 10,131.93,Exit_Sub3,0,7
845,Typical School Chair and Table 1,132.16,Exit_Sub_Main,0,7
310,Typical School Chair and Table 13,132.52,Exit_Sub3,0,7
536,Typical School Chair and Table 3,133.00,Exit_Sub_Main,0,7
909,Typical School Chair and Table 15,133.04,Exit_Sub_Main,0,7
160,School Table,133.56,Exit_Sub2,0,7
577,School Table,133.68,Exit_Sub_Main,0,7
984,Typical School Chair and Table 12,133.90,Exit_Sub3,0,7
29,Typical School Chair and Table 8,133.90,Exit_Sub_Main,0,7
975,School Table,134.19,Exit_Sub_Main,0,7
267,Typical School Chair and Table 13,134.28,Exit_Sub3,0,7
28,School Table,134.62,Exit_Sub2,0,7
429,School Table,134.72,Exit_Sub_Main,0,7
17,Typical School Chair and Table 1,135.65,Exit_Sub3,0,7
922,Typical School Chair and Table 16,135.76,Exit_Sub_Main,0,7
30,Typical School Chair and Table 6,136.45,Exit_Sub3,0,7
185,Typical School Chair and Table 2,136.69,Exit_Sub3,0,7
894,School Table,136.69,Exit_Sub2,0,7
380,School Table,136.70,Exit_Sub2,0,7
203,Typical School Chair and Table 10,137.08,Exit_Sub2,0,7
966,Typical School Chair and Table 6,137.54,Exit_Sub2,0,7
264,Typical School Chair and Table 19,138.12,Exit_Sub_Main,0,7
254,Typical School Chair and Table 18,138.13,Exit_Sub2,0,7
498,Typical School Chair and Table 15,138.28,Exit_Sub_Main,0,7
785,School Table,138.54,Exit_Sub2,0,7
430,Typical School Chair and Table 19,138.75,Exit_Sub1,0,7
506,Typical School Chair and Table 4,139.56,Exit_Sub2,0,7
682,Typical School Chair and Table 9,139.81,Exit_Sub_Main,0,7
636,Typical School Chair and Table 15,139.90,Exit_Sub3,0,7
829,Typical School Chair and Table 4,140.26,Exit_Sub_Main,0,7
568,Typical School Chair and Table 16,140.58,Exit_Sub3,0,7
488,School Table,140.95,Exit_Sub_Main,0,7
67,Typical School Chair and Table 1,141.19,Exit_Sub1,0,7
646,School Table,141.20,Exit_Sub_Main,0,7
182,School Table,141.40,Exit_Sub_Main,0,7
334,Typical School Chair and Table 20,141.44,Exit_Sub3,0,7
532,Typical School Chair and Table 18,142.24,Exit_Sub1,0,7
628,Typical School Chair and Table,142.34,Exit_Sub3,0,7
715,Typical School Chair and Table 5,142.80,Exit_Sub_Main,0,7
587,School Table,142.86,Exit_Sub3,0,7
811,Typical School Chair and Table 19,143.13,Exit_Sub3,0,7
276,School Table,143.58,Exit_Sub_Main,0,7
219,School Table,143.70,Exit_Sub2,0,7
847,Typical School Chair and Table 13,143.87,Exit_Sub3,0,7
545,Typical School Chair and Table 8,144.15,Exit_Sub2,0,7
512,Typical School Chair and Table 14,144.36,Exit_Sub_Main,0,7
322,Typical School Chair and Table 4,144.38,Exit_Sub3,0,7
387,School Table,144.51,Exit_Sub3,0,7
355,pedestal,144.71,Exit_Sub1,0,7
619,School Table,144.73,Exit_Sub_Main,0,7
18,Typical School Chair and Table 14,144.90,Exit_Sub3,0,7
868,Typical School Chair and Table 13,145.24,Exit_Sub_Main,0,7
244,School Table,145.93,Exit_Sub_Main,0,7
125,Typical School Chair and Table 4,146.74,Exit_Sub3,0,7
954,School Table,146.88,Exit_Sub_Main,0,7
608,Typical School Chair and Table 4,146.97,Exit_Sub_Main,0,7
490,Typical School Chair and Table 15,147.10,Exit_Sub3,0,7
835,Typical School Chair and Table 15,147.36,Exit_Sub2,0,7
161,School Table,147.36,Exit_Sub_Main,0,7
526,Typical School Chair and Table 15,147.37,Exit_Sub3,0,7
662,School Table,147.80,Exit_Sub3,0,7
559,Typical School Chair and Table 18,147.87,Exit_Sub3,0,7
314,Typical School Chair and Table 5,148.18,Exit_Sub_Main,0,7
935,School Table,148.56,Exit_Sub_Main,0,7
600,School Table,148.57,Exit_Sub3,0,7
339,School Table,148.94,Exit_Sub_Main,0,7
2,School Table,149.14,Exit_Sub2,0,7
39,School Table,149.20,Exit_Sub_Main,0,7
529,School Table,149.42,Exit_Sub3,0,7
5,Typical School Chair and Table 7,150.18,Exit_Sub_Main,0,7
180,Typical School Chair and Table 15,150.43,Exit_Sub1,0,7
869,School Table,150.61,Exit_Sub_Main,0,7
461,Typical School Chair and Table 18,150.85,Exit_Sub2,0,7
528,School Table,151.10,Exit_Sub2,0,7
465,School Table,151.14,Exit_Sub3,0,7
195,School Table,151.20,Exit_Sub_Main,0,7
396,School Table,151.26,Exit_Sub1,0,7
115,Typical School Chair and Table 16,151.38,Exit_Sub3,0,7
663,Typical School Chair and Table 8,151.46,Exit_Sub_Main,0,7
832,Typical School Chair and Table 10,151.80,Exit_Sub3,0,7
616,Typical School Chair and Table 1,151.98,Exit_Sub3,0,7
84,Typical School Chair and Table 19,152.07,Exit_Sub1,0,7
633,Typical School Chair and Table 8,152.10,Exit_Sub_Main,0,7
719,School Table,152.32,Exit_Sub3,0,7
403,School Table,152.58,Exit_Sub_Main,0,7
433,School Table,152.64,Exit_Sub2,0,7
25,School Table,152.65,Exit_Sub_Main,0,7
510,Typical School Chair and Table 20,153.08,Exit_Sub_Main,0,7
706,Typical School Chair and Table 16,153.21,Exit_Sub1,0,7
428,Typical School Chair and Table 8,153.32,Exit_Sub2,0,7
586,School Table,153.53,Exit_Sub1,0,7
43,pedestal,153.73,Exit_Sub2,0,7
62,pedestal,153.73,Exit_Sub2,0,7
152,Typical School Chair and Table 18,153.78,Exit_Sub3,0,7
569,School Table,154.03,Exit_Sub2,0,7
141,School Table,154.08,Exit_Sub_Main,0,7
243,Typical School Chair and Table 3,155.08,Exit_Sub2,0,7
16,School Table,155.20,Exit_Sub3,0,7
177,School Table,155.38,Exit_Sub_Main,0,7
978,Typical School Chair and Table 10,155.38,Exit_Sub1,0,7
295,Typical School Chair and Table 19,155.58,Exit_Sub3,0,7
883,School Table,155.58,Exit_Sub_Main,0,7
666,School Table,155.59,Exit_Sub1,0,7
606,School Table,155.84,Exit_Sub_Main,0,7
919,Typical School Chair and Table 1,155.84,Exit_Sub_Main,0,7
598,Typical School Chair and Table,156.00,Exit_Sub1,0,7
294,School Table,156.19,Exit_Sub_Main,0,7
953,School Table,156.21,Exit_Sub3,0,7
299,School Table,156.38,Exit_Sub2,0,7
426,Typical School Chair and Table 11,156.48,Exit_Sub_Main,0,7
755,School Table,157.14,Exit_Sub2,0,7
697,School Table,157.18,Exit_Sub2,0,7
102,Typical School Chair and Table 4,157.44,Exit_Sub3,0,7
127,Typical School Chair and Table 9,157.52,Exit_Sub_Main,0,7
1000,School Table,158.12,Exit_Sub_Main,0,7
670,Typical School Chair and Table 1,158.15,Exit_Sub_Main,0,7
573,Typical School Chair and Table 10,158.80,Exit_Sub2,0,7
159,School Table,158.96,Exit_Sub3,0,7
358,School Table,159.08,Exit_Sub_Main,0,7
329,School Table,159.76,Exit_Sub2,0,7
642,Typical School Chair and Table 18,160.02,Exit_Sub2,0,7
383,School Table,160.10,Exit_Sub3,0,7
929,Typical School Chair and Table 10,160.18,Exit_Sub1,0,7
727,School Table,160.20,Exit_Sub3,0,7
60,School Table,160.20,Exit_Sub2,0,7
444,Typical School Chair and Table 13,160.21,Exit_Sub_Main,0,7
531,School Table,160.76,Exit_Sub3,0,7
928,School Table,160.93,Exit_Sub1,0,7
661,School Table,161.01,Exit_Sub1,0,7
111,Typical School Chair and Table 16,161.13,Exit_Sub2,0,7
405,Typical School Chair and Table 5,161.13,Exit_Sub_Main,0,7
781,School Table,161.56,Exit_Sub3,0,7
861,School Table,161.74,Exit_Sub2,0,7
190,Typical School Chair and Table 12,161.88,Exit_Sub_Main,0,7
93,Typical School Chair and Table 9,162.34,Exit_Sub_Main,0,7
235,Typical School Chair and Table 2,162.72,Exit_Sub2,0,7
81,Typical School Chair and Table 2,162.87,Exit_Sub3,0,7
544,Typical School Chair and Table 9,163.00,Exit_Sub_Main,0,7
834,School Table,163.02,Exit_Sub_Main,0,7
164,Typical School Chair and Table 20,163.80,Exit_Sub_Main,0,7
114,Group 8714,164.42,Exit_Sub_Main,0,7
91,School Table,165.42,Exit_Sub3,0,7
133,School Table,165.46,Exit_Sub3,0,7
734,Typical School Chair and Table 4,165.66,Exit_Sub_Main,0,7
906,Typical School Chair and Table 17,165.66,Exit_Sub3,0,7
459,Typical School Chair and Table 6,165.82,Exit_Sub2,0,7
151,School Table,166.00,Exit_Sub2,0,7
757,pedestal,166.27,Exit_Sub2,0,7
851,School Table,166.35,Exit_Sub2,0,7
425,School Table,166.69,Exit_Sub_Main,0,7
327,Typical School Chair and Table 8,166.80,Exit_Sub3,0,7
401,Typical School Chair and Table 13,166.99,Exit_Sub_Main,0,7
140,Typical School Chair and Table 20,167.11,Exit_Sub_Main,0,7
191,Typical School Chair and Table 2,167.11,Exit_Sub2,0,7
107,School Table,167.40,Exit_Sub_Main,0,7
761,School Table,167.51,Exit_Sub_Main,0,7
431,School Table,167.78,Exit_Sub_Main,0,7
802,School Table,167.98,Exit_Sub3,0,7
282,School Table,168.18,Exit_Sub_Main,0,7
976,Typical School Chair and Table 14,168.44,Exit_Sub_Main,0,7
806,Typical School Chair and Table 2,168.66,Exit_Sub_Main,0,7
889,Typical School Chair and Table 20,168.86,Exit_Sub_Main,0,7
41,Typical School Chair and Table 9,169.20,Exit_Sub_Main,0,7
270,Typical School Chair and Table 8,169.24,Exit_Sub3,0,7
193,School Table,169.40,Exit_Sub2,0,7
292,School Table,170.19,Exit_Sub1,0,7
520,pedestal,170.39,Exit_Sub3,0,7
738,School Table,170.44,Exit_Sub_Main,0,7
255,Typical School Chair and Table 15,170.59,Exit_Sub3,0,7
944,Typical School Chair and Table 6,170.59,Exit_Sub2,0,7
390,Typical School Chair and Table 11,170.80,Exit_Sub2,0,7
945,School Table,171.12,Exit_Sub_Main,0,7
22,School Table,171.18,Exit_Sub2,0,7
231,Typical School Chair and Table,171.20,Exit_Sub1,0,7
487,School Table,171.22,Exit_Sub_Main,0,7
808,School Table,171.45,Exit_Sub_Main,0,7
291,Typical School Chair and Table 1,171.66,Exit_Sub_Main,0,7
771,Typical School Chair and Table 15,172.23,Exit_Sub2,0,7
621,Typical School Chair and Table 10,172.44,Exit_Sub2,0,7
872,Typical School Chair and Table 2,172.62,Exit_Sub3,0,7
474,School Table,172.86,Exit_Sub3,0,7
489,Typical School Chair and Table 10,173.09,Exit_Sub2,0,7
890,Typical School Chair and Table 11,173.30,Exit_Sub3,0,7
612,School Table,173.51,Exit_Sub3,0,7
502,Typical School Chair and Table 9,173.62,Exit_Sub3,0,7
450,School Table,174.52,Exit_Sub2,0,7
751,School Table,174.96,Exit_Sub3,0,7
702,Typical School Chair and Table 6,175.11,Exit_Sub2,0,7
773,School Table,175.20,Exit_Sub_Main,0,7
377,Typical School Chair and Table 11,175.71,Exit_Sub3,0,7
765,School Table,175.77,Exit_Sub1,0,7
611,pedestal,175.95,Exit_Sub1,0,7
695,School Table,176.02,Exit_Sub_Main,0,7
436,Typical School Chair and Table 6,176.24,Exit_Sub3,0,7
708,Typical School Chair and Table 9,176.59,Exit_Sub2,0,7
763,School Table,176.64,Exit_Sub2,0,7
990,Typical School Chair and Table 8,176.98,Exit_Sub2,0,7
293,Typical School Chair and Table 8,177.04,Exit_Sub2,0,7
900,School Table,177.20,Exit_Sub3,0,7
101,Typical School Chair and Table 10,177.48,Exit_Sub_Main,0,7
221,Typical School Chair and Table 19,177.66,Exit_Sub2,0,7
950,School Table,177.76,Exit_Sub3,0,7
385,School Table,177.80,Exit_Sub1,0,7
442,School Table,178.04,Exit_Sub2,0,7
485,School Table,178.22,Exit_Sub1,0,7
792,School Table,178.34,Exit_Sub2,0,7
200,Typical School Chair and Table 14,178.43,Exit_Sub3,0,7
607,Typical School Chair and Table 14,178.56,Exit_Sub3,0,7
971,School Table,179.08,Exit_Sub3,0,7
389,School Table,179.47,Exit_Sub1,0,7
605,Typical School Chair and Table 15,179.90,Exit_Sub_Main,0,7
549,School Table,180.74,Exit_Sub3,0,7
451,Typical School Chair and Table 13,180.90,Exit_Sub_Main,0,7
259,School Table,181.46,Exit_Sub_Main,0,7
120,School Table,181.48,Exit_Sub3,0,7
542,pedestal,181.51,Exit_Sub3,0,7
10,School Table,182.02,Exit_Sub2,0,7
