AgentID,SpawnZone,EscapeTime(s),ExitUsed
93,Typical School Chair and Table 19,786.13,Exit_Sub3
101,School Table,796.67,Exit_Sub1
98,School Table,803.14,Exit_Sub2
100,Typical School Chair and Table 14,812.81,Exit_Sub_Main
107,Typical School Chair and Table 3,813.63,Exit_Sub2
94,Typical School Chair and Table 10,816.55,Exit_Sub3
86,School Table,818.89,Exit_Sub2
111,pedestal,822.13,Exit_Sub3
108,School Table,833.96,Exit_Sub1
91,Typical School Chair and Table 16,848.83,Exit_Sub2
118,pedestal,860.07,Exit_Sub2
97,Typical School Chair and Table 3,862.17,Exit_Sub3
99,School Table,868.23,Exit_Sub3
95,Typical School Chair and Table 9,868.64,Exit_Sub_Main
106,School Table,869.04,Exit_Sub3
104,School Table,875.07,Exit_Sub1
114,School Table,879.15,Exit_Sub3
116,School Table,882.78,Exit_Sub1
102,Typical School Chair and Table 11,885.62,Exit_Sub_Main
96,Typical School Chair and Table 14,886.86,Exit_Sub_Main
112,School Table,895.66,Exit_Sub3
103,School Table,909.96,Exit_Sub3
110,School Table,911.14,Exit_Sub1
127,School Table,936.49,Exit_Sub2
113,School Table,950.91,Exit_Sub2
109,School Table,953.31,Exit_Sub_Main
117,School Table,953.72,Exit_Sub3
124,School Table,958.05,Exit_Sub_Main
125,Typical School Chair and Table 16,959.36,Exit_Sub3
126,School Table,969.22,Exit_Sub3
115,School Table,971.69,Exit_Sub3
119,Typical School Chair and Table 11,985.43,Exit_Sub3
133,Typical School Chair and Table 14,1006.27,Exit_Sub2
121,School Table,1006.65,Exit_Sub_Main
128,School Table,1010.20,Exit_Sub_Main
134,School Table,1011.37,Exit_Sub_Main
129,School Table,1015.43,Exit_Sub2
120,Typical School Chair and Table 15,1023.17,Exit_Sub_Main
132,Typical School Chair and Table 4,1028.33,Exit_Sub_Main
143,School Table,1040.97,Exit_Sub_Main
131,Typical School Chair and Table 20,1045.66,Exit_Sub2
135,School Table,1048.41,Exit_Sub_Main
122,School Table,1049.97,Exit_Sub2
138,Typical School Chair and Table 7,1054.33,Exit_Sub2
123,Typical School Chair and Table 3,1054.74,Exit_Sub_Main
141,School Table,1057.16,Exit_Sub3
130,Typical School Chair and Table 14,1062.67,Exit_Sub_Main
142,School Table,1075.34,Exit_Sub_Main
136,Typical School Chair and Table 18,1081.92,Exit_Sub2
140,Typical School Chair and Table 2,1092.62,Exit_Sub1
137,School Table,1101.23,Exit_Sub_Main
149,Typical School Chair and Table 19,1105.86,Exit_Sub2
150,School Table,1118.62,Exit_Sub_Main
145,Typical School Chair and Table 6,1136.39,Exit_Sub1
154,Typical School Chair and Table 20,1142.66,Exit_Sub3
152,School Table,1150.30,Exit_Sub_Main
160,School Table,1150.68,Exit_Sub1
144,Typical School Chair and Table 3,1151.08,Exit_Sub_Main
153,Typical School Chair and Table 13,1153.04,Exit_Sub2
139,Typical School Chair and Table 18,1154.25,Exit_Sub2
148,Typical School Chair and Table 7,1156.23,Exit_Sub_Main
166,Typical School Chair and Table 19,1166.23,Exit_Sub2
151,School Table,1167.40,Exit_Sub_Main
146,Typical School Chair and Table 14,1172.41,Exit_Sub_Main
162,Typical School Chair and Table 10,1173.91,Exit_Sub3
155,School Table,1189.24,Exit_Sub1
168,School Table,1191.93,Exit_Sub_Main
159,School Table,1193.06,Exit_Sub3
169,School Table,1212.57,Exit_Sub3
157,School Table,1212.94,Exit_Sub1
147,Typical School Chair and Table 2,1213.32,Exit_Sub2
158,School Table,1214.08,Exit_Sub2
165,School Table,1233.16,Exit_Sub3
156,Typical School Chair and Table 17,1241.17,Exit_Sub_Main
174,Typical School Chair and Table 11,1247.26,Exit_Sub_Main
164,School Table,1247.63,Exit_Sub3
161,Typical School Chair and Table 2,1251.09,Exit_Sub2
170,Typical School Chair and Table 7,1266.86,Exit_Sub3
173,Typical School Chair and Table 16,1271.82,Exit_Sub2
176,Typical School Chair and Table 15,1279.72,Exit_Sub3
163,School Table,1293.50,Exit_Sub2
177,School Table,1308.61,Exit_Sub1
167,Typical School Chair and Table 18,1315.72,Exit_Sub2
171,School Table,1316.46,Exit_Sub_Main
172,Typical School Chair and Table 4,1328.43,Exit_Sub_Main
187,Typical School Chair and Table 9,1356.05,Exit_Sub2
188,Typical School Chair and Table 8,1359.86,Exit_Sub_Main
175,School Table,1365.13,Exit_Sub2
189,Typical School Chair and Table 15,1378.83,Exit_Sub3
182,Typical School Chair and Table 11,1380.41,Exit_Sub_Main
179,Typical School Chair and Table 6,1382.68,Exit_Sub3
181,Typical School Chair and Table 9,1389.02,Exit_Sub_Main
180,School Table,1396.45,Exit_Sub3
178,School Table,1398.77,Exit_Sub_Main
184,School Table,1404.01,Exit_Sub_Main
190,Typical School Chair and Table 6,1408.02,Exit_Sub1
183,Typical School Chair and Table 3,1428.55,Exit_Sub_Main
185,School Table,1431.58,Exit_Sub_Main
186,School Table,1447.06,Exit_Sub_Main
191,Typical School Chair and Table 6,1450.30,Exit_Sub1
201,Typical School Chair and Table,1468.82,Exit_Sub1
196,Typical School Chair and Table 20,1469.19,Exit_Sub_Main
194,Typical School Chair and Table 10,1475.05,Exit_Sub_Main
204,Typical School Chair and Table 20,1478.67,Exit_Sub_Main
192,School Table,1480.66,Exit_Sub_Main
197,Typical School Chair and Table,1480.66,Exit_Sub1
206,School Table,1483.06,Exit_Sub_Main
198,School Table,1486.79,Exit_Sub3
208,School Table,1486.79,Exit_Sub3
203,School Table,1510.15,Exit_Sub3
205,School Table,1520.22,Exit_Sub_Main
211,School Table,1520.61,Exit_Sub2
195,Typical School Chair and Table 1,1525.58,Exit_Sub3
193,Typical School Chair and Table 18,1527.13,Exit_Sub2
200,School Table,1537.03,Exit_Sub3
202,Typical School Chair and Table 1,1537.80,Exit_Sub3
199,Typical School Chair and Table 12,1540.97,Exit_Sub_Main
214,Typical School Chair and Table,1548.73,Exit_Sub1
210,Typical School Chair and Table 19,1552.99,Exit_Sub3
216,Typical School Chair and Table 16,1561.80,Exit_Sub2
217,Typical School Chair and Table 15,1568.93,Exit_Sub2
209,Typical School Chair and Table 13,1576.68,Exit_Sub_Main
223,Typical School Chair and Table 7,1585.53,Exit_Sub3
221,School Table,1587.99,Exit_Sub_Main
224,Typical School Chair and Table 4,1604.01,Exit_Sub2
212,Typical School Chair and Table 7,1605.17,Exit_Sub_Main
226,Typical School Chair and Table 10,1605.97,Exit_Sub1
207,Typical School Chair and Table 10,1608.29,Exit_Sub2
213,Typical School Chair and Table 20,1615.52,Exit_Sub3
227,School Table,1618.79,Exit_Sub_Main
225,School Table,1630.19,Exit_Sub_Main
220,Typical School Chair and Table 10,1653.44,Exit_Sub_Main
215,School Table,1657.26,Exit_Sub2
219,Typical School Chair and Table 5,1670.59,Exit_Sub_Main
222,School Table,1676.80,Exit_Sub_Main
228,School Table,1682.37,Exit_Sub_Main
218,Typical School Chair and Table 18,1689.90,Exit_Sub2
238,pedestal,1700.27,Exit_Sub1
240,Typical School Chair and Table 9,1714.40,Exit_Sub3
233,Typical School Chair and Table 19,1724.90,Exit_Sub2
230,School Table,1733.54,Exit_Sub_Main
239,Typical School Chair and Table 12,1739.46,Exit_Sub3
229,Typical School Chair and Table 18,1744.35,Exit_Sub_Main
247,pedestal,1748.55,Exit_Sub_Main
234,School Table,1758.54,Exit_Sub2
243,School Table,1760.06,Exit_Sub_Main
249,Typical School Chair and Table 9,1763.87,Exit_Sub3
231,School Table,1772.34,Exit_Sub_Main
245,Typical School Chair and Table 16,1783.79,Exit_Sub_Main
237,School Table,1791.67,Exit_Sub2
256,School Table,1793.01,Exit_Sub2
232,School Table,1800.21,Exit_Sub_Main
255,Typical School Chair and Table 17,1800.84,Exit_Sub3
258,pedestal,1803.14,Exit_Sub_Main
246,School Table,1815.77,Exit_Sub_Main
235,School Table,1818.12,Exit_Sub2
241,School Table,1818.48,Exit_Sub_Main
236,School Table,1821.51,Exit_Sub2
268,pedestal,1827.78,Exit_Sub2
242,Typical School Chair and Table 7,1831.14,Exit_Sub3
250,Typical School Chair and Table 14,1833.52,Exit_Sub_Main
262,School Table,1840.91,Exit_Sub1
267,Typical School Chair and Table 3,1843.80,Exit_Sub2
265,School Table,1845.92,Exit_Sub2
244,School Table,1855.25,Exit_Sub_Main
273,School Table,1862.54,Exit_Sub2
261,Typical School Chair and Table,1864.34,Exit_Sub1
248,School Table,1869.30,Exit_Sub2
253,Typical School Chair and Table 10,1872.59,Exit_Sub2
260,School Table,1873.71,Exit_Sub_Main
276,Typical School Chair and Table 16,1875.21,Exit_Sub_Main
269,Typical School Chair and Table 18,1877.48,Exit_Sub_Main
254,School Table,1880.54,Exit_Sub3
264,Typical School Chair and Table 15,1897.56,Exit_Sub1
270,School Table,1898.62,Exit_Sub2
263,School Table,1898.97,Exit_Sub3
259,School Table,1899.68,Exit_Sub3
252,School Table,1900.06,Exit_Sub_Main
275,School Table,1902.55,Exit_Sub3
251,Typical School Chair and Table 3,1906.78,Exit_Sub2
272,School Table,1909.60,Exit_Sub1
257,Typical School Chair and Table 1,1921.76,Exit_Sub3
280,School Table,1940.39,Exit_Sub2
278,School Table,1953.77,Exit_Sub3
274,Typical School Chair and Table 7,1961.34,Exit_Sub_Main
266,School Table,1963.94,Exit_Sub2
279,Typical School Chair and Table 13,1976.60,Exit_Sub2
271,Typical School Chair and Table 14,1979.00,Exit_Sub_Main
282,Typical School Chair and Table 11,1987.48,Exit_Sub_Main
292,School Table,1989.03,Exit_Sub1
283,School Table,1993.94,Exit_Sub3
281,Typical School Chair and Table,1995.33,Exit_Sub3
289,Typical School Chair and Table 11,1998.70,Exit_Sub_Main
277,Typical School Chair and Table 12,2002.89,Exit_Sub_Main
300,School Table,2007.82,Exit_Sub2
293,School Table,2010.26,Exit_Sub2
291,School Table,2025.00,Exit_Sub3
287,Typical School Chair and Table 15,2030.36,Exit_Sub2
285,Typical School Chair and Table 14,2035.17,Exit_Sub3
288,Typical School Chair and Table 18,2037.60,Exit_Sub3
299,School Table,2042.10,Exit_Sub3
286,Typical School Chair and Table 16,2048.03,Exit_Sub_Main
309,pedestal,2050.73,Exit_Sub2
284,Typical School Chair and Table 6,2056.74,Exit_Sub2
315,pedestal,2063.13,Exit_Sub2
297,School Table,2072.08,Exit_Sub_Main
308,Typical School Chair and Table 4,2072.42,Exit_Sub_Main
290,Typical School Chair and Table 9,2081.52,Exit_Sub_Main
298,Typical School Chair and Table 15,2085.55,Exit_Sub_Main
296,Typical School Chair and Table 12,2088.20,Exit_Sub3
303,Typical School Chair and Table 16,2089.55,Exit_Sub3
304,Typical School Chair and Table 12,2097.09,Exit_Sub3
311,School Table,2108.97,Exit_Sub3
294,Typical School Chair and Table 10,2114.07,Exit_Sub_Main
295,School Table,2114.81,Exit_Sub_Main
310,School Table,2121.55,Exit_Sub3
323,School Table,2128.34,Exit_Sub3
305,School Table,2128.67,Exit_Sub1
320,School Table,2128.67,Exit_Sub_Main
316,Typical School Chair and Table 13,2129.72,Exit_Sub_Main
302,School Table,2130.38,Exit_Sub_Main
314,School Table,2142.44,Exit_Sub2
301,Typical School Chair and Table 10,2149.67,Exit_Sub2
307,Typical School Chair and Table 9,2150.01,Exit_Sub3
312,School Table,2153.34,Exit_Sub2
313,School Table,2167.77,Exit_Sub3
318,Typical School Chair and Table 10,2171.43,Exit_Sub_Main
332,School Table,2174.12,Exit_Sub3
317,Typical School Chair and Table 8,2182.61,Exit_Sub_Main
333,School Table,2186.60,Exit_Sub1
327,School Table,2189.30,Exit_Sub2
335,Typical School Chair and Table 14,2193.88,Exit_Sub2
325,Typical School Chair and Table 5,2194.20,Exit_Sub2
342,pedestal,2200.39,Exit_Sub2
321,School Table,2201.64,Exit_Sub2
322,School Table,2201.64,Exit_Sub3
334,Typical School Chair and Table 3,2206.62,Exit_Sub2
326,Typical School Chair and Table 14,2213.66,Exit_Sub2
341,School Table,2217.23,Exit_Sub3
306,School Table,2222.38,Exit_Sub_Main
330,School Table,2234.99,Exit_Sub3
319,Typical School Chair and Table 3,2246.19,Exit_Sub2
328,School Table,2248.81,Exit_Sub_Main
329,Typical School Chair and Table 4,2250.08,Exit_Sub_Main
336,Typical School Chair and Table 19,2255.32,Exit_Sub_Main
324,School Table,2269.94,Exit_Sub_Main
339,Typical School Chair and Table 6,2293.03,Exit_Sub3
331,School Table,2295.26,Exit_Sub_Main
350,School Table,2303.36,Exit_Sub_Main
345,Typical School Chair and Table 20,2307.55,Exit_Sub1
349,Typical School Chair and Table 18,2316.18,Exit_Sub3
344,Typical School Chair and Table 18,2316.80,Exit_Sub2
351,School Table,2322.32,Exit_Sub_Main
340,Typical School Chair and Table 17,2324.56,Exit_Sub3
353,Typical School Chair and Table 12,2332.49,Exit_Sub_Main
347,Typical School Chair and Table 9,2333.43,Exit_Sub2
343,Typical School Chair and Table 17,2334.35,Exit_Sub3
348,Typical School Chair and Table 6,2340.08,Exit_Sub3
338,water tank 1,2347.37,Exit_Sub2
369,pedestal,2356.38,Exit_Sub2
357,School Table,2363.65,Exit_Sub_Main
366,Typical School Chair and Table 17,2366.52,Exit_Sub_Main
362,Typical School Chair and Table 2,2380.70,Exit_Sub2
364,Typical School Chair and Table 10,2381.94,Exit_Sub3
352,Typical School Chair and Table 18,2384.83,Exit_Sub_Main
346,Typical School Chair and Table 10,2387.42,Exit_Sub_Main
356,Typical School Chair and Table 17,2389.96,Exit_Sub_Main
360,Typical School Chair and Table 6,2395.63,Exit_Sub2
365,School Table,2399.12,Exit_Sub_Main
370,Typical School Chair and Table 15,2403.21,Exit_Sub_Main
354,Typical School Chair and Table 17,2403.52,Exit_Sub3
358,School Table,2411.32,Exit_Sub1
374,School Table,2418.78,Exit_Sub2
355,School Table,2420.67,Exit_Sub_Main
363,School Table,2429.11,Exit_Sub3
367,School Table,2443.61,Exit_Sub3
381,School Table,2455.48,Exit_Sub3
359,School Table,2459.08,Exit_Sub2
387,School Table,2461.67,Exit_Sub3
372,Typical School Chair and Table 8,2466.78,Exit_Sub2
382,Typical School Chair and Table 1,2468.33,Exit_Sub2
361,Typical School Chair and Table,2468.98,Exit_Sub_Main
390,Typical School Chair and Table 12,2476.55,Exit_Sub_Main
379,School Table,2480.26,Exit_Sub2
376,Typical School Chair and Table 8,2483.38,Exit_Sub_Main
371,Typical School Chair and Table,2493.74,Exit_Sub_Main
385,Typical School Chair and Table,2498.65,Exit_Sub3
377,School Table,2499.25,Exit_Sub3
395,Typical School Chair and Table 4,2505.24,Exit_Sub_Main
389,School Table,2505.24,Exit_Sub_Main
386,School Table,2507.11,Exit_Sub1
373,Typical School Chair and Table,2508.37,Exit_Sub3
380,School Table,2508.68,Exit_Sub3
375,Typical School Chair and Table 19,2509.93,Exit_Sub3
368,water tank 1,2515.74,Exit_Sub2
400,Typical School Chair and Table 4,2520.60,Exit_Sub_Main
407,pedestal,2521.85,Exit_Sub_Main
397,School Table,2524.32,Exit_Sub3
391,School Table,2528.52,Exit_Sub3
415,pedestal,2536.39,Exit_Sub2
403,School Table,2537.01,Exit_Sub_Main
388,Typical School Chair and Table 8,2542.80,Exit_Sub3
378,School Table,2549.49,Exit_Sub_Main
409,School Table,2554.05,Exit_Sub3
404,School Table,2555.23,Exit_Sub2
384,School Table,2555.52,Exit_Sub_Main
383,Typical School Chair and Table 4,2557.76,Exit_Sub_Main
396,Typical School Chair and Table 8,2559.95,Exit_Sub2
394,School Table,2567.54,Exit_Sub3
405,School Table,2575.15,Exit_Sub2
399,School Table,2575.44,Exit_Sub3
410,School Table,2577.26,Exit_Sub2
392,Typical School Chair and Table 10,2578.49,Exit_Sub2
398,Typical School Chair and Table 13,2588.86,Exit_Sub_Main
417,School Table,2589.45,Exit_Sub_Main
416,Typical School Chair and Table 20,2590.35,Exit_Sub2
406,Typical School Chair and Table 17,2591.61,Exit_Sub_Main
421,Typical School Chair and Table 9,2592.23,Exit_Sub_Main
412,Typical School Chair and Table 19,2601.21,Exit_Sub2
418,School Table,2611.65,Exit_Sub2
413,School Table,2615.06,Exit_Sub3
414,School Table,2618.02,Exit_Sub3
427,Typical School Chair and Table 10,2618.32,Exit_Sub_Main
411,School Table,2622.45,Exit_Sub1
408,Typical School Chair and Table 11,2627.77,Exit_Sub2
401,School Table,2628.91,Exit_Sub_Main
435,pedestal,2638.13,Exit_Sub_Main
402,Typical School Chair and Table 16,2641.69,Exit_Sub2
420,Typical School Chair and Table 15,2655.62,Exit_Sub3
423,School Table,2676.02,Exit_Sub3
440,School Table,2678.96,Exit_Sub2
419,Typical School Chair and Table 17,2680.11,Exit_Sub_Main
422,Typical School Chair and Table 9,2685.81,Exit_Sub_Main
432,School Table,2686.38,Exit_Sub3
431,School Table,2687.92,Exit_Sub3
430,School Table,2690.86,Exit_Sub3
439,Typical School Chair and Table 16,2696.38,Exit_Sub_Main
426,Typical School Chair and Table 1,2700.43,Exit_Sub1
424,School Table,2701.03,Exit_Sub_Main
425,Typical School Chair and Table 1,2702.20,Exit_Sub3
436,School Table,2706.85,Exit_Sub2
448,School Table,2708.90,Exit_Sub3
429,Typical School Chair and Table 6,2713.29,Exit_Sub3
438,Typical School Chair and Table 13,2713.85,Exit_Sub3
434,Typical School Chair and Table 16,2717.86,Exit_Sub1
433,Typical School Chair and Table 19,2741.56,Exit_Sub2
449,Typical School Chair and Table 2,2742.97,Exit_Sub_Main
428,Typical School Chair and Table 19,2746.15,Exit_Sub2
444,School Table,2747.34,Exit_Sub3
446,Typical School Chair and Table 13,2756.93,Exit_Sub3
442,Typical School Chair and Table 1,2761.16,Exit_Sub_Main
437,School Table,2764.35,Exit_Sub_Main
455,Typical School Chair and Table 6,2767.78,Exit_Sub3
445,Typical School Chair and Table 12,2777.08,Exit_Sub_Main
452,School Table,2782.99,Exit_Sub2
447,School Table,2789.14,Exit_Sub_Main
441,Typical School Chair and Table 15,2790.25,Exit_Sub_Main
443,Typical School Chair and Table 7,2796.18,Exit_Sub2
451,School Table,2805.90,Exit_Sub3
450,School Table,2816.77,Exit_Sub_Main
461,School Table,2826.50,Exit_Sub1
464,School Table,2827.41,Exit_Sub3
453,School Table,2827.68,Exit_Sub_Main
457,Typical School Chair and Table 12,2837.90,Exit_Sub_Main
456,Typical School Chair and Table 10,2840.55,Exit_Sub_Main
458,School Table,2843.80,Exit_Sub2
469,Typical School Chair and Table 15,2845.24,Exit_Sub2
454,School Table,2849.49,Exit_Sub2
460,School Table,2851.60,Exit_Sub3
472,School Table,2859.66,Exit_Sub_Main
465,Typical School Chair and Table 9,2888.76,Exit_Sub2
462,School Table,2901.06,Exit_Sub_Main
463,School Table,2904.40,Exit_Sub_Main
485,Typical School Chair and Table 7,2907.23,Exit_Sub1
477,Typical School Chair and Table 9,2909.20,Exit_Sub2
475,School Table,2915.27,Exit_Sub1
471,Typical School Chair and Table 18,2919.92,Exit_Sub2
481,Typical School Chair and Table 17,2922.08,Exit_Sub2
473,School Table,2922.90,Exit_Sub2
466,School Table,2927.03,Exit_Sub_Main
476,School Table,2928.97,Exit_Sub_Main
478,School Table,2929.80,Exit_Sub3
479,Typical School Chair and Table 3,2934.41,Exit_Sub2
468,Typical School Chair and Table 1,2951.68,Exit_Sub_Main
474,Typical School Chair and Table 13,2959.95,Exit_Sub_Main
484,School Table,2960.22,Exit_Sub3
470,Typical School Chair and Table 15,2961.02,Exit_Sub_Main
467,School Table,2961.29,Exit_Sub2
483,Typical School Chair and Table 9,2980.26,Exit_Sub2
503,pedestal,2982.41,Exit_Sub2
486,Typical School Chair and Table 4,2984.04,Exit_Sub_Main
488,School Table,2985.93,Exit_Sub_Main
482,School Table,2986.22,Exit_Sub3
480,School Table,2989.19,Exit_Sub_Main
498,School Table,2996.50,Exit_Sub3
500,Typical School Chair and Table 17,2997.02,Exit_Sub_Main
491,School Table,2998.40,Exit_Sub3
492,School Table,3001.40,Exit_Sub1
487,School Table,3010.69,Exit_Sub_Main
494,Typical School Chair and Table 6,3014.21,Exit_Sub2
516,pedestal,3014.49,Exit_Sub2
489,Typical School Chair and Table 15,3015.60,Exit_Sub3
519,water tank 3,3017.25,Exit_Sub3
508,Typical School Chair and Table 12,3023.83,Exit_Sub_Main
515,School Table,3028.07,Exit_Sub3
493,School Table,3031.53,Exit_Sub_Main
499,School Table,3034.20,Exit_Sub2
522,Typical School Chair and Table 7,3034.45,Exit_Sub3
497,School Table,3035.25,Exit_Sub_Main
513,School Table,3037.47,Exit_Sub_Main
510,School Table,3041.17,Exit_Sub_Main
517,School Table,3042.76,Exit_Sub1
512,School Table,3052.18,Exit_Sub3
496,Typical School Chair and Table 4,3054.03,Exit_Sub2
495,School Table,3054.03,Exit_Sub_Main
514,Typical School Chair and Table 12,3055.85,Exit_Sub3
518,School Table,3067.77,Exit_Sub2
502,School Table,3071.73,Exit_Sub3
490,Typical School Chair and Table 9,3074.09,Exit_Sub_Main
511,School Table,3091.60,Exit_Sub3
506,School Table,3091.60,Exit_Sub2
531,School Table,3106.07,Exit_Sub_Main
507,Typical School Chair and Table 20,3106.85,Exit_Sub3
501,Typical School Chair and Table 3,3109.03,Exit_Sub2
505,Typical School Chair and Table 12,3112.82,Exit_Sub_Main
529,School Table,3113.33,Exit_Sub3
528,Typical School Chair and Table 6,3114.14,Exit_Sub3
504,Typical School Chair and Table 16,3115.71,Exit_Sub_Main
525,School Table,3126.40,Exit_Sub3
520,School Table,3127.39,Exit_Sub3
537,Typical School Chair and Table 6,3129.68,Exit_Sub1
539,Typical School Chair and Table 4,3132.28,Exit_Sub_Main
535,School Table,3140.25,Exit_Sub3
521,Typical School Chair and Table 19,3145.05,Exit_Sub3
509,School Table,3156.70,Exit_Sub2
534,Typical School Chair and Table 17,3163.51,Exit_Sub_Main
538,Typical School Chair and Table 2,3163.76,Exit_Sub1
533,School Table,3165.28,Exit_Sub1
536,Typical School Chair and Table 12,3169.09,Exit_Sub_Main
526,School Table,3175.85,Exit_Sub3
550,Typical School Chair and Table 18,3180.39,Exit_Sub3
527,Typical School Chair and Table 19,3181.66,Exit_Sub3
524,Typical School Chair and Table 18,3192.76,Exit_Sub2
552,School Table,3194.46,Exit_Sub2
554,Typical School Chair and Table 9,3198.92,Exit_Sub_Main
543,School Table,3203.46,Exit_Sub_Main
551,Typical School Chair and Table 18,3204.23,Exit_Sub2
532,School Table,3204.73,Exit_Sub2
563,water tank 2,3204.73,Exit_Sub3
555,Typical School Chair and Table 11,3215.95,Exit_Sub3
545,Typical School Chair and Table 19,3219.88,Exit_Sub2
553,School Table,3224.47,Exit_Sub_Main
541,School Table,3225.19,Exit_Sub_Main
548,Typical School Chair and Table 3,3229.50,Exit_Sub2
546,Typical School Chair and Table 1,3232.64,Exit_Sub2
549,School Table,3238.17,Exit_Sub3
540,Typical School Chair and Table 7,3240.67,Exit_Sub_Main
542,Typical School Chair and Table 4,3241.17,Exit_Sub_Main
547,School Table,3244.78,Exit_Sub_Main
558,School Table,3249.83,Exit_Sub1
523,Typical School Chair and Table 5,3255.92,Exit_Sub_Main
557,Typical School Chair and Table 16,3260.21,Exit_Sub2
562,School Table,3270.30,Exit_Sub3
556,School Table,3270.54,Exit_Sub_Main
564,Typical School Chair and Table 12,3276.62,Exit_Sub_Main
565,Typical School Chair and Table 4,3278.51,Exit_Sub_Main
567,Typical School Chair and Table 16,3285.60,Exit_Sub2
559,School Table,3288.25,Exit_Sub_Main
