AgentID,SpawnZone,EscapeTime(s),ExitUsed,Seed,ActiveSigns
734,Typical School Chair and Table 4,74.19,Exit_Sub_Main,0,5
672,Typical School Chair and Table 9,74.40,Exit_Sub3,0,5
215,Typical School Chair and Table 5,74.61,Exit_Sub_Main,0,5
577,School Table,74.82,Exit_Sub_Main,0,5
939,School Table,74.87,Exit_Sub_Main,0,5
928,School Table,75.04,Exit_Sub1,0,5
386,Typical School Chair and Table 4,75.30,Exit_Sub_Main,0,5
661,School Table,76.91,Exit_Sub1,0,5
952,School Table,78.16,Exit_Sub3,0,5
200,Typical School Chair and Table 14,78.44,Exit_Sub3,0,5
622,Typical School Chair and Table 3,78.65,Exit_Sub1,0,5
281,School Table,79.48,Exit_Sub_Main,0,5
630,School Table,79.49,Exit_Sub3,0,5
898,Typical School Chair and Table 17,79.99,Exit_Sub3,0,5
422,Typical School Chair and Table 1,80.26,Exit_Sub3,0,5
586,School Table,81.11,Exit_Sub1,0,5
405,Typical School Chair and Table 5,81.34,Exit_Sub_Main,0,5
601,Typical School Chair and Table 5,81.39,Exit_Sub_Main,0,5
369,Typical School Chair and Table 11,81.81,Exit_Sub_Main,0,5
46,School Table,82.13,Exit_Sub1,0,5
460,School Table,82.21,Exit_Sub_Main,0,5
554,Typical School Chair and Table 18,82.81,Exit_Sub2,0,5
799,Typical School Chair and Table 6,83.33,Exit_Sub2,0,5
18,Typical School Chair and Table 14,83.71,Exit_Sub3,0,5
203,Typical School Chair and Table 10,83.77,Exit_Sub2,0,5
686,Typical School Chair and Table 14,84.96,Exit_Sub3,0,5
168,School Table,85.66,Exit_Sub_Main,0,5
316,School Table,86.51,Exit_Sub2,0,5
948,School Table,86.87,Exit_Sub2,0,5
903,School Table,87.96,Exit_Sub_Main,0,5
303,School Table,88.03,Exit_Sub2,0,5
560,Typical School Chair and Table 5,88.12,Exit_Sub_Main,0,5
746,School Table,88.77,Exit_Sub_Main,0,5
590,School Table,88.94,Exit_Sub2,0,5
602,Typical School Chair and Table 16,89.41,Exit_Sub2,0,5
567,pedestal,89.57,Exit_Sub_Main,0,5
881,Typical School Chair and Table 8,90.06,Exit_Sub_Main,0,5
675,Typical School Chair and Table 7,90.40,Exit_Sub1,0,5
225,Typical School Chair and Table 18,90.67,Exit_Sub3,0,5
773,School Table,90.80,Exit_Sub_Main,0,5
639,School Table,90.81,Exit_Sub1,0,5
523,School Table,91.01,Exit_Sub3,0,5
828,School Table,91.09,Exit_Sub_Main,0,5
17,Typical School Chair and Table 1,91.83,Exit_Sub3,0,5
78,Typical School Chair and Table 9,92.27,Exit_Sub3,0,5
151,School Table,92.43,Exit_Sub2,0,5
497,School Table,94.25,Exit_Sub2,0,5
71,Typical School Chair and Table 12,94.50,Exit_Sub_Main,0,5
912,Typical School Chair and Table 6,94.52,Exit_Sub3,0,5
340,Typical School Chair and Table 5,94.87,Exit_Sub_Main,0,5
34,School Table,94.91,Exit_Sub2,0,5
840,Typical School Chair and Table 13,94.97,Exit_Sub3,0,5
761,School Table,95.12,Exit_Sub_Main,0,5
354,School Table,95.34,Exit_Sub2,0,5
479,Typical School Chair and Table 1,95.56,Exit_Sub3,0,5
62,pedestal,96.14,Exit_Sub2,0,5
228,School Table,96.16,Exit_Sub2,0,5
618,School Table,96.25,Exit_Sub2,0,5
875,School Table,96.79,Exit_Sub1,0,5
231,Typical School Chair and Table,97.20,Exit_Sub1,0,5
756,Typical School Chair and Table 10,97.70,Exit_Sub2,0,5
278,Typical School Chair and Table 18,97.82,Exit_Sub2,0,5
285,Typical School Chair and Table 15,98.13,Exit_Sub2,0,5
563,School Table,99.70,Exit_Sub1,0,5
264,Typical School Chair and Table 19,99.81,Exit_Sub_Main,0,5
99,Typical School Chair and Table 20,101.78,Exit_Sub1,0,5
519,pedestal,101.78,Exit_Sub2,0,5
579,School Table,102.40,Exit_Sub3,0,5
542,pedestal,102.57,Exit_Sub3,0,5
490,Typical School Chair and Table 15,102.57,Exit_Sub3,0,5
862,Typical School Chair and Table 4,102.83,Exit_Sub3,0,5
800,School Table,104.26,Exit_Sub_Main,0,5
857,School Table,104.46,Exit_Sub2,0,5
708,Typical School Chair and Table 9,104.89,Exit_Sub2,0,5
634,School Table,104.91,Exit_Sub3,0,5
810,School Table,105.28,Exit_Sub_Main,0,5
969,School Table,105.51,Exit_Sub3,0,5
562,School Table,106.13,Exit_Sub_Main,0,5
399,School Table,106.33,Exit_Sub1,0,5
760,Typical School Chair and Table 13,106.33,Exit_Sub_Main,0,5
803,School Table,106.35,Exit_Sub_Main,0,5
14,Typical School Chair and Table 1,106.54,Exit_Sub3,0,5
448,School Table,106.56,Exit_Sub3,0,5
707,Typical School Chair and Table,106.72,Exit_Sub1,0,5
496,School Table,107.61,Exit_Sub3,0,5
50,School Table,107.98,Exit_Sub2,0,5
212,School Table,108.31,Exit_Sub3,0,5
851,School Table,108.36,Exit_Sub2,0,5
643,Typical School Chair and Table 20,108.55,Exit_Sub_Main,0,5
374,School Table,109.18,Exit_Sub3,0,5
431,School Table,109.39,Exit_Sub_Main,0,5
917,School Table,109.44,Exit_Sub_Main,0,5
224,School Table,109.49,Exit_Sub3,0,5
960,School Table,109.52,Exit_Sub_Main,0,5
253,Typical School Chair and Table 1,109.63,Exit_Sub_Main,0,5
718,School Table,109.64,Exit_Sub3,0,5
371,School Table,110.19,Exit_Sub3,0,5
338,School Table,110.23,Exit_Sub3,0,5
173,Typical School Chair and Table 14,110.24,Exit_Sub_Main,0,5
535,Typical School Chair and Table 16,110.85,Exit_Sub_Main,0,5
603,School Table,111.04,Exit_Sub2,0,5
649,School Table,111.15,Exit_Sub_Main,0,5
745,School Table,111.63,Exit_Sub_Main,0,5
534,School Table,111.67,Exit_Sub1,0,5
260,School Table,111.89,Exit_Sub1,0,5
762,School Table,112.08,Exit_Sub_Main,0,5
915,School Table,112.11,Exit_Sub_Main,0,5
786,School Table,112.75,Exit_Sub3,0,5
941,School Table,112.95,Exit_Sub2,0,5
865,School Table,113.19,Exit_Sub2,0,5
725,School Table,113.51,Exit_Sub3,0,5
495,Typical School Chair and Table 14,113.93,Exit_Sub2,0,5
721,Typical School Chair and Table 8,114.21,Exit_Sub3,0,5
891,Typical School Chair and Table 11,114.25,Exit_Sub2,0,5
249,School Table,114.29,Exit_Sub_Main,0,5
589,pedestal,114.37,Exit_Sub2,0,5
481,School Table,114.37,Exit_Sub2,0,5
42,School Table,114.49,Exit_Sub3,0,5
973,Typical School Chair and Table 3,114.82,Exit_Sub2,0,5
397,Typical School Chair and Table,115.05,Exit_Sub2,0,5
161,School Table,115.05,Exit_Sub_Main,0,5
712,Typical School Chair and Table 10,115.08,Exit_Sub2,0,5
361,Typical School Chair and Table 15,115.15,Exit_Sub3,0,5
465,School Table,115.84,Exit_Sub3,0,5
286,Typical School Chair and Table 13,116.73,Exit_Sub_Main,0,5
804,School Table,117.17,Exit_Sub_Main,0,5
305,Typical School Chair and Table 19,117.25,Exit_Sub2,0,5
5,Typical School Chair and Table 7,117.25,Exit_Sub_Main,0,5
813,School Table,117.28,Exit_Sub_Main,0,5
902,pedestal,117.43,Exit_Sub2,0,5
2,School Table,117.51,Exit_Sub2,0,5
789,Typical School Chair and Table 15,118.11,Exit_Sub1,0,5
76,Typical School Chair and Table 5,118.50,Exit_Sub_Main,0,5
986,Typical School Chair and Table 7,118.73,Exit_Sub3,0,5
665,Typical School Chair and Table 13,118.87,Exit_Sub_Main,0,5
172,School Table,119.03,Exit_Sub2,0,5
911,School Table,119.62,Exit_Sub2,0,5
145,Typical School Chair and Table 19,119.73,Exit_Sub2,0,5
727,School Table,120.43,Exit_Sub3,0,5
929,Typical School Chair and Table 10,120.58,Exit_Sub1,0,5
625,School Table,120.75,Exit_Sub_Main,0,5
19,pedestal,121.36,Exit_Sub_Main,0,5
186,School Table,122.93,Exit_Sub3,0,5
869,School Table,124.00,Exit_Sub_Main,0,5
677,School Table,124.35,Exit_Sub3,0,5
337,Typical School Chair and Table 20,124.73,Exit_Sub_Main,0,5
638,School Table,125.02,Exit_Sub_Main,0,5
569,School Table,125.05,Exit_Sub2,0,5
3,School Table,125.05,Exit_Sub_Main,0,5
807,Typical School Chair and Table 9,125.10,Exit_Sub_Main,0,5
904,School Table,125.90,Exit_Sub_Main,0,5
30,Typical School Chair and Table 6,125.90,Exit_Sub3,0,5
617,Typical School Chair and Table 4,126.23,Exit_Sub_Main,0,5
494,Typical School Chair and Table 18,126.65,Exit_Sub2,0,5
735,Typical School Chair and Table 10,127.34,Exit_Sub3,0,5
131,School Table,127.54,Exit_Sub3,0,5
954,School Table,127.64,Exit_Sub_Main,0,5
559,Typical School Chair and Table 18,127.82,Exit_Sub3,0,5
179,School Table,127.85,Exit_Sub_Main,0,5
279,School Table,127.92,Exit_Sub_Main,0,5
932,Typical School Chair and Table 5,127.97,Exit_Sub2,0,5
164,Typical School Chair and Table 20,128.17,Exit_Sub_Main,0,5
402,Typical School Chair and Table 16,128.57,Exit_Sub1,0,5
11,Typical School Chair and Table 18,128.65,Exit_Sub3,0,5
894,School Table,128.68,Exit_Sub2,0,5
390,Typical School Chair and Table 11,128.75,Exit_Sub2,0,5
505,School Table,128.78,Exit_Sub_Main,0,5
797,Typical School Chair and Table 4,128.83,Exit_Sub_Main,0,5
70,Typical School Chair and Table 12,129.07,Exit_Sub_Main,0,5
245,Typical School Chair and Table 19,129.18,Exit_Sub2,0,5
356,Typical School Chair and Table 5,129.20,Exit_Sub_Main,0,5
121,Typical School Chair and Table 20,129.45,Exit_Sub2,0,5
612,School Table,129.53,Exit_Sub3,0,5
546,Typical School Chair and Table 11,129.55,Exit_Sub_Main,0,5
647,School Table,130.43,Exit_Sub3,0,5
863,School Table,130.64,Exit_Sub2,0,5
908,Typical School Chair and Table 7,130.64,Exit_Sub1,0,5
252,School Table,131.37,Exit_Sub3,0,5
910,School Table,131.41,Exit_Sub2,0,5
934,School Table,131.48,Exit_Sub2,0,5
372,Typical School Chair and Table 12,131.63,Exit_Sub_Main,0,5
615,Typical School Chair and Table 15,132.04,Exit_Sub_Main,0,5
873,Typical School Chair and Table 13,132.13,Exit_Sub_Main,0,5
722,School Table,132.53,Exit_Sub_Main,0,5
336,pedestal,132.64,Exit_Sub3,0,5
580,School Table,132.85,Exit_Sub1,0,5
410,School Table,132.95,Exit_Sub_Main,0,5
845,Typical School Chair and Table 1,133.07,Exit_Sub_Main,0,5
996,School Table,133.19,Exit_Sub2,0,5
37,Typical School Chair and Table 13,133.99,Exit_Sub_Main,0,5
517,Typical School Chair and Table 14,134.41,Exit_Sub_Main,0,5
764,Typical School Chair and Table 19,134.97,Exit_Sub3,0,5
449,Typical School Chair and Table,135.32,Exit_Sub3,0,5
861,School Table,135.37,Exit_Sub2,0,5
383,School Table,135.73,Exit_Sub3,0,5
80,School Table,135.78,Exit_Sub2,0,5
180,Typical School Chair and Table 15,135.94,Exit_Sub1,0,5
236,Typical School Chair and Table 15,135.94,Exit_Sub2,0,5
609,Typical School Chair and Table 20,135.94,Exit_Sub_Main,0,5
61,Typical School Chair and Table 5,136.35,Exit_Sub3,0,5
349,School Table,136.44,Exit_Sub_Main,0,5
394,Typical School Chair and Table 17,136.68,Exit_Sub2,0,5
852,Typical School Chair and Table 7,136.92,Exit_Sub_Main,0,5
138,Typical School Chair and Table 19,136.98,Exit_Sub2,0,5
796,School Table,136.98,Exit_Sub_Main,0,5
378,Typical School Chair and Table 13,137.32,Exit_Sub_Main,0,5
458,Typical School Chair and Table 14,137.36,Exit_Sub2,0,5
301,School Table,137.40,Exit_Sub2,0,5
671,School Table,137.40,Exit_Sub1,0,5
53,Typical School Chair and Table 14,137.60,Exit_Sub_Main,0,5
737,Typical School Chair and Table 17,139.48,Exit_Sub_Main,0,5
322,Typical School Chair and Table 4,139.77,Exit_Sub3,0,5
109,School Table,140.08,Exit_Sub_Main,0,5
731,Typical School Chair and Table 1,141.11,Exit_Sub2,0,5
636,Typical School Chair and Table 15,141.14,Exit_Sub3,0,5
870,Typical School Chair and Table 3,141.42,Exit_Sub2,0,5
392,School Table,141.86,Exit_Sub3,0,5
439,School Table,142.11,Exit_Sub_Main,0,5
283,School Table,142.15,Exit_Sub_Main,0,5
118,Typical School Chair and Table 11,142.36,Exit_Sub_Main,0,5
388,School Table,142.36,Exit_Sub2,0,5
582,Typical School Chair and Table 12,142.36,Exit_Sub3,0,5
644,School Table,142.56,Exit_Sub1,0,5
341,Typical School Chair and Table,142.92,Exit_Sub2,0,5
331,Typical School Chair and Table 2,143.70,Exit_Sub_Main,0,5
909,Typical School Chair and Table 15,143.90,Exit_Sub_Main,0,5
398,Typical School Chair and Table 2,144.09,Exit_Sub2,0,5
79,Typical School Chair and Table 11,144.43,Exit_Sub_Main,0,5
778,Typical School Chair and Table 15,144.87,Exit_Sub_Main,0,5
916,Typical School Chair and Table 2,144.95,Exit_Sub1,0,5
314,Typical School Chair and Table 5,145.05,Exit_Sub_Main,0,5
885,Typical School Chair and Table 14,145.18,Exit_Sub3,0,5
514,School Table,145.25,Exit_Sub3,0,5
84,Typical School Chair and Table 19,145.66,Exit_Sub1,0,5
876,School Table,145.83,Exit_Sub3,0,5
839,Typical School Chair and Table 6,147.53,Exit_Sub_Main,0,5
244,School Table,147.94,Exit_Sub_Main,0,5
599,School Table,147.94,Exit_Sub3,0,5
716,Typical School Chair and Table 9,148.20,Exit_Sub2,0,5
741,School Table,148.37,Exit_Sub2,0,5
268,Typical School Chair and Table 19,148.59,Exit_Sub_Main,0,5
59,School Table,148.76,Exit_Sub_Main,0,5
248,Typical School Chair and Table 18,149.15,Exit_Sub2,0,5
815,Typical School Chair and Table 8,149.27,Exit_Sub_Main,0,5
705,Typical School Chair and Table 1,149.63,Exit_Sub2,0,5
802,School Table,149.63,Exit_Sub3,0,5
591,Typical School Chair and Table 7,150.00,Exit_Sub_Main,0,5
688,School Table,150.29,Exit_Sub_Main,0,5
411,Typical School Chair and Table 18,150.39,Exit_Sub2,0,5
846,School Table,150.41,Exit_Sub_Main,0,5
691,Typical School Chair and Table 3,150.62,Exit_Sub3,0,5
247,School Table,150.75,Exit_Sub2,0,5
682,Typical School Chair and Table 9,150.77,Exit_Sub_Main,0,5
135,School Table,150.83,Exit_Sub2,0,5
624,School Table,150.83,Exit_Sub_Main,0,5
513,Typical School Chair and Table 14,150.93,Exit_Sub3,0,5
504,School Table,151.04,Exit_Sub1,0,5
842,Typical School Chair and Table 16,151.55,Exit_Sub2,0,5
596,School Table,151.69,Exit_Sub2,0,5
681,School Table,151.95,Exit_Sub_Main,0,5
257,School Table,152.10,Exit_Sub_Main,0,5
311,School Table,152.27,Exit_Sub2,0,5
522,School Table,152.36,Exit_Sub_Main,0,5
229,pedestal,152.69,Exit_Sub3,0,5
585,School Table,152.69,Exit_Sub_Main,0,5
255,Typical School Chair and Table 15,152.85,Exit_Sub3,0,5
889,Typical School Chair and Table 20,153.06,Exit_Sub_Main,0,5
556,School Table,153.31,Exit_Sub1,0,5
540,School Table,153.72,Exit_Sub2,0,5
570,Typical School Chair and Table 11,154.11,Exit_Sub_Main,0,5
343,Typical School Chair and Table 12,154.24,Exit_Sub2,0,5
201,Typical School Chair and Table,154.34,Exit_Sub1,0,5
25,School Table,154.47,Exit_Sub_Main,0,5
547,School Table,155.06,Exit_Sub_Main,0,5
801,Typical School Chair and Table,155.73,Exit_Sub_Main,0,5
593,School Table,155.78,Exit_Sub2,0,5
51,School Table,155.91,Exit_Sub3,0,5
715,Typical School Chair and Table 5,156.43,Exit_Sub_Main,0,5
230,Typical School Chair and Table 20,156.61,Exit_Sub3,0,5
189,Typical School Chair and Table 4,156.79,Exit_Sub3,0,5
406,School Table,157.02,Exit_Sub3,0,5
509,Typical School Chair and Table 12,157.09,Exit_Sub_Main,0,5
633,Typical School Chair and Table 8,157.11,Exit_Sub_Main,0,5
552,Typical School Chair and Table 17,157.35,Exit_Sub2,0,5
478,Typical School Chair and Table 2,157.84,Exit_Sub2,0,5
896,School Table,157.87,Exit_Sub2,0,5
794,School Table,157.88,Exit_Sub_Main,0,5
207,School Table,157.97,Exit_Sub3,0,5
271,School Table,158.13,Exit_Sub3,0,5
809,Typical School Chair and Table 7,158.66,Exit_Sub3,0,5
275,School Table,158.66,Exit_Sub3,0,5
652,School Table,158.67,Exit_Sub3,0,5
258,Typical School Chair and Table 7,159.29,Exit_Sub1,0,5
355,pedestal,159.69,Exit_Sub1,0,5
444,Typical School Chair and Table 13,159.79,Exit_Sub_Main,0,5
432,School Table,159.82,Exit_Sub3,0,5
781,School Table,160.39,Exit_Sub3,0,5
621,Typical School Chair and Table 10,160.53,Exit_Sub2,0,5
272,Typical School Chair and Table 15,160.91,Exit_Sub2,0,5
175,Typical School Chair and Table 15,161.01,Exit_Sub_Main,0,5
699,Typical School Chair and Table 15,161.15,Exit_Sub2,0,5
536,Typical School Chair and Table 3,161.46,Exit_Sub_Main,0,5
326,School Table,161.56,Exit_Sub2,0,5
445,Typical School Chair and Table 15,161.75,Exit_Sub3,0,5
613,pedestal,162.38,Exit_Sub3,0,5
531,School Table,162.49,Exit_Sub3,0,5
855,Typical School Chair and Table 18,162.59,Exit_Sub2,0,5
457,Typical School Chair and Table 11,163.30,Exit_Sub2,0,5
564,Typical School Chair and Table 9,163.35,Exit_Sub_Main,0,5
385,School Table,163.62,Exit_Sub1,0,5
906,Typical School Chair and Table 17,163.62,Exit_Sub3,0,5
770,School Table,164.19,Exit_Sub2,0,5
183,School Table,164.60,Exit_Sub3,0,5
724,Typical School Chair and Table 11,164.86,Exit_Sub3,0,5
209,Typical School Chair and Table 12,165.09,Exit_Sub3,0,5
468,Typical School Chair and Table 17,165.48,Exit_Sub_Main,0,5
776,Typical School Chair and Table 11,165.85,Exit_Sub_Main,0,5
420,School Table,166.17,Exit_Sub3,0,5
827,School Table,166.29,Exit_Sub3,0,5
526,Typical School Chair and Table 15,166.30,Exit_Sub3,0,5
784,School Table,166.69,Exit_Sub3,0,5
41,Typical School Chair and Table 9,167.14,Exit_Sub_Main,0,5
418,Typical School Chair and Table 16,167.21,Exit_Sub2,0,5
56,School Table,167.27,Exit_Sub_Main,0,5
48,School Table,167.37,Exit_Sub_Main,0,5
280,Typical School Chair and Table 4,167.50,Exit_Sub_Main,0,5
284,School Table,167.83,Exit_Sub3,0,5
130,Typical School Chair and Table 3,168.76,Exit_Sub3,0,5
750,Typical School Chair and Table,168.79,Exit_Sub1,0,5
645,School Table,168.95,Exit_Sub2,0,5
736,Typical School Chair and Table 17,169.47,Exit_Sub_Main,0,5
883,School Table,169.75,Exit_Sub_Main,0,5
808,School Table,170.43,Exit_Sub_Main,0,5
874,School Table,170.46,Exit_Sub3,0,5
812,water tank 1,170.55,Exit_Sub2,0,5
463,School Table,171.26,Exit_Sub1,0,5
600,School Table,171.39,Exit_Sub3,0,5
841,Typical School Chair and Table 20,171.68,Exit_Sub1,0,5
887,School Table,172.90,Exit_Sub_Main,0,5
470,Typical School Chair and Table 5,173.51,Exit_Sub_Main,0,5
584,School Table,173.51,Exit_Sub2,0,5
437,Typical School Chair and Table 19,173.79,Exit_Sub2,0,5
548,Typical School Chair and Table 12,174.14,Exit_Sub2,0,5
914,pedestal,174.14,Exit_Sub1,0,5
980,School Table,174.34,Exit_Sub_Main,0,5
492,School Table,174.55,Exit_Sub_Main,0,5
382,Typical School Chair and Table 1,174.68,Exit_Sub_Main,0,5
296,Typical School Chair and Table 11,174.68,Exit_Sub_Main,0,5
111,Typical School Chair and Table 16,174.75,Exit_Sub2,0,5
739,Typical School Chair and Table 6,174.75,Exit_Sub_Main,0,5
498,Typical School Chair and Table 15,174.75,Exit_Sub_Main,0,5
472,Typical School Chair and Table 16,174.95,Exit_Sub2,0,5
54,School Table,175.05,Exit_Sub3,0,5
139,Typical School Chair and Table 16,175.17,Exit_Sub3,0,5
433,School Table,175.17,Exit_Sub2,0,5
350,Typical School Chair and Table 14,175.41,Exit_Sub_Main,0,5
623,Typical School Chair and Table 16,175.66,Exit_Sub_Main,0,5
377,Typical School Chair and Table 11,175.84,Exit_Sub3,0,5
107,School Table,176.11,Exit_Sub_Main,0,5
795,School Table,176.40,Exit_Sub3,0,5
461,Typical School Chair and Table 18,176.61,Exit_Sub2,0,5
551,School Table,176.81,Exit_Sub3,0,5
793,Typical School Chair and Table 16,176.91,Exit_Sub3,0,5
194,Typical School Chair and Table 17,177.06,Exit_Sub_Main,0,5
938,Typical School Chair and Table,178.05,Exit_Sub_Main,0,5
777,Typical School Chair and Table 12,178.28,Exit_Sub_Main,0,5
489,Typical School Chair and Table 10,178.47,Exit_Sub2,0,5
998,School Table,178.49,Exit_Sub3,0,5
426,Typical School Chair and Table 11,178.54,Exit_Sub_Main,0,5
199,School Table,178.89,Exit_Sub2,0,5
407,School Table,179.02,Exit_Sub_Main,0,5
29,Typical School Chair and Table 8,179.02,Exit_Sub_Main,0,5
216,School Table,179.10,Exit_Sub2,0,5
583,Typical School Chair and Table 6,179.26,Exit_Sub_Main,0,5
73,Typical School Chair and Table 7,179.30,Exit_Sub2,0,5
344,School Table,179.50,Exit_Sub1,0,5
774,School Table,179.50,Exit_Sub1,0,5
836,Typical School Chair and Table 4,179.50,Exit_Sub_Main,0,5
901,School Table,179.82,Exit_Sub_Main,0,5
530,Typical School Chair and Table 16,179.91,Exit_Sub2,0,5
360,School Table,180.89,Exit_Sub_Main,0,5
339,School Table,181.02,Exit_Sub_Main,0,5
185,Typical School Chair and Table 2,181.29,Exit_Sub3,0,5
277,Typical School Chair and Table 6,181.31,Exit_Sub2,0,5
77,Typical School Chair and Table 18,181.42,Exit_Sub3,0,5
587,School Table,181.55,Exit_Sub3,0,5
456,Typical School Chair and Table 9,181.58,Exit_Sub_Main,0,5
154,Typical School Chair and Table 7,181.61,Exit_Sub3,0,5
33,Typical School Chair and Table 12,182.04,Exit_Sub2,0,5
480,pedestal,182.37,Exit_Sub_Main,0,5
572,School Table,182.37,Exit_Sub3,0,5
291,Typical School Chair and Table 1,182.58,Exit_Sub_Main,0,5
541,Typical School Chair and Table 18,182.58,Exit_Sub3,0,5
324,Typical School Chair and Table 13,182.63,Exit_Sub2,0,5
128,Typical School Chair and Table 9,182.87,Exit_Sub_Main,0,5
676,Typical School Chair and Table 17,182.89,Exit_Sub3,0,5
499,Typical School Chair and Table 10,183.09,Exit_Sub3,0,5
922,Typical School Chair and Table 16,184.01,Exit_Sub_Main,0,5
125,Typical School Chair and Table 4,184.70,Exit_Sub3,0,5
7,Typical School Chair and Table 4,184.95,Exit_Sub_Main,0,5
575,Typical School Chair and Table 20,184.95,Exit_Sub2,0,5
447,Typical School Chair and Table 2,185.21,Exit_Sub3,0,5
690,pedestal,185.44,Exit_Sub_Main,0,5
146,Typical School Chair and Table 17,185.53,Exit_Sub_Main,0,5
611,pedestal,185.64,Exit_Sub1,0,5
868,Typical School Chair and Table 13,185.66,Exit_Sub_Main,0,5
211,Typical School Chair and Table 20,185.86,Exit_Sub3,0,5
157,School Table,185.98,Exit_Sub_Main,0,5
723,School Table,186.20,Exit_Sub_Main,0,5
538,School Table,186.55,Exit_Sub_Main,0,5
771,Typical School Chair and Table 15,186.68,Exit_Sub2,0,5
940,Typical School Chair and Table 16,186.88,Exit_Sub1,0,5
421,Typical School Chair and Table 11,187.09,Exit_Sub_Main,0,5
769,School Table,187.09,Exit_Sub3,0,5
604,Typical School Chair and Table 2,187.57,Exit_Sub2,0,5
