AgentID,SpawnZone,EscapeTime(s),ExitUsed,Seed,ActiveSigns
975,School Table,61.46,Exit_Sub_Main,0,7
156,School Table,62.01,Exit_Sub3,0,7
875,School Table,64.05,Exit_Sub1,0,7
682,Typical School Chair and Table 9,64.08,Exit_Sub_Main,0,7
83,School Table,65.15,Exit_Sub_Main,0,7
631,pedestal,66.29,Exit_Sub_Main,0,7
203,Typical School Chair and Table 10,66.54,Exit_Sub2,0,7
460,School Table,67.18,Exit_Sub_Main,0,7
62,pedestal,67.84,Exit_Sub2,0,7
277,Typical School Chair and Table 6,68.82,Exit_Sub2,0,7
954,School Table,68.94,Exit_Sub_Main,0,7
855,Typical School Chair and Table 18,69.12,Exit_Sub2,0,7
175,Typical School Chair and Table 15,69.51,Exit_Sub_Main,0,7
683,pedestal,69.60,Exit_Sub2,0,7
311,School Table,69.98,Exit_Sub2,0,7
924,School Table,70.03,Exit_Sub2,0,7
506,Typical School Chair and Table 4,71.65,Exit_Sub2,0,7
60,School Table,71.89,Exit_Sub2,0,7
567,pedestal,72.68,Exit_Sub_Main,0,7
43,pedestal,72.89,Exit_Sub2,0,7
153,Typical School Chair and Table 10,73.15,Exit_Sub3,0,7
482,Typical School Chair and Table 15,73.69,Exit_Sub3,0,7
121,Typical School Chair and Table 20,73.92,Exit_Sub2,0,7
648,School Table,74.13,Exit_Sub2,0,7
832,Typical School Chair and Table 10,74.40,Exit_Sub3,0,7
554,Typical School Chair and Table 18,74.69,Exit_Sub2,0,7
790,Typical School Chair and Table 3,74.99,Exit_Sub_Main,0,7
618,School Table,75.09,Exit_Sub2,0,7
205,School Table,75.31,Exit_Sub3,0,7
548,Typical School Chair and Table 12,75.35,Exit_Sub2,0,7
366,Typical School Chair and Table 18,75.47,Exit_Sub_Main,0,7
220,School Table,76.83,Exit_Sub_Main,0,7
726,Typical School Chair and Table 20,77.05,Exit_Sub_Main,0,7
830,School Table,77.15,Exit_Sub3,0,7
131,School Table,77.76,Exit_Sub3,0,7
777,Typical School Chair and Table 12,78.19,Exit_Sub_Main,0,7
912,Typical School Chair and Table 6,78.68,Exit_Sub3,0,7
935,School Table,79.12,Exit_Sub_Main,0,7
731,Typical School Chair and Table 1,79.51,Exit_Sub2,0,7
649,School Table,79.59,Exit_Sub_Main,0,7
768,School Table,80.47,Exit_Sub_Main,0,7
515,Typical School Chair and Table 8,80.67,Exit_Sub3,0,7
885,Typical School Chair and Table 14,81.15,Exit_Sub3,0,7
355,pedestal,81.37,Exit_Sub1,0,7
52,School Table,81.98,Exit_Sub3,0,7
383,School Table,82.53,Exit_Sub3,0,7
932,Typical School Chair and Table 5,83.01,Exit_Sub2,0,7
758,School Table,83.15,Exit_Sub3,0,7
55,School Table,83.31,Exit_Sub_Main,0,7
755,School Table,83.38,Exit_Sub2,0,7
21,Typical School Chair and Table 12,83.70,Exit_Sub2,0,7
166,Typical School Chair and Table 16,83.96,Exit_Sub2,0,7
253,Typical School Chair and Table 1,84.45,Exit_Sub_Main,0,7
799,Typical School Chair and Table 6,84.49,Exit_Sub2,0,7
756,Typical School Chair and Table 10,86.48,Exit_Sub2,0,7
381,Typical School Chair and Table 6,86.70,Exit_Sub1,0,7
704,School Table,87.05,Exit_Sub_Main,0,7
236,Typical School Chair and Table 15,87.26,Exit_Sub2,0,7
642,Typical School Chair and Table 18,87.33,Exit_Sub2,0,7
679,Typical School Chair and Table 20,87.56,Exit_Sub_Main,0,7
207,School Table,87.57,Exit_Sub3,0,7
283,School Table,87.77,Exit_Sub_Main,0,7
312,School Table,88.12,Exit_Sub3,0,7
15,Typical School Chair and Table 5,88.35,Exit_Sub_Main,0,7
509,Typical School Chair and Table 12,88.39,Exit_Sub_Main,0,7
609,Typical School Chair and Table 20,89.79,Exit_Sub_Main,0,7
705,Typical School Chair and Table 1,89.94,Exit_Sub2,0,7
278,Typical School Chair and Table 18,90.03,Exit_Sub2,0,7
245,Typical School Chair and Table 19,90.21,Exit_Sub2,0,7
431,School Table,90.65,Exit_Sub_Main,0,7
536,Typical School Chair and Table 3,90.65,Exit_Sub_Main,0,7
922,Typical School Chair and Table 16,91.40,Exit_Sub_Main,0,7
647,School Table,92.47,Exit_Sub3,0,7
620,Typical School Chair and Table 16,92.61,Exit_Sub2,0,7
590,School Table,92.69,Exit_Sub2,0,7
853,Typical School Chair and Table 12,92.86,Exit_Sub_Main,0,7
600,School Table,92.96,Exit_Sub3,0,7
697,School Table,93.00,Exit_Sub2,0,7
658,Typical School Chair and Table 7,93.81,Exit_Sub2,0,7
115,Typical School Chair and Table 16,93.98,Exit_Sub3,0,7
421,Typical School Chair and Table 11,94.13,Exit_Sub_Main,0,7
339,School Table,94.30,Exit_Sub_Main,0,7
439,School Table,94.69,Exit_Sub_Main,0,7
565,School Table,95.25,Exit_Sub_Main,0,7
916,Typical School Chair and Table 2,95.78,Exit_Sub1,0,7
196,Typical School Chair and Table,96.53,Exit_Sub3,0,7
835,Typical School Chair and Table 15,96.86,Exit_Sub2,0,7
880,Typical School Chair and Table 10,97.30,Exit_Sub3,0,7
610,School Table,97.38,Exit_Sub2,0,7
74,Typical School Chair and Table 5,97.65,Exit_Sub3,0,7
525,School Table,97.85,Exit_Sub_Main,0,7
275,School Table,98.63,Exit_Sub3,0,7
504,School Table,98.68,Exit_Sub1,0,7
110,School Table,99.27,Exit_Sub3,0,7
353,Typical School Chair and Table 12,99.30,Exit_Sub_Main,0,7
953,School Table,99.31,Exit_Sub3,0,7
547,School Table,99.33,Exit_Sub_Main,0,7
413,Typical School Chair and Table 18,100.05,Exit_Sub_Main,0,7
578,School Table,100.06,Exit_Sub3,0,7
624,School Table,100.53,Exit_Sub_Main,0,7
849,Typical School Chair and Table 10,101.28,Exit_Sub_Main,0,7
341,Typical School Chair and Table,101.57,Exit_Sub2,0,7
118,Typical School Chair and Table 11,101.99,Exit_Sub_Main,0,7
969,School Table,102.00,Exit_Sub3,0,7
718,School Table,102.40,Exit_Sub3,0,7
874,School Table,103.21,Exit_Sub3,0,7
556,School Table,103.44,Exit_Sub1,0,7
368,Typical School Chair and Table 20,103.82,Exit_Sub3,0,7
412,Typical School Chair and Table,103.84,Exit_Sub_Main,0,7
563,School Table,103.84,Exit_Sub1,0,7
944,Typical School Chair and Table 6,103.84,Exit_Sub2,0,7
572,School Table,104.66,Exit_Sub3,0,7
271,School Table,104.78,Exit_Sub3,0,7
902,pedestal,106.11,Exit_Sub2,0,7
140,Typical School Chair and Table 20,106.56,Exit_Sub_Main,0,7
921,Typical School Chair and Table 17,106.80,Exit_Sub2,0,7
485,School Table,107.52,Exit_Sub1,0,7
226,Typical School Chair and Table 6,107.68,Exit_Sub_Main,0,7
48,School Table,108.58,Exit_Sub_Main,0,7
508,School Table,108.92,Exit_Sub2,0,7
308,School Table,109.84,Exit_Sub1,0,7
817,School Table,110.04,Exit_Sub1,0,7
903,School Table,110.21,Exit_Sub_Main,0,7
150,School Table,110.23,Exit_Sub2,0,7
85,School Table,110.46,Exit_Sub1,0,7
228,School Table,110.66,Exit_Sub2,0,7
201,Typical School Chair and Table,111.07,Exit_Sub1,0,7
461,Typical School Chair and Table 18,111.49,Exit_Sub2,0,7
410,School Table,112.58,Exit_Sub_Main,0,7
4,School Table,112.74,Exit_Sub1,0,7
449,Typical School Chair and Table,113.15,Exit_Sub3,0,7
843,Typical School Chair and Table,113.32,Exit_Sub_Main,0,7
789,Typical School Chair and Table 15,113.56,Exit_Sub1,0,7
503,Typical School Chair and Table 19,113.58,Exit_Sub2,0,7
382,Typical School Chair and Table 1,113.67,Exit_Sub_Main,0,7
470,Typical School Chair and Table 5,113.77,Exit_Sub_Main,0,7
86,Typical School Chair and Table 11,114.05,Exit_Sub_Main,0,7
587,School Table,114.60,Exit_Sub3,0,7
561,School Table,114.69,Exit_Sub2,0,7
108,School Table,114.81,Exit_Sub3,0,7
507,School Table,115.24,Exit_Sub3,0,7
906,Typical School Chair and Table 17,116.25,Exit_Sub3,0,7
360,School Table,116.50,Exit_Sub_Main,0,7
983,School Table,116.54,Exit_Sub3,0,7
409,School Table,117.21,Exit_Sub2,0,7
915,School Table,117.51,Exit_Sub_Main,0,7
19,pedestal,117.71,Exit_Sub_Main,0,7
703,School Table,117.80,Exit_Sub2,0,7
476,Typical School Chair and Table 14,118.24,Exit_Sub_Main,0,7
216,School Table,118.71,Exit_Sub2,0,7
729,Typical School Chair and Table 12,118.76,Exit_Sub_Main,0,7
403,School Table,118.94,Exit_Sub_Main,0,7
685,Typical School Chair and Table 3,119.31,Exit_Sub3,0,7
346,Typical School Chair and Table 2,119.33,Exit_Sub2,0,7
883,School Table,119.62,Exit_Sub_Main,0,7
356,Typical School Chair and Table 5,120.09,Exit_Sub_Main,0,7
529,School Table,120.28,Exit_Sub3,0,7
596,School Table,120.90,Exit_Sub2,0,7
530,Typical School Chair and Table 16,120.99,Exit_Sub2,0,7
781,School Table,121.16,Exit_Sub3,0,7
577,School Table,121.17,Exit_Sub_Main,0,7
178,Typical School Chair and Table 13,121.87,Exit_Sub_Main,0,7
257,School Table,122.01,Exit_Sub_Main,0,7
942,School Table,122.30,Exit_Sub3,0,7
808,School Table,122.42,Exit_Sub_Main,0,7
447,Typical School Chair and Table 2,123.05,Exit_Sub3,0,7
158,Typical School Chair and Table 16,123.11,Exit_Sub2,0,7
494,Typical School Chair and Table 18,123.62,Exit_Sub2,0,7
37,Typical School Chair and Table 13,123.80,Exit_Sub_Main,0,7
24,Typical School Chair and Table 1,124.29,Exit_Sub_Main,0,7
677,School Table,124.37,Exit_Sub3,0,7
710,School Table,124.58,Exit_Sub3,0,7
744,Typical School Chair and Table 4,124.59,Exit_Sub_Main,0,7
279,School Table,124.77,Exit_Sub_Main,0,7
473,Typical School Chair and Table 17,124.86,Exit_Sub3,0,7
841,Typical School Chair and Table 20,124.89,Exit_Sub1,0,7
501,Typical School Chair and Table,124.95,Exit_Sub3,0,7
734,Typical School Chair and Table 4,125.32,Exit_Sub_Main,0,7
992,Typical School Chair and Table 7,125.46,Exit_Sub_Main,0,7
323,Typical School Chair and Table 17,125.47,Exit_Sub_Main,0,7
437,Typical School Chair and Table 19,125.75,Exit_Sub2,0,7
94,School Table,126.08,Exit_Sub_Main,0,7
116,School Table,126.11,Exit_Sub_Main,0,7
948,School Table,126.44,Exit_Sub2,0,7
690,pedestal,126.74,Exit_Sub_Main,0,7
251,School Table,126.79,Exit_Sub_Main,0,7
446,School Table,126.82,Exit_Sub3,0,7
668,Typical School Chair and Table 1,127.29,Exit_Sub_Main,0,7
217,School Table,127.93,Exit_Sub2,0,7
180,Typical School Chair and Table 15,128.17,Exit_Sub1,0,7
330,Typical School Chair and Table 8,128.39,Exit_Sub_Main,0,7
676,Typical School Chair and Table 17,128.52,Exit_Sub3,0,7
538,School Table,128.98,Exit_Sub_Main,0,7
436,Typical School Chair and Table 6,129.17,Exit_Sub3,0,7
629,Typical School Chair and Table 17,129.28,Exit_Sub3,0,7
61,Typical School Chair and Table 5,129.44,Exit_Sub3,0,7
987,School Table,129.44,Exit_Sub_Main,0,7
235,Typical School Chair and Table 2,129.71,Exit_Sub2,0,7
354,School Table,129.81,Exit_Sub2,0,7
347,Typical School Chair and Table 14,129.88,Exit_Sub3,0,7
955,Typical School Chair and Table,130.04,Exit_Sub_Main,0,7
36,School Table,130.45,Exit_Sub2,0,7
496,School Table,130.69,Exit_Sub3,0,7
736,Typical School Chair and Table 17,130.72,Exit_Sub_Main,0,7
192,School Table,131.10,Exit_Sub_Main,0,7
998,School Table,131.18,Exit_Sub3,0,7
483,School Table,131.30,Exit_Sub3,0,7
466,School Table,131.83,Exit_Sub3,0,7
171,Typical School Chair and Table 3,131.88,Exit_Sub3,0,7
44,Typical School Chair and Table,131.89,Exit_Sub1,0,7
364,Typical School Chair and Table 1,131.93,Exit_Sub1,0,7
457,Typical School Chair and Table 11,132.28,Exit_Sub2,0,7
197,Typical School Chair and Table 10,132.34,Exit_Sub2,0,7
422,Typical School Chair and Table 1,132.34,Exit_Sub3,0,7
644,School Table,132.51,Exit_Sub1,0,7
68,Typical School Chair and Table 9,133.01,Exit_Sub3,0,7
244,School Table,133.13,Exit_Sub_Main,0,7
287,School Table,133.13,Exit_Sub2,0,7
901,School Table,133.41,Exit_Sub_Main,0,7
304,Typical School Chair and Table 9,133.79,Exit_Sub_Main,0,7
899,Typical School Chair and Table 13,133.99,Exit_Sub_Main,0,7
247,School Table,134.43,Exit_Sub2,0,7
675,Typical School Chair and Table 7,134.56,Exit_Sub1,0,7
5,Typical School Chair and Table 7,134.87,Exit_Sub_Main,0,7
303,School Table,135.54,Exit_Sub2,0,7
194,Typical School Chair and Table 17,135.58,Exit_Sub_Main,0,7
803,School Table,135.95,Exit_Sub_Main,0,7
233,School Table,136.49,Exit_Sub3,0,7
265,Typical School Chair and Table 14,136.61,Exit_Sub_Main,0,7
628,Typical School Chair and Table,136.83,Exit_Sub3,0,7
191,Typical School Chair and Table 2,137.04,Exit_Sub2,0,7
995,Typical School Chair and Table 19,137.04,Exit_Sub2,0,7
861,School Table,137.16,Exit_Sub2,0,7
139,Typical School Chair and Table 16,137.40,Exit_Sub3,0,7
724,Typical School Chair and Table 11,138.08,Exit_Sub3,0,7
142,School Table,138.08,Exit_Sub3,0,7
694,pedestal,138.29,Exit_Sub2,0,7
519,pedestal,138.71,Exit_Sub2,0,7
582,Typical School Chair and Table 12,138.71,Exit_Sub3,0,7
586,School Table,138.71,Exit_Sub1,0,7
651,School Table,138.77,Exit_Sub3,0,7
336,pedestal,138.92,Exit_Sub3,0,7
151,School Table,139.05,Exit_Sub2,0,7
959,Typical School Chair and Table 5,139.67,Exit_Sub_Main,0,7
714,School Table,139.86,Exit_Sub2,0,7
284,School Table,140.00,Exit_Sub3,0,7
588,School Table,140.17,Exit_Sub_Main,0,7
854,School Table,140.61,Exit_Sub2,0,7
747,School Table,140.76,Exit_Sub1,0,7
569,School Table,140.95,Exit_Sub2,0,7
904,School Table,141.38,Exit_Sub_Main,0,7
474,School Table,141.78,Exit_Sub3,0,7
14,Typical School Chair and Table 1,141.97,Exit_Sub3,0,7
399,School Table,142.66,Exit_Sub1,0,7
931,Typical School Chair and Table 9,142.79,Exit_Sub_Main,0,7
889,Typical School Chair and Table 20,144.67,Exit_Sub_Main,0,7
505,School Table,145.49,Exit_Sub_Main,0,7
619,School Table,145.69,Exit_Sub_Main,0,7
234,School Table,146.01,Exit_Sub_Main,0,7
857,School Table,146.10,Exit_Sub2,0,7
477,School Table,146.63,Exit_Sub_Main,0,7
956,School Table,147.70,Exit_Sub_Main,0,7
456,Typical School Chair and Table 9,147.89,Exit_Sub_Main,0,7
363,School Table,147.96,Exit_Sub_Main,0,7
732,Typical School Chair and Table,148.45,Exit_Sub_Main,0,7
66,School Table,148.75,Exit_Sub2,0,7
820,School Table,149.21,Exit_Sub3,0,7
570,Typical School Chair and Table 11,149.45,Exit_Sub_Main,0,7
391,School Table,150.07,Exit_Sub_Main,0,7
865,School Table,150.20,Exit_Sub2,0,7
617,Typical School Chair and Table 4,150.25,Exit_Sub_Main,0,7
544,Typical School Chair and Table 9,150.25,Exit_Sub_Main,0,7
264,Typical School Chair and Table 19,150.46,Exit_Sub_Main,0,7
838,Typical School Chair and Table 18,150.46,Exit_Sub_Main,0,7
138,Typical School Chair and Table 19,150.48,Exit_Sub2,0,7
163,School Table,150.60,Exit_Sub3,0,7
117,Typical School Chair and Table 17,150.88,Exit_Sub_Main,0,7
224,School Table,151.22,Exit_Sub3,0,7
639,School Table,151.24,Exit_Sub1,0,7
160,School Table,151.30,Exit_Sub2,0,7
12,Typical School Chair and Table 6,151.66,Exit_Sub2,0,7
797,Typical School Chair and Table 4,152.12,Exit_Sub_Main,0,7
829,Typical School Chair and Table 4,152.71,Exit_Sub_Main,0,7
597,Typical School Chair and Table 16,153.17,Exit_Sub3,0,7
174,School Table,153.26,Exit_Sub_Main,0,7
757,pedestal,153.31,Exit_Sub2,0,7
8,School Table,154.07,Exit_Sub3,0,7
967,Typical School Chair and Table 16,154.19,Exit_Sub_Main,0,7
792,School Table,154.36,Exit_Sub2,0,7
687,Typical School Chair and Table 3,154.54,Exit_Sub2,0,7
290,School Table,154.64,Exit_Sub3,0,7
802,School Table,155.31,Exit_Sub3,0,7
100,School Table,155.34,Exit_Sub_Main,0,7
520,pedestal,155.36,Exit_Sub3,0,7
159,School Table,155.62,Exit_Sub3,0,7
671,School Table,155.77,Exit_Sub1,0,7
274,Typical School Chair and Table 19,155.81,Exit_Sub2,0,7
871,Typical School Chair and Table 2,155.94,Exit_Sub3,0,7
218,Typical School Chair and Table 7,156.13,Exit_Sub_Main,0,7
276,School Table,156.18,Exit_Sub_Main,0,7
896,School Table,156.19,Exit_Sub2,0,7
433,School Table,156.55,Exit_Sub2,0,7
513,Typical School Chair and Table 14,156.58,Exit_Sub3,0,7
32,School Table,157.01,Exit_Sub3,0,7
417,Typical School Chair and Table 2,157.01,Exit_Sub2,0,7
793,Typical School Chair and Table 16,157.13,Exit_Sub3,0,7
552,Typical School Chair and Table 17,157.22,Exit_Sub2,0,7
498,Typical School Chair and Table 15,157.38,Exit_Sub_Main,0,7
213,School Table,157.47,Exit_Sub2,0,7
749,Typical School Chair and Table 8,157.56,Exit_Sub2,0,7
878,School Table,157.82,Exit_Sub2,0,7
716,Typical School Chair and Table 9,157.83,Exit_Sub2,0,7
761,School Table,157.84,Exit_Sub_Main,0,7
940,Typical School Chair and Table 16,157.84,Exit_Sub1,0,7
774,School Table,158.04,Exit_Sub1,0,7
783,School Table,158.04,Exit_Sub2,0,7
579,School Table,158.46,Exit_Sub3,0,7
591,Typical School Chair and Table 7,158.46,Exit_Sub_Main,0,7
638,School Table,158.65,Exit_Sub_Main,0,7
50,School Table,158.87,Exit_Sub2,0,7
464,Typical School Chair and Table 14,158.87,Exit_Sub2,0,7
712,Typical School Chair and Table 10,159.02,Exit_Sub2,0,7
316,School Table,159.46,Exit_Sub2,0,7
33,Typical School Chair and Table 12,159.46,Exit_Sub2,0,7
686,Typical School Chair and Table 14,159.47,Exit_Sub3,0,7
845,Typical School Chair and Table 1,159.68,Exit_Sub_Main,0,7
242,Typical School Chair and Table 20,159.70,Exit_Sub3,0,7
400,Typical School Chair and Table 3,160.23,Exit_Sub2,0,7
607,Typical School Chair and Table 14,160.51,Exit_Sub3,0,7
911,School Table,160.54,Exit_Sub2,0,7
748,Typical School Chair and Table 1,160.57,Exit_Sub_Main,0,7
225,Typical School Chair and Table 18,161.13,Exit_Sub3,0,7
199,School Table,161.39,Exit_Sub2,0,7
298,School Table,161.46,Exit_Sub2,0,7
124,School Table,161.61,Exit_Sub3,0,7
766,Typical School Chair and Table 8,161.99,Exit_Sub2,0,7
550,School Table,162.20,Exit_Sub_Main,0,7
982,Typical School Chair and Table 3,162.24,Exit_Sub3,0,7
322,Typical School Chair and Table 4,162.38,Exit_Sub3,0,7
338,School Table,162.61,Exit_Sub3,0,7
778,Typical School Chair and Table 15,162.86,Exit_Sub_Main,0,7
882,School Table,162.86,Exit_Sub3,0,7
177,School Table,163.21,Exit_Sub_Main,0,7
179,School Table,163.73,Exit_Sub_Main,0,7
270,Typical School Chair and Table 8,164.27,Exit_Sub3,0,7
28,School Table,164.74,Exit_Sub_Main,0,7
489,Typical School Chair and Table 10,165.07,Exit_Sub2,0,7
613,pedestal,165.08,Exit_Sub3,0,7
375,School Table,165.09,Exit_Sub_Main,0,7
127,Typical School Chair and Table 9,165.25,Exit_Sub_Main,0,7
414,Typical School Chair and Table,165.82,Exit_Sub2,0,7
351,School Table,165.85,Exit_Sub3,0,7
952,School Table,166.10,Exit_Sub3,0,7
479,Typical School Chair and Table 1,166.34,Exit_Sub3,0,7
415,School Table,166.72,Exit_Sub3,0,7
978,Typical School Chair and Table 10,166.93,Exit_Sub1,0,7
541,Typical School Chair and Table 18,167.01,Exit_Sub3,0,7
78,Typical School Chair and Table 9,167.21,Exit_Sub3,0,7
240,School Table,167.21,Exit_Sub2,0,7
514,School Table,167.35,Exit_Sub3,0,7
713,Typical School Chair and Table 16,167.35,Exit_Sub2,0,7
294,School Table,167.67,Exit_Sub_Main,0,7
721,Typical School Chair and Table 8,167.86,Exit_Sub3,0,7
949,Typical School Chair and Table 3,168.23,Exit_Sub2,0,7
662,School Table,168.38,Exit_Sub3,0,7
452,Typical School Chair and Table 17,168.85,Exit_Sub_Main,0,7
560,Typical School Chair and Table 5,168.95,Exit_Sub_Main,0,7
965,Typical School Chair and Table,169.32,Exit_Sub_Main,0,7
359,School Table,169.60,Exit_Sub3,0,7
89,School Table,169.61,Exit_Sub_Main,0,7
740,School Table,169.61,Exit_Sub1,0,7
206,School Table,169.87,Exit_Sub3,0,7
371,School Table,169.97,Exit_Sub3,0,7
842,Typical School Chair and Table 16,170.18,Exit_Sub2,0,7
575,Typical School Chair and Table 20,170.27,Exit_Sub2,0,7
627,Typical School Chair and Table 14,170.27,Exit_Sub_Main,0,7
742,School Table,170.44,Exit_Sub1,0,7
343,Typical School Chair and Table 12,170.81,Exit_Sub2,0,7
884,School Table,170.91,Exit_Sub_Main,0,7
928,School Table,171.05,Exit_Sub1,0,7
512,Typical School Chair and Table 14,171.09,Exit_Sub_Main,0,7
152,Typical School Chair and Table 18,171.34,Exit_Sub3,0,7
105,Typical School Chair and Table 2,171.45,Exit_Sub2,0,7
266,School Table,171.46,Exit_Sub1,0,7
646,School Table,171.79,Exit_Sub_Main,0,7
661,School Table,172.08,Exit_Sub1,0,7
772,pedestal,172.08,Exit_Sub_Main,0,7
986,Typical School Chair and Table 7,172.28,Exit_Sub3,0,7
584,School Table,172.31,Exit_Sub2,0,7
593,School Table,172.49,Exit_Sub2,0,7
301,School Table,172.69,Exit_Sub2,0,7
348,Typical School Chair and Table 8,172.75,Exit_Sub_Main,0,7
898,Typical School Chair and Table 17,173.11,Exit_Sub3,0,7
297,School Table,173.61,Exit_Sub_Main,0,7
103,Typical School Chair and Table,173.91,Exit_Sub_Main,0,7
614,Typical School Chair and Table 3,174.19,Exit_Sub_Main,0,7
389,School Table,174.33,Exit_Sub1,0,7
825,School Table,174.38,Exit_Sub3,0,7
608,Typical School Chair and Table 4,174.74,Exit_Sub_Main,0,7
681,School Table,175.05,Exit_Sub_Main,0,7
136,Typical School Chair and Table 10,175.14,Exit_Sub1,0,7
888,School Table,175.23,Exit_Sub2,0,7
737,Typical School Chair and Table 17,175.28,Exit_Sub_Main,0,7
372,Typical School Chair and Table 12,175.98,Exit_Sub_Main,0,7
300,School Table,176.03,Exit_Sub3,0,7
566,School Table,176.19,Exit_Sub_Main,0,7
750,Typical School Chair and Table,176.40,Exit_Sub1,0,7
946,Typical School Chair and Table 11,176.51,Exit_Sub_Main,0,7
187,School Table,177.02,Exit_Sub_Main,0,7
641,School Table,177.05,Exit_Sub3,0,7
846,School Table,177.41,Exit_Sub_Main,0,7
29,Typical School Chair and Table 8,178.05,Exit_Sub_Main,0,7
574,School Table,178.12,Exit_Sub3,0,7
181,School Table,178.78,Exit_Sub_Main,0,7
384,Typical School Chair and Table 13,178.85,Exit_Sub3,0,7
358,School Table,179.25,Exit_Sub_Main,0,7
852,Typical School Chair and Table 7,179.65,Exit_Sub_Main,0,7
16,School Table,179.85,Exit_Sub3,0,7
605,Typical School Chair and Table 15,179.86,Exit_Sub_Main,0,7
807,Typical School Chair and Table 9,180.08,Exit_Sub_Main,0,7
796,School Table,180.08,Exit_Sub_Main,0,7
13,Typical School Chair and Table 8,180.25,Exit_Sub3,0,7
957,Typical School Chair and Table 20,181.11,Exit_Sub1,0,7
500,Typical School Chair and Table 19,181.12,Exit_Sub_Main,0,7
481,School Table,181.47,Exit_Sub2,0,7
149,School Table,181.90,Exit_Sub_Main,0,7
168,School Table,181.96,Exit_Sub_Main,0,7
934,School Table,182.15,Exit_Sub2,0,7
972,School Table,182.15,Exit_Sub2,0,7
822,Typical School Chair and Table 9,182.54,Exit_Sub3,0,7
670,Typical School Chair and Table 1,182.77,Exit_Sub_Main,0,7
753,Typical School Chair and Table 18,182.95,Exit_Sub_Main,0,7
943,School Table,183.24,Exit_Sub3,0,7
532,Typical School Chair and Table 18,183.61,Exit_Sub1,0,7
526,Typical School Chair and Table 15,184.01,Exit_Sub3,0,7
229,pedestal,184.21,Exit_Sub3,0,7
615,Typical School Chair and Table 15,184.42,Exit_Sub_Main,0,7
427,School Table,184.43,Exit_Sub1,0,7
696,School Table,184.43,Exit_Sub2,0,7
219,School Table,185.67,Exit_Sub2,0,7
692,School Table,185.77,Exit_Sub_Main,0,7
708,Typical School Chair and Table 9,185.88,Exit_Sub2,0,7
897,Typical School Chair and Table 19,186.05,Exit_Sub_Main,0,7
