AgentID,SpawnZone,EscapeTime(s),ExitUsed
97,Typical School Chair and Table 6,890.78,Exit_Sub3
104,School Table,893.90,Exit_Sub3
92,School Table,896.55,Exit_Sub2
90,School Table,911.35,Exit_Sub_Main
100,Typical School Chair and Table 17,917.47,Exit_Sub2
95,School Table,917.94,Exit_Sub3
107,School Table,920.13,Exit_Sub_Main
114,School Table,922.48,Exit_Sub_Main
102,School Table,923.84,Exit_Sub2
94,School Table,931.12,Exit_Sub_Main
111,Typical School Chair and Table 19,933.29,Exit_Sub2
106,School Table,937.20,Exit_Sub1
116,School Table,945.65,Exit_Sub_Main
113,Typical School Chair and Table 4,949.39,Exit_Sub_Main
109,Typical School Chair and Table 9,974.64,Exit_Sub_Main
110,School Table,979.77,Exit_Sub_Main
112,Typical School Chair and Table 20,980.21,Exit_Sub_Main
103,Typical School Chair and Table 7,989.80,Exit_Sub2
119,School Table,992.41,Exit_Sub_Main
117,Typical School Chair and Table 16,1004.42,Exit_Sub2
118,School Table,1011.45,Exit_Sub_Main
108,Typical School Chair and Table 6,1016.52,Exit_Sub2
115,Typical School Chair and Table 11,1019.30,Exit_Sub2
130,pedestal,1023.66,Exit_Sub1
125,School Table,1026.68,Exit_Sub_Main
124,School Table,1034.29,Exit_Sub_Main
120,Typical School Chair and Table 8,1056.91,Exit_Sub_Main
121,School Table,1067.98,Exit_Sub_Main
122,Typical School Chair and Table 4,1072.75,Exit_Sub_Main
138,School Table,1076.62,Exit_Sub_Main
134,School Table,1077.92,Exit_Sub3
129,Typical School Chair and Table 8,1084.37,Exit_Sub2
126,School Table,1091.58,Exit_Sub2
127,Typical School Chair and Table,1094.17,Exit_Sub3
147,Typical School Chair and Table 3,1106.09,Exit_Sub2
141,School Table,1108.15,Exit_Sub2
148,Typical School Chair and Table 18,1110.80,Exit_Sub2
142,Typical School Chair and Table 15,1113.78,Exit_Sub3
136,School Table,1115.45,Exit_Sub2
139,School Table,1119.67,Exit_Sub1
131,School Table,1120.07,Exit_Sub3
133,School Table,1132.75,Exit_Sub3
132,Typical School Chair and Table 18,1133.59,Exit_Sub1
123,Typical School Chair and Table 10,1139.53,Exit_Sub_Main
128,Typical School Chair and Table 18,1140.91,Exit_Sub3
144,School Table,1143.07,Exit_Sub2
150,School Table,1145.28,Exit_Sub3
152,Typical School Chair and Table 19,1147.43,Exit_Sub2
145,School Table,1147.85,Exit_Sub1
137,School Table,1149.54,Exit_Sub3
135,School Table,1152.52,Exit_Sub3
146,Typical School Chair and Table 13,1170.16,Exit_Sub_Main
143,School Table,1183.47,Exit_Sub2
154,Typical School Chair and Table 18,1188.10,Exit_Sub1
157,Typical School Chair and Table 6,1190.89,Exit_Sub2
151,Typical School Chair and Table 15,1197.08,Exit_Sub1
162,School Table,1206.04,Exit_Sub3
155,Typical School Chair and Table 15,1207.37,Exit_Sub_Main
149,School Table,1211.98,Exit_Sub_Main
159,Typical School Chair and Table 12,1214.48,Exit_Sub_Main
164,Typical School Chair and Table 4,1214.91,Exit_Sub_Main
153,School Table,1214.91,Exit_Sub2
140,School Table,1215.32,Exit_Sub2
161,Typical School Chair and Table 9,1220.72,Exit_Sub2
156,Typical School Chair and Table 17,1241.59,Exit_Sub3
158,School Table,1242.81,Exit_Sub_Main
163,Typical School Chair and Table 4,1254.94,Exit_Sub_Main
165,School Table,1277.76,Exit_Sub2
167,Typical School Chair and Table 13,1292.20,Exit_Sub_Main
160,Typical School Chair and Table 1,1300.57,Exit_Sub_Main
166,Typical School Chair and Table 8,1300.99,Exit_Sub_Main
174,School Table,1328.11,Exit_Sub2
168,Typical School Chair and Table 14,1329.31,Exit_Sub_Main
180,pedestal,1333.16,Exit_Sub_Main
171,Typical School Chair and Table 18,1359.86,Exit_Sub1
178,School Table,1362.87,Exit_Sub_Main
169,Typical School Chair and Table 5,1364.09,Exit_Sub_Main
170,Typical School Chair and Table,1397.46,Exit_Sub_Main
172,School Table,1403.65,Exit_Sub_Main
173,Typical School Chair and Table 8,1404.43,Exit_Sub_Main
179,Typical School Chair and Table 7,1410.11,Exit_Sub1
189,pedestal,1411.35,Exit_Sub2
175,Typical School Chair and Table 3,1418.75,Exit_Sub_Main
192,School Table,1430.27,Exit_Sub2
177,School Table,1443.74,Exit_Sub_Main
176,Typical School Chair and Table 8,1450.18,Exit_Sub2
187,Typical School Chair and Table 19,1465.52,Exit_Sub1
181,School Table,1465.52,Exit_Sub3
197,Typical School Chair and Table 3,1468.82,Exit_Sub1
199,Typical School Chair and Table 3,1471.75,Exit_Sub3
183,Typical School Chair and Table 9,1475.82,Exit_Sub_Main
182,School Table,1478.29,Exit_Sub_Main
201,School Table,1493.93,Exit_Sub2
186,School Table,1498.02,Exit_Sub_Main
184,Typical School Chair and Table 16,1498.81,Exit_Sub_Main
196,School Table,1500.45,Exit_Sub_Main
195,Typical School Chair and Table 5,1507.38,Exit_Sub_Main
205,Typical School Chair and Table 15,1512.35,Exit_Sub_Main
185,School Table,1514.79,Exit_Sub3
188,School Table,1516.02,Exit_Sub_Main
193,School Table,1518.49,Exit_Sub2
191,School Table,1520.11,Exit_Sub2
190,School Table,1520.11,Exit_Sub3
200,School Table,1528.61,Exit_Sub2
194,Typical School Chair and Table 9,1531.30,Exit_Sub3
203,Typical School Chair and Table 19,1566.67,Exit_Sub2
206,Typical School Chair and Table,1570.30,Exit_Sub3
202,Typical School Chair and Table 13,1579.86,Exit_Sub_Main
198,Typical School Chair and Table 11,1586.27,Exit_Sub_Main
204,Typical School Chair and Table 11,1591.85,Exit_Sub_Main
214,School Table,1592.23,Exit_Sub3
208,Typical School Chair and Table 19,1593.83,Exit_Sub2
211,Typical School Chair and Table 19,1599.34,Exit_Sub3
207,School Table,1606.81,Exit_Sub1
219,Typical School Chair and Table 16,1607.22,Exit_Sub3
226,School Table,1615.08,Exit_Sub2
220,Typical School Chair and Table 17,1617.90,Exit_Sub_Main
209,Typical School Chair and Table 7,1625.16,Exit_Sub3
223,Typical School Chair and Table 12,1633.43,Exit_Sub_Main
212,School Table,1635.79,Exit_Sub_Main
225,School Table,1642.84,Exit_Sub2
216,School Table,1662.47,Exit_Sub2
215,School Table,1664.45,Exit_Sub3
210,Typical School Chair and Table 17,1667.21,Exit_Sub_Main
230,Typical School Chair and Table 12,1668.45,Exit_Sub_Main
217,School Table,1681.53,Exit_Sub2
222,Typical School Chair and Table 17,1681.93,Exit_Sub_Main
221,Typical School Chair and Table 11,1686.71,Exit_Sub2
231,School Table,1696.82,Exit_Sub_Main
224,Typical School Chair and Table 1,1700.70,Exit_Sub2
232,School Table,1701.47,Exit_Sub1
227,School Table,1705.43,Exit_Sub3
240,Typical School Chair and Table 6,1708.03,Exit_Sub2
233,Typical School Chair and Table 15,1709.19,Exit_Sub3
238,Typical School Chair and Table 16,1712.36,Exit_Sub_Main
234,School Table,1713.47,Exit_Sub_Main
236,School Table,1719.34,Exit_Sub3
218,Typical School Chair and Table 18,1725.96,Exit_Sub2
239,School Table,1730.64,Exit_Sub_Main
235,Typical School Chair and Table 5,1735.60,Exit_Sub_Main
229,Typical School Chair and Table 4,1736.77,Exit_Sub_Main
242,School Table,1741.58,Exit_Sub2
228,School Table,1744.00,Exit_Sub3
243,Typical School Chair and Table 11,1747.51,Exit_Sub_Main
213,Typical School Chair and Table 5,1747.87,Exit_Sub_Main
246,Typical School Chair and Table 5,1756.95,Exit_Sub_Main
241,Typical School Chair and Table 7,1757.34,Exit_Sub2
251,School Table,1760.83,Exit_Sub_Main
253,School Table,1765.80,Exit_Sub3
245,Typical School Chair and Table 16,1768.89,Exit_Sub1
256,School Table,1787.99,Exit_Sub_Main
248,Typical School Chair and Table 4,1798.72,Exit_Sub_Main
249,Typical School Chair and Table 12,1802.59,Exit_Sub_Main
259,School Table,1803.72,Exit_Sub3
250,Typical School Chair and Table 2,1812.24,Exit_Sub3
244,School Table,1812.61,Exit_Sub_Main
263,School Table,1817.97,Exit_Sub2
247,Typical School Chair and Table 2,1822.59,Exit_Sub_Main
266,pedestal,1828.74,Exit_Sub_Main
254,School Table,1831.88,Exit_Sub_Main
237,water tank,1837.93,Exit_Sub2
252,School Table,1838.56,Exit_Sub_Main
271,pedestal,1843.53,Exit_Sub_Main
255,School Table,1855.83,Exit_Sub3
262,Typical School Chair and Table 5,1872.54,Exit_Sub_Main
257,Typical School Chair and Table 11,1887.32,Exit_Sub_Main
265,School Table,1889.62,Exit_Sub_Main
258,School Table,1889.62,Exit_Sub_Main
260,Typical School Chair and Table 5,1894.22,Exit_Sub2
274,School Table,1897.25,Exit_Sub_Main
261,Typical School Chair and Table 18,1899.95,Exit_Sub2
276,School Table,1900.35,Exit_Sub3
268,Typical School Chair and Table,1901.82,Exit_Sub1
264,School Table,1902.52,Exit_Sub3
270,School Table,1912.53,Exit_Sub_Main
281,School Table,1918.17,Exit_Sub3
267,Typical School Chair and Table 10,1918.94,Exit_Sub2
278,School Table,1934.38,Exit_Sub3
290,pedestal,1937.33,Exit_Sub_Main
272,Typical School Chair and Table 2,1941.86,Exit_Sub_Main
283,School Table,1951.21,Exit_Sub1
284,School Table,1967.69,Exit_Sub_Main
289,Typical School Chair and Table 7,1969.16,Exit_Sub3
298,water tank 3,1975.84,Exit_Sub3
285,School Table,1981.02,Exit_Sub3
292,School Table,1989.51,Exit_Sub3
286,Typical School Chair and Table 12,1990.28,Exit_Sub2
279,School Table,1992.54,Exit_Sub2
277,Typical School Chair and Table 18,1994.06,Exit_Sub2
275,School Table,1999.27,Exit_Sub_Main
269,Typical School Chair and Table 5,2009.18,Exit_Sub_Main
291,School Table,2011.41,Exit_Sub2
280,Typical School Chair and Table 2,2017.61,Exit_Sub_Main
295,School Table,2024.18,Exit_Sub3
293,Typical School Chair and Table 2,2027.85,Exit_Sub1
300,School Table,2032.63,Exit_Sub3
282,Typical School Chair and Table 11,2033.00,Exit_Sub3
288,School Table,2036.28,Exit_Sub3
294,School Table,2042.42,Exit_Sub3
296,Typical School Chair and Table 12,2044.63,Exit_Sub_Main
287,School Table,2076.14,Exit_Sub2
299,School Table,2080.53,Exit_Sub2
310,School Table,2089.21,Exit_Sub3
303,Typical School Chair and Table 17,2103.23,Exit_Sub_Main
297,School Table,2107.61,Exit_Sub_Main
306,School Table,2115.88,Exit_Sub3
312,School Table,2116.60,Exit_Sub_Main
302,School Table,2120.95,Exit_Sub_Main
314,Typical School Chair and Table 1,2123.47,Exit_Sub_Main
308,Typical School Chair and Table 4,2127.81,Exit_Sub_Main
301,Typical School Chair and Table 5,2131.85,Exit_Sub_Main
305,Typical School Chair and Table 4,2155.38,Exit_Sub_Main
273,School Table,2156.43,Exit_Sub_Main
304,School Table,2163.98,Exit_Sub_Main
313,Typical School Chair and Table 18,2167.25,Exit_Sub3
307,Typical School Chair and Table 19,2185.67,Exit_Sub_Main
311,Typical School Chair and Table 4,2196.25,Exit_Sub_Main
317,School Table,2198.71,Exit_Sub_Main
309,School Table,2201.26,Exit_Sub3
316,Typical School Chair and Table,2205.22,Exit_Sub1
325,School Table,2233.22,Exit_Sub3
315,School Table,2238.58,Exit_Sub_Main
320,School Table,2261.55,Exit_Sub3
322,School Table,2265.16,Exit_Sub_Main
330,School Table,2265.49,Exit_Sub_Main
324,School Table,2266.58,Exit_Sub1
323,Typical School Chair and Table 16,2266.58,Exit_Sub3
318,School Table,2271.63,Exit_Sub_Main
332,School Table,2284.15,Exit_Sub3
334,Typical School Chair and Table 4,2284.86,Exit_Sub_Main
333,School Table,2291.27,Exit_Sub3
321,Typical School Chair and Table 15,2297.56,Exit_Sub2
327,Typical School Chair and Table 13,2299.62,Exit_Sub_Main
319,School Table,2317.12,Exit_Sub_Main
326,School Table,2317.12,Exit_Sub3
335,Typical School Chair and Table 2,2321.33,Exit_Sub3
336,School Table,2331.17,Exit_Sub1
342,School Table,2339.56,Exit_Sub_Main
338,Typical School Chair and Table 9,2343.34,Exit_Sub_Main
343,Typical School Chair and Table 1,2345.19,Exit_Sub3
346,Typical School Chair and Table 9,2347.00,Exit_Sub_Main
331,Typical School Chair and Table 5,2353.25,Exit_Sub_Main
349,Typical School Chair and Table 4,2355.66,Exit_Sub_Main
328,School Table,2357.02,Exit_Sub_Main
347,School Table,2357.02,Exit_Sub3
337,School Table,2359.16,Exit_Sub_Main
339,School Table,2360.19,Exit_Sub_Main
348,Typical School Chair and Table,2362.25,Exit_Sub3
340,Typical School Chair and Table 8,2379.94,Exit_Sub3
352,Typical School Chair and Table 11,2380.27,Exit_Sub_Main
341,School Table,2381.33,Exit_Sub1
365,pedestal,2384.06,Exit_Sub_Main
363,School Table,2386.81,Exit_Sub2
350,Typical School Chair and Table 19,2387.80,Exit_Sub2
362,Typical School Chair and Table 12,2394.93,Exit_Sub_Main
360,Typical School Chair and Table 11,2397.99,Exit_Sub_Main
364,School Table,2398.98,Exit_Sub1
345,School Table,2403.46,Exit_Sub3
358,School Table,2404.77,Exit_Sub2
359,School Table,2404.77,Exit_Sub3
351,Typical School Chair and Table 10,2413.71,Exit_Sub3
329,Typical School Chair and Table 8,2421.35,Exit_Sub2
366,Typical School Chair and Table 19,2428.99,Exit_Sub_Main
344,School Table,2430.40,Exit_Sub_Main
356,School Table,2434.42,Exit_Sub3
354,Typical School Chair and Table 10,2435.09,Exit_Sub2
371,School Table,2457.65,Exit_Sub_Main
357,Typical School Chair and Table 17,2460.75,Exit_Sub2
370,Typical School Chair and Table 9,2469.71,Exit_Sub_Main
374,Typical School Chair and Table 12,2472.37,Exit_Sub_Main
361,School Table,2474.69,Exit_Sub_Main
355,School Table,2482.22,Exit_Sub_Main
369,School Table,2500.43,Exit_Sub2
382,School Table,2506.35,Exit_Sub2
368,Typical School Chair and Table 2,2506.71,Exit_Sub_Main
353,Typical School Chair and Table 4,2514.90,Exit_Sub_Main
373,School Table,2539.43,Exit_Sub3
378,School Table,2547.29,Exit_Sub1
376,Typical School Chair and Table 14,2556.15,Exit_Sub_Main
379,School Table,2572.93,Exit_Sub3
372,Typical School Chair and Table 4,2574.49,Exit_Sub_Main
380,Typical School Chair and Table 13,2576.91,Exit_Sub3
383,Typical School Chair and Table 9,2588.47,Exit_Sub3
391,School Table,2594.60,Exit_Sub1
385,Typical School Chair and Table 6,2600.78,Exit_Sub2
386,School Table,2601.75,Exit_Sub_Main
377,Typical School Chair and Table 19,2606.05,Exit_Sub2
394,Typical School Chair and Table 2,2610.46,Exit_Sub2
389,School Table,2612.07,Exit_Sub_Main
397,School Table,2617.65,Exit_Sub_Main
375,water tank,2618.99,Exit_Sub2
401,Typical School Chair and Table 5,2619.33,Exit_Sub_Main
399,School Table,2627.16,Exit_Sub3
402,Typical School Chair and Table 1,2645.77,Exit_Sub3
387,Typical School Chair and Table 18,2645.77,Exit_Sub2
390,Typical School Chair and Table 1,2646.40,Exit_Sub_Main
398,Typical School Chair and Table 11,2648.37,Exit_Sub_Main
393,Typical School Chair and Table 5,2658.16,Exit_Sub_Main
384,School Table,2665.26,Exit_Sub_Main
388,School Table,2672.56,Exit_Sub2
395,School Table,2672.56,Exit_Sub3
405,School Table,2676.44,Exit_Sub_Main
404,School Table,2677.06,Exit_Sub3
392,Typical School Chair and Table,2687.32,Exit_Sub3
396,Typical School Chair and Table 5,2690.09,Exit_Sub_Main
403,Typical School Chair and Table 20,2715.11,Exit_Sub2
411,Typical School Chair and Table 4,2716.16,Exit_Sub2
412,School Table,2733.20,Exit_Sub2
410,Typical School Chair and Table 17,2745.36,Exit_Sub_Main
406,School Table,2746.73,Exit_Sub_Main
407,School Table,2749.18,Exit_Sub3
415,School Table,2752.16,Exit_Sub_Main
408,School Table,2752.87,Exit_Sub_Main
420,Typical School Chair and Table 1,2760.78,Exit_Sub_Main
409,Typical School Chair and Table 17,2776.78,Exit_Sub_Main
419,Typical School Chair and Table 3,2777.10,Exit_Sub2
417,Typical School Chair and Table 9,2791.00,Exit_Sub_Main
425,Typical School Chair and Table 8,2801.70,Exit_Sub_Main
413,School Table,2802.71,Exit_Sub_Main
414,School Table,2818.63,Exit_Sub_Main
428,School Table,2826.46,Exit_Sub3
416,Typical School Chair and Table 11,2832.07,Exit_Sub_Main
436,Typical School Chair and Table 10,2847.85,Exit_Sub3
431,School Table,2850.49,Exit_Sub3
435,Typical School Chair and Table 2,2859.99,Exit_Sub_Main
426,Typical School Chair and Table 17,2864.68,Exit_Sub_Main
423,Typical School Chair and Table 20,2865.61,Exit_Sub_Main
418,Typical School Chair and Table 10,2871.91,Exit_Sub2
430,Typical School Chair and Table 11,2881.98,Exit_Sub_Main
421,Typical School Chair and Table 10,2884.53,Exit_Sub2
422,School Table,2887.01,Exit_Sub_Main
438,Typical School Chair and Table 11,2888.23,Exit_Sub3
424,School Table,2889.48,Exit_Sub_Main
427,Typical School Chair and Table 20,2893.79,Exit_Sub_Main
433,School Table,2912.07,Exit_Sub_Main
432,School Table,2918.49,Exit_Sub3
442,Typical School Chair and Table 11,2921.65,Exit_Sub2
429,Typical School Chair and Table 3,2924.40,Exit_Sub_Main
440,Typical School Chair and Table 17,2925.32,Exit_Sub_Main
437,School Table,2934.84,Exit_Sub_Main
444,Typical School Chair and Table 3,2939.24,Exit_Sub_Main
449,Typical School Chair and Table 2,2950.41,Exit_Sub_Main
454,Typical School Chair and Table 6,2951.88,Exit_Sub1
434,School Table,2961.46,Exit_Sub_Main
439,School Table,2962.38,Exit_Sub_Main
465,pedestal,2966.02,Exit_Sub2
446,School Table,2966.02,Exit_Sub2
445,School Table,2970.43,Exit_Sub1
441,Typical School Chair and Table 2,2977.06,Exit_Sub_Main
458,Typical School Chair and Table 5,2977.94,Exit_Sub2
453,Typical School Chair and Table 18,2989.26,Exit_Sub1
455,Typical School Chair and Table 8,2989.89,Exit_Sub3
447,School Table,2990.19,Exit_Sub_Main
443,Typical School Chair and Table 4,2998.20,Exit_Sub_Main
457,School Table,3000.05,Exit_Sub1
463,Typical School Chair and Table 6,3005.66,Exit_Sub2
451,Typical School Chair and Table 8,3007.51,Exit_Sub1
452,School Table,3007.51,Exit_Sub_Main
448,School Table,3020.49,Exit_Sub2
456,School Table,3022.83,Exit_Sub3
450,School Table,3025.23,Exit_Sub2
462,School Table,3027.65,Exit_Sub1
467,Typical School Chair and Table,3035.60,Exit_Sub3
461,School Table,3038.36,Exit_Sub_Main
466,Typical School Chair and Table 20,3051.74,Exit_Sub_Main
464,Typical School Chair and Table 2,3057.59,Exit_Sub_Main
459,School Table,3069.27,Exit_Sub_Main
477,School Table,3075.07,Exit_Sub3
470,School Table,3075.66,Exit_Sub_Main
460,Typical School Chair and Table 19,3077.44,Exit_Sub2
482,School Table,3080.16,Exit_Sub2
469,Typical School Chair and Table 2,3088.95,Exit_Sub3
472,School Table,3113.29,Exit_Sub_Main
468,School Table,3114.16,Exit_Sub3
474,Typical School Chair and Table 15,3122.78,Exit_Sub2
471,School Table,3127.47,Exit_Sub_Main
473,Typical School Chair and Table 16,3134.09,Exit_Sub3
475,School Table,3139.34,Exit_Sub3
480,Typical School Chair and Table 14,3149.48,Exit_Sub_Main
484,Typical School Chair and Table 7,3160.04,Exit_Sub1
481,Typical School Chair and Table 15,3169.86,Exit_Sub1
479,Typical School Chair and Table 2,3182.06,Exit_Sub2
476,School Table,3184.72,Exit_Sub2
478,School Table,3188.47,Exit_Sub_Main
497,Typical School Chair and Table 17,3193.71,Exit_Sub_Main
483,School Table,3197.19,Exit_Sub_Main
487,School Table,3211.32,Exit_Sub_Main
493,Typical School Chair and Table 8,3213.34,Exit_Sub2
486,School Table,3218.22,Exit_Sub_Main
485,Typical School Chair and Table 16,3218.49,Exit_Sub2
502,Typical School Chair and Table 11,3222.76,Exit_Sub_Main
488,School Table,3238.48,Exit_Sub2
489,Typical School Chair and Table 14,3242.18,Exit_Sub3
492,School Table,3243.63,Exit_Sub3
490,Typical School Chair and Table 6,3247.84,Exit_Sub_Main
494,School Table,3253.45,Exit_Sub3
500,Typical School Chair and Table 14,3257.72,Exit_Sub2
491,Typical School Chair and Table 8,3259.44,Exit_Sub2
506,Typical School Chair and Table 6,3260.35,Exit_Sub1
514,Typical School Chair and Table 8,3262.87,Exit_Sub3
496,School Table,3265.09,Exit_Sub_Main
512,School Table,3271.79,Exit_Sub2
507,School Table,3278.53,Exit_Sub3
511,Typical School Chair and Table 5,3279.37,Exit_Sub_Main
498,Typical School Chair and Table 5,3279.37,Exit_Sub3
509,Typical School Chair and Table 14,3287.45,Exit_Sub_Main
523,School Table,3293.32,Exit_Sub3
503,School Table,3297.59,Exit_Sub_Main
495,School Table,3301.81,Exit_Sub_Main
499,Typical School Chair and Table 13,3315.41,Exit_Sub_Main
522,Typical School Chair and Table 12,3318.18,Exit_Sub3
513,Typical School Chair and Table 19,3319.27,Exit_Sub2
505,School Table,3322.92,Exit_Sub_Main
521,School Table,3323.46,Exit_Sub3
520,School Table,3325.67,Exit_Sub_Main
527,School Table,3330.89,Exit_Sub_Main
504,School Table,3338.31,Exit_Sub_Main
519,School Table,3345.66,Exit_Sub3
501,Typical School Chair and Table 7,3348.12,Exit_Sub2
518,Typical School Chair and Table 1,3351.11,Exit_Sub2
510,Typical School Chair and Table 20,3353.83,Exit_Sub1
524,School Table,3359.22,Exit_Sub3
508,Typical School Chair and Table 4,3361.49,Exit_Sub_Main
515,Typical School Chair and Table 13,3377.75,Exit_Sub3
526,Typical School Chair and Table 17,3389.87,Exit_Sub3
517,Typical School Chair and Table 19,3392.92,Exit_Sub2
528,Typical School Chair and Table 16,3403.02,Exit_Sub_Main
525,Typical School Chair and Table 6,3404.61,Exit_Sub_Main
516,School Table,3405.44,Exit_Sub_Main
535,School Table,3411.42,Exit_Sub1
534,Typical School Chair and Table 13,3418.09,Exit_Sub_Main
530,School Table,3425.79,Exit_Sub_Main
538,School Table,3425.79,Exit_Sub3
540,School Table,3427.95,Exit_Sub2
531,School Table,3443.68,Exit_Sub_Main
536,Typical School Chair and Table 6,3452.85,Exit_Sub2
533,School Table,3453.13,Exit_Sub_Main
532,School Table,3453.92,Exit_Sub_Main
549,School Table,3454.99,Exit_Sub3
544,School Table,3458.17,Exit_Sub2
556,Typical School Chair and Table 14,3467.09,Exit_Sub3
550,School Table,3467.09,Exit_Sub_Main
537,School Table,3482.06,Exit_Sub_Main
553,Typical School Chair and Table 16,3484.96,Exit_Sub3
546,Typical School Chair and Table 15,3488.91,Exit_Sub_Main
543,Typical School Chair and Table 9,3493.09,Exit_Sub3
554,School Table,3496.91,Exit_Sub_Main
558,Typical School Chair and Table 4,3499.55,Exit_Sub_Main
541,Typical School Chair and Table 19,3499.55,Exit_Sub3
551,Typical School Chair and Table 14,3511.49,Exit_Sub_Main
539,Typical School Chair and Table 7,3519.60,Exit_Sub2
542,School Table,3530.21,Exit_Sub2
561,Typical School Chair and Table 7,3534.40,Exit_Sub2
552,School Table,3541.39,Exit_Sub_Main
559,School Table,3541.89,Exit_Sub3
571,Typical School Chair and Table 18,3544.98,Exit_Sub1
545,School Table,3551.19,Exit_Sub2
562,School Table,3557.70,Exit_Sub_Main
557,Typical School Chair and Table 4,3562.53,Exit_Sub_Main
563,Typical School Chair and Table 7,3564.62,Exit_Sub2
