AgentID,SpawnZone,EscapeTime(s),ExitUsed,Seed,ActiveSigns
83,School Table,107.78,Exit_Sub_Main,0,10
57,School Table,108.84,Exit_Sub_Main,0,10
729,Typical School Chair and Table 12,109.38,Exit_Sub_Main,0,10
370,School Table,109.81,Exit_Sub_Main,0,10
160,School Table,109.95,Exit_Sub2,0,10
548,Typical School Chair and Table 12,110.11,Exit_Sub2,0,10
566,School Table,110.28,Exit_Sub_Main,0,10
552,Typical School Chair and Table 17,110.38,Exit_Sub2,0,10
648,School Table,110.57,Exit_Sub2,0,10
37,Typical School Chair and Table 13,110.68,Exit_Sub_Main,0,10
609,Typical School Chair and Table 20,110.77,Exit_Sub_Main,0,10
5,Typical School Chair and Table 7,111.14,Exit_Sub_Main,0,10
567,pedestal,111.34,Exit_Sub_Main,0,10
802,School Table,111.52,Exit_Sub3,0,10
927,School Table,111.61,Exit_Sub3,0,10
266,School Table,111.95,Exit_Sub1,0,10
168,School Table,112.83,Exit_Sub_Main,0,10
753,Typical School Chair and Table 18,113.18,Exit_Sub_Main,0,10
932,Typical School Chair and Table 5,113.19,Exit_Sub2,0,10
637,Typical School Chair and Table 3,113.24,Exit_Sub_Main,0,10
871,Typical School Chair and Table 2,113.50,Exit_Sub3,0,10
824,School Table,113.94,Exit_Sub2,0,10
545,Typical School Chair and Table 8,114.01,Exit_Sub2,0,10
13,Typical School Chair and Table 8,114.12,Exit_Sub3,0,10
255,Typical School Chair and Table 15,114.22,Exit_Sub3,0,10
849,Typical School Chair and Table 10,114.30,Exit_Sub_Main,0,10
366,Typical School Chair and Table 18,114.34,Exit_Sub_Main,0,10
111,Typical School Chair and Table 16,114.85,Exit_Sub2,0,10
798,School Table,114.96,Exit_Sub_Main,0,10
186,School Table,115.42,Exit_Sub3,0,10
700,School Table,115.52,Exit_Sub_Main,0,10
902,pedestal,115.55,Exit_Sub2,0,10
671,School Table,115.68,Exit_Sub1,0,10
697,School Table,115.79,Exit_Sub2,0,10
445,Typical School Chair and Table 15,116.32,Exit_Sub3,0,10
745,School Table,116.84,Exit_Sub_Main,0,10
