AgentID,SpawnZone,EscapeTime(s),ExitUsed
139,Typical School Chair and Table 18,290.28,Exit_Sub2
297,School Table,293.14,Exit_Sub_Main
284,Typical School Chair and Table 6,293.41,Exit_Sub2
303,Typical School Chair and Table 16,293.70,Exit_Sub3
296,Typical School Chair and Table 12,308.74,Exit_Sub3
290,Typical School Chair and Table 9,310.18,Exit_Sub_Main
311,School Table,311.35,Exit_Sub3
320,School Table,317.02,Exit_Sub_Main
323,School Table,322.02,Exit_Sub3
316,Typical School Chair and Table 13,323.12,Exit_Sub_Main
99,School Table,324.55,Exit_Sub3
294,Typical School Chair and Table 10,328.32,Exit_Sub_Main
305,School Table,330.05,Exit_Sub1
302,School Table,334.80,Exit_Sub_Main
295,School Table,335.64,Exit_Sub_Main
314,School Table,335.94,Exit_Sub2
307,Typical School Chair and Table 9,350.20,Exit_Sub3
312,School Table,351.64,Exit_Sub2
332,School Table,352.76,Exit_Sub3
342,pedestal,353.06,Exit_Sub2
318,Typical School Chair and Table 10,362.47,Exit_Sub_Main
333,School Table,364.98,Exit_Sub1
341,School Table,369.99,Exit_Sub3
335,Typical School Chair and Table 14,372.84,Exit_Sub2
327,School Table,373.11,Exit_Sub2
317,Typical School Chair and Table 8,375.34,Exit_Sub_Main
325,Typical School Chair and Table 5,378.64,Exit_Sub2
334,Typical School Chair and Table 3,384.83,Exit_Sub2
322,School Table,387.35,Exit_Sub3
321,School Table,387.92,Exit_Sub2
326,Typical School Chair and Table 14,396.85,Exit_Sub2
306,School Table,406.22,Exit_Sub_Main
330,School Table,416.92,Exit_Sub3
328,School Table,431.38,Exit_Sub_Main
336,Typical School Chair and Table 19,432.76,Exit_Sub_Main
329,Typical School Chair and Table 4,433.33,Exit_Sub_Main
319,Typical School Chair and Table 3,434.44,Exit_Sub2
350,School Table,440.97,Exit_Sub_Main
345,Typical School Chair and Table 20,448.80,Exit_Sub1
324,School Table,449.93,Exit_Sub_Main
369,pedestal,450.74,Exit_Sub2
349,Typical School Chair and Table 18,454.53,Exit_Sub3
339,Typical School Chair and Table 6,455.06,Exit_Sub3
344,Typical School Chair and Table 18,457.83,Exit_Sub2
351,School Table,458.66,Exit_Sub_Main
366,Typical School Chair and Table 17,466.69,Exit_Sub_Main
347,Typical School Chair and Table 9,471.55,Exit_Sub2
348,Typical School Chair and Table 6,476.93,Exit_Sub3
364,Typical School Chair and Table 10,482.82,Exit_Sub3
357,School Table,483.86,Exit_Sub_Main
362,Typical School Chair and Table 2,484.40,Exit_Sub2
370,Typical School Chair and Table 15,497.10,Exit_Sub_Main
365,School Table,498.94,Exit_Sub_Main
374,School Table,500.31,Exit_Sub2
360,Typical School Chair and Table 6,500.60,Exit_Sub2
346,Typical School Chair and Table 10,503.61,Exit_Sub_Main
338,water tank 1,508.92,Exit_Sub2
356,Typical School Chair and Table 17,511.58,Exit_Sub_Main
387,School Table,523.93,Exit_Sub3
358,School Table,529.97,Exit_Sub1
382,Typical School Chair and Table 1,535.97,Exit_Sub2
390,Typical School Chair and Table 12,538.37,Exit_Sub_Main
407,pedestal,543.15,Exit_Sub_Main
352,Typical School Chair and Table 18,546.50,Exit_Sub_Main
415,pedestal,552.36,Exit_Sub2
379,School Table,552.36,Exit_Sub2
372,Typical School Chair and Table 8,557.34,Exit_Sub2
376,Typical School Chair and Table 8,558.41,Exit_Sub_Main
395,Typical School Chair and Table 4,560.55,Exit_Sub_Main
389,School Table,566.40,Exit_Sub_Main
331,School Table,566.40,Exit_Sub_Main
386,School Table,569.32,Exit_Sub1
400,Typical School Chair and Table 4,570.10,Exit_Sub_Main
403,School Table,570.62,Exit_Sub_Main
377,School Table,572.39,Exit_Sub3
361,Typical School Chair and Table,572.66,Exit_Sub_Main
355,School Table,581.59,Exit_Sub_Main
391,School Table,589.41,Exit_Sub3
404,School Table,589.66,Exit_Sub2
410,School Table,597.81,Exit_Sub2
388,Typical School Chair and Table 8,604.26,Exit_Sub3
417,School Table,605.02,Exit_Sub_Main
421,Typical School Chair and Table 9,605.27,Exit_Sub_Main
416,Typical School Chair and Table 20,605.55,Exit_Sub2
378,School Table,606.85,Exit_Sub_Main
405,School Table,608.95,Exit_Sub2
368,water tank 1,609.47,Exit_Sub2
396,Typical School Chair and Table 8,615.45,Exit_Sub2
384,School Table,619.94,Exit_Sub_Main
435,pedestal,620.68,Exit_Sub_Main
412,Typical School Chair and Table 19,620.93,Exit_Sub2
427,Typical School Chair and Table 10,621.67,Exit_Sub_Main
418,School Table,627.32,Exit_Sub2
383,Typical School Chair and Table 4,630.34,Exit_Sub_Main
398,Typical School Chair and Table 13,641.83,Exit_Sub_Main
411,School Table,643.30,Exit_Sub1
408,Typical School Chair and Table 11,647.81,Exit_Sub2
392,Typical School Chair and Table 10,652.76,Exit_Sub2
440,School Table,658.27,Exit_Sub2
420,Typical School Chair and Table 15,668.44,Exit_Sub3
448,School Table,668.93,Exit_Sub3
439,Typical School Chair and Table 16,675.30,Exit_Sub_Main
401,School Table,676.06,Exit_Sub_Main
436,School Table,689.84,Exit_Sub2
419,Typical School Chair and Table 17,692.56,Exit_Sub_Main
422,Typical School Chair and Table 9,694.25,Exit_Sub_Main
434,Typical School Chair and Table 16,699.78,Exit_Sub1
429,Typical School Chair and Table 6,702.25,Exit_Sub3
426,Typical School Chair and Table 1,703.03,Exit_Sub1
449,Typical School Chair and Table 2,703.03,Exit_Sub_Main
424,School Table,706.90,Exit_Sub_Main
425,Typical School Chair and Table 1,711.64,Exit_Sub3
446,Typical School Chair and Table 13,718.43,Exit_Sub3
433,Typical School Chair and Table 19,724.59,Exit_Sub2
452,School Table,736.51,Exit_Sub2
442,Typical School Chair and Table 1,737.00,Exit_Sub_Main
445,Typical School Chair and Table 12,737.97,Exit_Sub_Main
437,School Table,741.76,Exit_Sub_Main
447,School Table,748.03,Exit_Sub_Main
469,Typical School Chair and Table 15,759.64,Exit_Sub2
461,School Table,763.27,Exit_Sub1
441,Typical School Chair and Table 15,767.31,Exit_Sub_Main
472,School Table,771.46,Exit_Sub_Main
450,School Table,774.82,Exit_Sub_Main
453,School Table,779.10,Exit_Sub_Main
457,Typical School Chair and Table 12,786.45,Exit_Sub_Main
460,School Table,787.65,Exit_Sub3
456,Typical School Chair and Table 10,789.84,Exit_Sub_Main
458,School Table,791.48,Exit_Sub2
454,School Table,800.14,Exit_Sub2
485,Typical School Chair and Table 7,808.96,Exit_Sub1
477,Typical School Chair and Table 9,818.11,Exit_Sub2
465,Typical School Chair and Table 9,819.74,Exit_Sub2
475,School Table,824.43,Exit_Sub1
481,Typical School Chair and Table 17,828.47,Exit_Sub2
462,School Table,830.52,Exit_Sub_Main
471,Typical School Chair and Table 18,831.21,Exit_Sub2
473,School Table,833.57,Exit_Sub2
476,School Table,837.50,Exit_Sub_Main
463,School Table,838.19,Exit_Sub_Main
478,School Table,838.19,Exit_Sub3
479,Typical School Chair and Table 3,843.50,Exit_Sub2
466,School Table,856.81,Exit_Sub_Main
474,Typical School Chair and Table 13,869.83,Exit_Sub_Main
470,Typical School Chair and Table 15,872.06,Exit_Sub_Main
488,School Table,882.67,Exit_Sub_Main
483,Typical School Chair and Table 9,882.67,Exit_Sub2
486,Typical School Chair and Table 4,883.98,Exit_Sub_Main
500,Typical School Chair and Table 17,885.59,Exit_Sub_Main
516,pedestal,888.32,Exit_Sub2
492,School Table,894.06,Exit_Sub1
480,School Table,897.44,Exit_Sub_Main
