AgentID,SpawnZone,EscapeTime(s),ExitUsed,Seed,ActiveSigns
896,School Table,62.83,Exit_Sub2,0,5
916,Typical School Chair and Table 2,63.00,Exit_Sub1,0,5
756,Typical School Chair and Table 10,63.20,Exit_Sub2,0,5
77,Typical School Chair and Table 18,63.30,Exit_Sub3,0,5
547,School Table,63.83,Exit_Sub_Main,0,5
759,School Table,64.22,Exit_Sub3,0,5
48,School Table,64.58,Exit_Sub_Main,0,5
511,School Table,64.58,Exit_Sub2,0,5
616,Typical School Chair and Table 1,64.65,Exit_Sub3,0,5
958,Typical School Chair and Table 7,65.09,Exit_Sub2,0,5
380,School Table,65.31,Exit_Sub2,0,5
947,School Table,65.55,Exit_Sub3,0,5
880,Typical School Chair and Table 10,66.09,Exit_Sub3,0,5
567,pedestal,66.10,Exit_Sub_Main,0,5
297,School Table,66.17,Exit_Sub_Main,0,5
757,pedestal,66.27,Exit_Sub2,0,5
565,School Table,67.33,Exit_Sub_Main,0,5
961,Typical School Chair and Table 5,67.45,Exit_Sub_Main,0,5
5,Typical School Chair and Table 7,67.77,Exit_Sub_Main,0,5
648,School Table,68.17,Exit_Sub2,0,5
452,Typical School Chair and Table 17,68.55,Exit_Sub_Main,0,5
460,School Table,69.67,Exit_Sub_Main,0,5
589,pedestal,69.82,Exit_Sub2,0,5
932,Typical School Chair and Table 5,70.64,Exit_Sub2,0,5
32,School Table,71.03,Exit_Sub3,0,5
65,School Table,71.17,Exit_Sub_Main,0,5
587,School Table,71.47,Exit_Sub3,0,5
108,School Table,71.68,Exit_Sub3,0,5
375,School Table,71.83,Exit_Sub_Main,0,5
650,Typical School Chair and Table 2,72.14,Exit_Sub_Main,0,5
230,Typical School Chair and Table 20,72.62,Exit_Sub3,0,5
333,School Table,72.72,Exit_Sub2,0,5
902,pedestal,73.08,Exit_Sub2,0,5
405,Typical School Chair and Table 5,73.10,Exit_Sub_Main,0,5
476,Typical School Chair and Table 14,73.20,Exit_Sub_Main,0,5
868,Typical School Chair and Table 13,73.71,Exit_Sub_Main,0,5
11,Typical School Chair and Table 18,76.27,Exit_Sub3,0,5
999,Typical School Chair and Table 4,76.43,Exit_Sub3,0,5
579,School Table,76.64,Exit_Sub3,0,5
840,Typical School Chair and Table 13,76.89,Exit_Sub3,0,5
766,Typical School Chair and Table 8,77.14,Exit_Sub2,0,5
602,Typical School Chair and Table 16,77.79,Exit_Sub2,0,5
849,Typical School Chair and Table 10,78.11,Exit_Sub_Main,0,5
828,School Table,78.11,Exit_Sub_Main,0,5
61,Typical School Chair and Table 5,79.06,Exit_Sub3,0,5
85,School Table,79.30,Exit_Sub1,0,5
734,Typical School Chair and Table 4,79.67,Exit_Sub_Main,0,5
768,School Table,80.13,Exit_Sub_Main,0,5
865,School Table,80.37,Exit_Sub2,0,5
26,Typical School Chair and Table 13,80.69,Exit_Sub_Main,0,5
912,Typical School Chair and Table 6,80.89,Exit_Sub3,0,5
651,School Table,81.11,Exit_Sub3,0,5
761,School Table,81.71,Exit_Sub_Main,0,5
505,School Table,82.13,Exit_Sub_Main,0,5
690,pedestal,82.13,Exit_Sub_Main,0,5
806,Typical School Chair and Table 2,82.40,Exit_Sub_Main,0,5
857,School Table,82.60,Exit_Sub2,0,5
272,Typical School Chair and Table 15,82.73,Exit_Sub2,0,5
736,Typical School Chair and Table 17,82.83,Exit_Sub_Main,0,5
672,Typical School Chair and Table 9,82.95,Exit_Sub3,0,5
765,School Table,82.98,Exit_Sub1,0,5
544,Typical School Chair and Table 9,83.74,Exit_Sub_Main,0,5
577,School Table,84.17,Exit_Sub_Main,0,5
853,Typical School Chair and Table 12,84.29,Exit_Sub_Main,0,5
468,Typical School Chair and Table 17,84.42,Exit_Sub_Main,0,5
62,pedestal,85.22,Exit_Sub2,0,5
220,School Table,86.01,Exit_Sub_Main,0,5
804,School Table,86.59,Exit_Sub_Main,0,5
699,Typical School Chair and Table 15,86.89,Exit_Sub2,0,5
919,Typical School Chair and Table 1,87.05,Exit_Sub_Main,0,5
384,Typical School Chair and Table 13,87.92,Exit_Sub3,0,5
546,Typical School Chair and Table 11,88.04,Exit_Sub_Main,0,5
697,School Table,88.22,Exit_Sub2,0,5
229,pedestal,88.93,Exit_Sub3,0,5
702,Typical School Chair and Table 6,88.95,Exit_Sub2,0,5
466,School Table,89.08,Exit_Sub3,0,5
392,School Table,89.69,Exit_Sub3,0,5
603,School Table,89.78,Exit_Sub2,0,5
869,School Table,89.83,Exit_Sub_Main,0,5
487,School Table,90.09,Exit_Sub_Main,0,5
477,School Table,90.46,Exit_Sub_Main,0,5
18,Typical School Chair and Table 14,90.55,Exit_Sub3,0,5
239,School Table,91.44,Exit_Sub2,0,5
930,School Table,91.59,Exit_Sub3,0,5
138,Typical School Chair and Table 19,92.88,Exit_Sub2,0,5
336,pedestal,93.10,Exit_Sub3,0,5
387,School Table,93.45,Exit_Sub3,0,5
771,Typical School Chair and Table 15,93.90,Exit_Sub2,0,5
193,School Table,94.08,Exit_Sub2,0,5
318,Typical School Chair and Table 14,94.37,Exit_Sub_Main,0,5
827,School Table,94.59,Exit_Sub3,0,5
737,Typical School Chair and Table 17,94.75,Exit_Sub_Main,0,5
606,School Table,95.25,Exit_Sub_Main,0,5
251,School Table,95.29,Exit_Sub_Main,0,5
917,School Table,95.41,Exit_Sub_Main,0,5
539,Typical School Chair and Table 1,95.91,Exit_Sub_Main,0,5
398,Typical School Chair and Table 2,96.01,Exit_Sub2,0,5
957,Typical School Chair and Table 20,96.40,Exit_Sub1,0,5
278,Typical School Chair and Table 18,96.59,Exit_Sub2,0,5
291,Typical School Chair and Table 1,96.60,Exit_Sub_Main,0,5
125,Typical School Chair and Table 4,96.75,Exit_Sub3,0,5
530,Typical School Chair and Table 16,96.82,Exit_Sub2,0,5
376,School Table,97.05,Exit_Sub3,0,5
242,Typical School Chair and Table 20,97.86,Exit_Sub3,0,5
814,Typical School Chair and Table 19,98.41,Exit_Sub3,0,5
826,Typical School Chair and Table 7,98.89,Exit_Sub2,0,5
216,School Table,98.90,Exit_Sub2,0,5
319,School Table,99.23,Exit_Sub_Main,0,5
250,School Table,99.47,Exit_Sub_Main,0,5
943,School Table,99.88,Exit_Sub3,0,5
491,School Table,100.23,Exit_Sub2,0,5
713,Typical School Chair and Table 16,100.55,Exit_Sub2,0,5
617,Typical School Chair and Table 4,100.66,Exit_Sub_Main,0,5
187,School Table,101.12,Exit_Sub_Main,0,5
959,Typical School Chair and Table 5,101.19,Exit_Sub_Main,0,5
545,Typical School Chair and Table 8,101.55,Exit_Sub2,0,5
561,School Table,101.63,Exit_Sub2,0,5
483,School Table,101.97,Exit_Sub3,0,5
929,Typical School Chair and Table 10,101.99,Exit_Sub1,0,5
3,School Table,102.27,Exit_Sub_Main,0,5
260,School Table,102.40,Exit_Sub1,0,5
581,School Table,102.40,Exit_Sub_Main,0,5
661,School Table,102.40,Exit_Sub1,0,5
446,School Table,102.76,Exit_Sub3,0,5
753,Typical School Chair and Table 18,103.09,Exit_Sub_Main,0,5
524,Typical School Chair and Table 4,103.64,Exit_Sub_Main,0,5
159,School Table,103.71,Exit_Sub3,0,5
111,Typical School Chair and Table 16,104.49,Exit_Sub2,0,5
249,School Table,104.57,Exit_Sub_Main,0,5
225,Typical School Chair and Table 18,105.01,Exit_Sub3,0,5
471,Typical School Chair and Table 11,105.37,Exit_Sub3,0,5
371,School Table,107.58,Exit_Sub3,0,5
221,Typical School Chair and Table 19,107.81,Exit_Sub2,0,5
808,School Table,108.00,Exit_Sub_Main,0,5
962,School Table,108.00,Exit_Sub3,0,5
150,School Table,108.93,Exit_Sub2,0,5
631,pedestal,109.22,Exit_Sub_Main,0,5
846,School Table,109.23,Exit_Sub_Main,0,5
988,School Table,109.23,Exit_Sub1,0,5
585,School Table,110.43,Exit_Sub_Main,0,5
74,Typical School Chair and Table 5,110.71,Exit_Sub3,0,5
214,School Table,111.21,Exit_Sub_Main,0,5
767,Typical School Chair and Table 4,111.25,Exit_Sub_Main,0,5
200,Typical School Chair and Table 14,111.28,Exit_Sub3,0,5
758,School Table,111.54,Exit_Sub3,0,5
432,School Table,111.80,Exit_Sub3,0,5
265,Typical School Chair and Table 14,111.83,Exit_Sub_Main,0,5
325,School Table,112.10,Exit_Sub2,0,5
965,Typical School Chair and Table,112.23,Exit_Sub_Main,0,5
986,Typical School Chair and Table 7,112.39,Exit_Sub3,0,5
264,Typical School Chair and Table 19,112.61,Exit_Sub_Main,0,5
396,School Table,112.94,Exit_Sub1,0,5
749,Typical School Chair and Table 8,113.39,Exit_Sub2,0,5
903,School Table,113.87,Exit_Sub_Main,0,5
715,Typical School Chair and Table 5,114.19,Exit_Sub_Main,0,5
580,School Table,114.38,Exit_Sub1,0,5
724,Typical School Chair and Table 11,114.59,Exit_Sub3,0,5
906,Typical School Chair and Table 17,115.00,Exit_Sub3,0,5
243,Typical School Chair and Table 3,115.55,Exit_Sub2,0,5
305,Typical School Chair and Table 19,115.65,Exit_Sub2,0,5
987,School Table,115.85,Exit_Sub_Main,0,5
876,School Table,115.99,Exit_Sub3,0,5
694,pedestal,116.04,Exit_Sub2,0,5
276,School Table,116.64,Exit_Sub_Main,0,5
925,Typical School Chair and Table 12,116.67,Exit_Sub_Main,0,5
209,Typical School Chair and Table 12,116.86,Exit_Sub3,0,5
815,Typical School Chair and Table 8,117.17,Exit_Sub_Main,0,5
499,Typical School Chair and Table 10,117.43,Exit_Sub3,0,5
582,Typical School Chair and Table 12,117.47,Exit_Sub3,0,5
879,Typical School Chair and Table 12,117.74,Exit_Sub_Main,0,5
238,pedestal,117.87,Exit_Sub2,0,5
390,Typical School Chair and Table 11,118.07,Exit_Sub2,0,5
256,School Table,118.83,Exit_Sub_Main,0,5
975,School Table,119.53,Exit_Sub_Main,0,5
994,School Table,119.67,Exit_Sub_Main,0,5
120,School Table,120.85,Exit_Sub3,0,5
192,School Table,121.11,Exit_Sub_Main,0,5
418,Typical School Chair and Table 16,121.89,Exit_Sub2,0,5
83,School Table,122.67,Exit_Sub_Main,0,5
169,Typical School Chair and Table 3,123.39,Exit_Sub2,0,5
500,Typical School Chair and Table 19,123.45,Exit_Sub_Main,0,5
217,School Table,124.29,Exit_Sub2,0,5
344,School Table,124.47,Exit_Sub1,0,5
643,Typical School Chair and Table 20,125.11,Exit_Sub_Main,0,5
941,School Table,125.25,Exit_Sub2,0,5
353,Typical School Chair and Table 12,125.30,Exit_Sub_Main,0,5
197,Typical School Chair and Table 10,125.43,Exit_Sub2,0,5
609,Typical School Chair and Table 20,126.10,Exit_Sub_Main,0,5
600,School Table,126.55,Exit_Sub3,0,5
730,School Table,127.13,Exit_Sub_Main,0,5
924,School Table,127.66,Exit_Sub2,0,5
772,pedestal,127.79,Exit_Sub_Main,0,5
971,School Table,127.99,Exit_Sub3,0,5
341,Typical School Chair and Table,128.29,Exit_Sub2,0,5
167,Typical School Chair and Table 5,128.36,Exit_Sub3,0,5
822,Typical School Chair and Table 9,128.40,Exit_Sub3,0,5
355,pedestal,128.78,Exit_Sub1,0,5
595,School Table,128.81,Exit_Sub3,0,5
285,Typical School Chair and Table 15,128.83,Exit_Sub2,0,5
233,School Table,129.08,Exit_Sub3,0,5
262,Typical School Chair and Table,129.18,Exit_Sub3,0,5
143,School Table,129.40,Exit_Sub_Main,0,5
97,Typical School Chair and Table 13,129.56,Exit_Sub3,0,5
629,Typical School Chair and Table 17,129.67,Exit_Sub3,0,5
576,Typical School Chair and Table 2,129.87,Exit_Sub2,0,5
503,Typical School Chair and Table 19,130.14,Exit_Sub2,0,5
571,School Table,130.17,Exit_Sub_Main,0,5
610,School Table,130.42,Exit_Sub2,0,5
520,pedestal,131.27,Exit_Sub3,0,5
13,Typical School Chair and Table 8,131.37,Exit_Sub3,0,5
763,School Table,131.43,Exit_Sub2,0,5
84,Typical School Chair and Table 19,132.07,Exit_Sub1,0,5
34,School Table,132.34,Exit_Sub2,0,5
52,School Table,132.39,Exit_Sub3,0,5
24,Typical School Chair and Table 1,132.93,Exit_Sub_Main,0,5
73,Typical School Chair and Table 7,133.07,Exit_Sub2,0,5
367,Typical School Chair and Table 17,133.07,Exit_Sub3,0,5
647,School Table,133.49,Exit_Sub3,0,5
369,Typical School Chair and Table 11,133.51,Exit_Sub_Main,0,5
578,School Table,133.71,Exit_Sub3,0,5
642,Typical School Chair and Table 18,133.71,Exit_Sub2,0,5
563,School Table,133.95,Exit_Sub1,0,5
507,School Table,133.99,Exit_Sub3,0,5
859,Typical School Chair and Table 12,133.99,Exit_Sub_Main,0,5
639,School Table,134.15,Exit_Sub1,0,5
976,Typical School Chair and Table 14,134.65,Exit_Sub_Main,0,5
506,Typical School Chair and Table 4,134.75,Exit_Sub2,0,5
541,Typical School Chair and Table 18,134.81,Exit_Sub3,0,5
700,School Table,134.85,Exit_Sub_Main,0,5
213,School Table,134.95,Exit_Sub2,0,5
451,Typical School Chair and Table 13,134.98,Exit_Sub_Main,0,5
362,School Table,135.37,Exit_Sub3,0,5
90,Typical School Chair and Table 5,136.03,Exit_Sub3,0,5
831,Typical School Chair and Table 16,136.39,Exit_Sub3,0,5
894,School Table,136.56,Exit_Sub2,0,5
556,School Table,136.64,Exit_Sub1,0,5
963,School Table,137.06,Exit_Sub_Main,0,5
855,Typical School Chair and Table 18,137.29,Exit_Sub2,0,5
931,Typical School Chair and Table 9,137.67,Exit_Sub_Main,0,5
657,Typical School Chair and Table 3,138.17,Exit_Sub2,0,5
179,School Table,138.35,Exit_Sub_Main,0,5
140,Typical School Chair and Table 20,138.45,Exit_Sub_Main,0,5
710,School Table,138.86,Exit_Sub3,0,5
342,School Table,138.90,Exit_Sub_Main,0,5
519,pedestal,138.90,Exit_Sub2,0,5
280,Typical School Chair and Table 4,139.15,Exit_Sub_Main,0,5
513,Typical School Chair and Table 14,139.26,Exit_Sub3,0,5
33,Typical School Chair and Table 12,139.47,Exit_Sub2,0,5
833,School Table,139.61,Exit_Sub3,0,5
510,Typical School Chair and Table 20,139.69,Exit_Sub_Main,0,5
190,Typical School Chair and Table 12,139.77,Exit_Sub_Main,0,5
970,School Table,140.03,Exit_Sub3,0,5
867,Typical School Chair and Table 5,140.23,Exit_Sub_Main,0,5
436,Typical School Chair and Table 6,140.47,Exit_Sub3,0,5
945,School Table,140.54,Exit_Sub_Main,0,5
448,School Table,140.75,Exit_Sub3,0,5
46,School Table,141.13,Exit_Sub1,0,5
490,Typical School Chair and Table 15,141.13,Exit_Sub3,0,5
142,School Table,141.16,Exit_Sub3,0,5
361,Typical School Chair and Table 15,141.16,Exit_Sub3,0,5
39,School Table,141.38,Exit_Sub_Main,0,5
835,Typical School Chair and Table 15,141.43,Exit_Sub2,0,5
107,School Table,141.69,Exit_Sub_Main,0,5
584,School Table,141.75,Exit_Sub2,0,5
824,School Table,142.31,Exit_Sub2,0,5
689,School Table,142.38,Exit_Sub2,0,5
909,Typical School Chair and Table 15,142.61,Exit_Sub_Main,0,5
781,School Table,142.73,Exit_Sub3,0,5
346,Typical School Chair and Table 2,142.80,Exit_Sub2,0,5
555,Typical School Chair and Table 14,142.83,Exit_Sub3,0,5
288,School Table,143.01,Exit_Sub2,0,5
842,Typical School Chair and Table 16,143.28,Exit_Sub2,0,5
658,Typical School Chair and Table 7,143.56,Exit_Sub2,0,5
137,School Table,143.79,Exit_Sub_Main,0,5
515,Typical School Chair and Table 8,143.85,Exit_Sub3,0,5
453,School Table,144.03,Exit_Sub2,0,5
974,Typical School Chair and Table 10,144.49,Exit_Sub2,0,5
7,Typical School Chair and Table 4,144.77,Exit_Sub_Main,0,5
8,School Table,144.80,Exit_Sub3,0,5
36,School Table,144.87,Exit_Sub2,0,5
382,Typical School Chair and Table 1,144.95,Exit_Sub_Main,0,5
255,Typical School Chair and Table 15,145.07,Exit_Sub3,0,5
714,School Table,145.07,Exit_Sub2,0,5
948,School Table,145.23,Exit_Sub2,0,5
536,Typical School Chair and Table 3,145.45,Exit_Sub_Main,0,5
237,Typical School Chair and Table 10,145.71,Exit_Sub_Main,0,5
911,School Table,145.87,Exit_Sub2,0,5
469,Typical School Chair and Table 5,145.88,Exit_Sub3,0,5
14,Typical School Chair and Table 1,146.06,Exit_Sub3,0,5
502,Typical School Chair and Table 9,146.06,Exit_Sub3,0,5
733,Typical School Chair and Table 4,146.39,Exit_Sub2,0,5
704,School Table,146.52,Exit_Sub_Main,0,5
993,Typical School Chair and Table 15,146.80,Exit_Sub_Main,0,5
315,School Table,146.92,Exit_Sub2,0,5
978,Typical School Chair and Table 10,147.01,Exit_Sub1,0,5
762,School Table,147.10,Exit_Sub_Main,0,5
274,Typical School Chair and Table 19,147.51,Exit_Sub2,0,5
363,School Table,147.51,Exit_Sub_Main,0,5
340,Typical School Chair and Table 5,147.96,Exit_Sub_Main,0,5
985,Typical School Chair and Table 10,148.44,Exit_Sub1,0,5
236,Typical School Chair and Table 15,148.61,Exit_Sub2,0,5
623,Typical School Chair and Table 16,148.69,Exit_Sub_Main,0,5
383,School Table,148.95,Exit_Sub3,0,5
338,School Table,149.77,Exit_Sub3,0,5
949,Typical School Chair and Table 3,149.77,Exit_Sub2,0,5
779,School Table,150.11,Exit_Sub3,0,5
998,School Table,150.73,Exit_Sub3,0,5
165,School Table,150.78,Exit_Sub_Main,0,5
485,School Table,150.91,Exit_Sub1,0,5
420,School Table,151.12,Exit_Sub3,0,5
168,School Table,151.20,Exit_Sub_Main,0,5
560,Typical School Chair and Table 5,151.25,Exit_Sub_Main,0,5
38,Typical School Chair and Table 10,151.47,Exit_Sub3,0,5
679,Typical School Chair and Table 20,151.77,Exit_Sub_Main,0,5
258,Typical School Chair and Table 7,151.95,Exit_Sub1,0,5
306,Typical School Chair and Table 11,151.95,Exit_Sub_Main,0,5
523,School Table,152.02,Exit_Sub3,0,5
188,Typical School Chair and Table 19,152.29,Exit_Sub_Main,0,5
504,School Table,152.57,Exit_Sub1,0,5
386,Typical School Chair and Table 4,152.81,Exit_Sub_Main,0,5
170,School Table,152.91,Exit_Sub2,0,5
742,School Table,152.97,Exit_Sub1,0,5
778,Typical School Chair and Table 15,153.21,Exit_Sub_Main,0,5
798,School Table,153.87,Exit_Sub_Main,0,5
568,Typical School Chair and Table 16,153.97,Exit_Sub3,0,5
311,School Table,153.97,Exit_Sub2,0,5
218,Typical School Chair and Table 7,154.25,Exit_Sub_Main,0,5
454,Typical School Chair and Table 20,154.66,Exit_Sub3,0,5
681,School Table,155.25,Exit_Sub_Main,0,5
845,Typical School Chair and Table 1,155.73,Exit_Sub_Main,0,5
267,Typical School Chair and Table 13,156.03,Exit_Sub3,0,5
224,School Table,156.17,Exit_Sub3,0,5
329,School Table,156.21,Exit_Sub2,0,5
145,Typical School Chair and Table 19,156.28,Exit_Sub2,0,5
377,Typical School Chair and Table 11,156.29,Exit_Sub3,0,5
899,Typical School Chair and Table 13,156.61,Exit_Sub_Main,0,5
773,School Table,156.68,Exit_Sub_Main,0,5
351,School Table,156.87,Exit_Sub3,0,5
126,Typical School Chair and Table 12,157.21,Exit_Sub_Main,0,5
872,Typical School Chair and Table 2,157.50,Exit_Sub3,0,5
881,Typical School Chair and Table 8,157.71,Exit_Sub_Main,0,5
357,School Table,157.72,Exit_Sub1,0,5
118,Typical School Chair and Table 11,157.93,Exit_Sub_Main,0,5
71,Typical School Chair and Table 12,157.93,Exit_Sub_Main,0,5
279,School Table,158.51,Exit_Sub_Main,0,5
718,School Table,158.54,Exit_Sub3,0,5
992,Typical School Chair and Table 7,159.34,Exit_Sub_Main,0,5
201,Typical School Chair and Table,159.37,Exit_Sub1,0,5
977,Typical School Chair and Table 20,159.41,Exit_Sub_Main,0,5
450,School Table,159.57,Exit_Sub2,0,5
777,Typical School Chair and Table 12,159.77,Exit_Sub_Main,0,5
219,School Table,159.97,Exit_Sub2,0,5
875,School Table,160.37,Exit_Sub1,0,5
892,School Table,160.75,Exit_Sub3,0,5
693,School Table,161.13,Exit_Sub_Main,0,5
270,Typical School Chair and Table 8,161.13,Exit_Sub3,0,5
797,Typical School Chair and Table 4,161.63,Exit_Sub_Main,0,5
321,Typical School Chair and Table 5,162.13,Exit_Sub2,0,5
40,Typical School Chair and Table 3,162.22,Exit_Sub_Main,0,5
864,School Table,162.33,Exit_Sub2,0,5
191,Typical School Chair and Table 2,162.63,Exit_Sub2,0,5
307,School Table,162.71,Exit_Sub_Main,0,5
93,Typical School Chair and Table 9,162.96,Exit_Sub_Main,0,5
2,School Table,163.31,Exit_Sub2,0,5
564,Typical School Chair and Table 9,163.43,Exit_Sub_Main,0,5
618,School Table,163.77,Exit_Sub2,0,5
682,Typical School Chair and Table 9,164.01,Exit_Sub_Main,0,5
294,School Table,164.35,Exit_Sub_Main,0,5
497,School Table,164.57,Exit_Sub2,0,5
457,Typical School Chair and Table 11,165.10,Exit_Sub2,0,5
410,School Table,165.17,Exit_Sub_Main,0,5
598,Typical School Chair and Table,165.50,Exit_Sub1,0,5
933,School Table,165.59,Exit_Sub_Main,0,5
20,Typical School Chair and Table 11,166.53,Exit_Sub3,0,5
139,Typical School Chair and Table 16,166.57,Exit_Sub3,0,5
796,School Table,166.60,Exit_Sub_Main,0,5
59,School Table,166.94,Exit_Sub_Main,0,5
173,Typical School Chair and Table 14,167.56,Exit_Sub_Main,0,5
566,School Table,167.56,Exit_Sub_Main,0,5
907,School Table,167.85,Exit_Sub_Main,0,5
548,Typical School Chair and Table 12,167.98,Exit_Sub2,0,5
98,School Table,168.31,Exit_Sub_Main,0,5
15,Typical School Chair and Table 5,168.39,Exit_Sub_Main,0,5
799,Typical School Chair and Table 6,168.49,Exit_Sub2,0,5
395,Typical School Chair and Table 2,168.87,Exit_Sub3,0,5
459,Typical School Chair and Table 6,169.11,Exit_Sub2,0,5
721,Typical School Chair and Table 8,169.15,Exit_Sub3,0,5
652,School Table,169.22,Exit_Sub3,0,5
113,Typical School Chair and Table 13,169.37,Exit_Sub2,0,5
149,School Table,169.42,Exit_Sub_Main,0,5
636,Typical School Chair and Table 15,169.81,Exit_Sub3,0,5
927,School Table,169.84,Exit_Sub3,0,5
331,Typical School Chair and Table 2,170.10,Exit_Sub_Main,0,5
783,School Table,170.25,Exit_Sub2,0,5
166,Typical School Chair and Table 16,170.38,Exit_Sub2,0,5
196,Typical School Chair and Table,170.43,Exit_Sub3,0,5
686,Typical School Chair and Table 14,170.45,Exit_Sub3,0,5
349,School Table,170.46,Exit_Sub_Main,0,5
211,Typical School Chair and Table 20,170.81,Exit_Sub3,0,5
588,School Table,171.33,Exit_Sub_Main,0,5
861,School Table,171.47,Exit_Sub2,0,5
6,Typical School Chair and Table 6,171.48,Exit_Sub2,0,5
665,Typical School Chair and Table 13,171.65,Exit_Sub_Main,0,5
78,Typical School Chair and Table 9,171.71,Exit_Sub3,0,5
438,School Table,172.01,Exit_Sub3,0,5
596,School Table,172.15,Exit_Sub2,0,5
625,School Table,172.43,Exit_Sub_Main,0,5
838,Typical School Chair and Table 18,172.55,Exit_Sub_Main,0,5
597,Typical School Chair and Table 16,172.93,Exit_Sub3,0,5
461,Typical School Chair and Table 18,173.13,Exit_Sub2,0,5
234,School Table,173.23,Exit_Sub_Main,0,5
954,School Table,173.64,Exit_Sub_Main,0,5
45,Typical School Chair and Table 1,173.69,Exit_Sub_Main,0,5
870,Typical School Chair and Table 3,173.73,Exit_Sub2,0,5
223,School Table,173.73,Exit_Sub3,0,5
131,School Table,173.94,Exit_Sub3,0,5
186,School Table,174.11,Exit_Sub3,0,5
774,School Table,174.14,Exit_Sub1,0,5
818,School Table,174.21,Exit_Sub3,0,5
281,School Table,174.29,Exit_Sub_Main,0,5
518,School Table,174.35,Exit_Sub2,0,5
347,Typical School Chair and Table 14,174.56,Exit_Sub3,0,5
752,Typical School Chair and Table 20,174.65,Exit_Sub_Main,0,5
164,Typical School Chair and Table 20,174.76,Exit_Sub_Main,0,5
653,School Table,174.95,Exit_Sub3,0,5
817,School Table,174.96,Exit_Sub1,0,5
421,Typical School Chair and Table 11,175.17,Exit_Sub_Main,0,5
683,pedestal,175.17,Exit_Sub2,0,5
304,Typical School Chair and Table 9,175.31,Exit_Sub_Main,0,5
195,School Table,175.57,Exit_Sub_Main,0,5
444,Typical School Chair and Table 13,175.59,Exit_Sub_Main,0,5
649,School Table,176.07,Exit_Sub_Main,0,5
458,Typical School Chair and Table 14,176.81,Exit_Sub2,0,5
968,School Table,177.01,Exit_Sub_Main,0,5
514,School Table,177.22,Exit_Sub3,0,5
102,Typical School Chair and Table 4,177.43,Exit_Sub3,0,5
572,School Table,177.84,Exit_Sub3,0,5
836,Typical School Chair and Table 4,178.87,Exit_Sub_Main,0,5
640,Typical School Chair and Table 14,179.08,Exit_Sub_Main,0,5
431,School Table,179.28,Exit_Sub_Main,0,5
51,School Table,179.45,Exit_Sub3,0,5
360,School Table,179.64,Exit_Sub_Main,0,5
156,School Table,179.67,Exit_Sub3,0,5
374,School Table,179.68,Exit_Sub3,0,5
55,School Table,180.47,Exit_Sub_Main,0,5
887,School Table,180.50,Exit_Sub_Main,0,5
550,School Table,180.91,Exit_Sub_Main,0,5
