AgentID,SpawnZone,EscapeTime(s),ExitUsed,Seed,ActiveSigns
466,School Table,112.93,Exit_Sub3,0,2
478,Typical School Chair and Table 2,113.44,Exit_Sub2,0,2
7,Typical School Chair and Table 4,113.61,Exit_Sub_Main,0,2
965,Typical School Chair and Table,113.65,Exit_Sub_Main,0,2
877,Typical School Chair and Table 6,114.13,Exit_Sub1,0,2
556,School Table,114.86,Exit_Sub1,0,2
881,Typical School Chair and Table 8,115.29,Exit_Sub_Main,0,2
274,Typical School Chair and Table 19,115.36,Exit_Sub2,0,2
938,Typical School Chair and Table,115.97,Exit_Sub_Main,0,2
62,pedestal,116.41,Exit_Sub2,0,2
736,Typical School Chair and Table 17,117.01,Exit_Sub_Main,0,2
12,Typical School Chair and Table 6,117.07,Exit_Sub2,0,2
630,School Table,117.41,Exit_Sub3,0,2
810,School Table,117.81,Exit_Sub_Main,0,2
777,Typical School Chair and Table 12,117.99,Exit_Sub_Main,0,2
526,Typical School Chair and Table 15,118.35,Exit_Sub3,0,2
307,School Table,118.49,Exit_Sub_Main,0,2
395,Typical School Chair and Table 2,118.92,Exit_Sub3,0,2
35,School Table,119.00,Exit_Sub_Main,0,2
998,School Table,119.34,Exit_Sub3,0,2
338,School Table,119.64,Exit_Sub3,0,2
747,School Table,119.66,Exit_Sub1,0,2
199,School Table,119.78,Exit_Sub2,0,2
420,School Table,119.82,Exit_Sub3,0,2
820,School Table,119.86,Exit_Sub3,0,2
821,Typical School Chair and Table 1,119.91,Exit_Sub3,0,2
94,School Table,120.06,Exit_Sub_Main,0,2
622,Typical School Chair and Table 3,120.20,Exit_Sub1,0,2
61,Typical School Chair and Table 5,120.44,Exit_Sub3,0,2
225,Typical School Chair and Table 18,120.69,Exit_Sub3,0,2
848,Typical School Chair and Table 5,120.89,Exit_Sub_Main,0,2
500,Typical School Chair and Table 19,121.09,Exit_Sub_Main,0,2
832,Typical School Chair and Table 10,123.00,Exit_Sub3,0,2
58,Typical School Chair and Table 13,123.33,Exit_Sub2,0,2
386,Typical School Chair and Table 4,123.73,Exit_Sub_Main,0,2
751,School Table,124.22,Exit_Sub3,0,2
102,Typical School Chair and Table 4,124.26,Exit_Sub3,0,2
449,Typical School Chair and Table,124.54,Exit_Sub3,0,2
774,School Table,124.83,Exit_Sub1,0,2
305,Typical School Chair and Table 19,125.30,Exit_Sub2,0,2
268,Typical School Chair and Table 19,126.22,Exit_Sub_Main,0,2
669,School Table,126.27,Exit_Sub2,0,2
802,School Table,126.28,Exit_Sub3,0,2
266,School Table,126.38,Exit_Sub1,0,2
528,School Table,126.69,Exit_Sub2,0,2
683,pedestal,126.69,Exit_Sub2,0,2
304,Typical School Chair and Table 9,126.76,Exit_Sub_Main,0,2
866,Typical School Chair and Table 17,126.96,Exit_Sub_Main,0,2
766,Typical School Chair and Table 8,127.10,Exit_Sub2,0,2
249,School Table,127.33,Exit_Sub_Main,0,2
244,School Table,127.64,Exit_Sub_Main,0,2
525,School Table,127.72,Exit_Sub_Main,0,2
479,Typical School Chair and Table 1,128.10,Exit_Sub3,0,2
780,Typical School Chair and Table 17,128.54,Exit_Sub_Main,0,2
873,Typical School Chair and Table 13,128.61,Exit_Sub_Main,0,2
710,School Table,128.69,Exit_Sub3,0,2
708,Typical School Chair and Table 9,128.93,Exit_Sub2,0,2
279,School Table,129.09,Exit_Sub_Main,0,2
932,Typical School Chair and Table 5,129.16,Exit_Sub2,0,2
393,School Table,129.30,Exit_Sub3,0,2
603,School Table,129.30,Exit_Sub2,0,2
589,pedestal,129.72,Exit_Sub2,0,2
443,School Table,129.92,Exit_Sub_Main,0,2
722,School Table,129.99,Exit_Sub_Main,0,2
263,Typical School Chair and Table 6,130.45,Exit_Sub2,0,2
189,Typical School Chair and Table 4,130.46,Exit_Sub3,0,2
838,Typical School Chair and Table 18,130.59,Exit_Sub_Main,0,2
781,School Table,130.75,Exit_Sub3,0,2
741,School Table,130.89,Exit_Sub2,0,2
481,School Table,131.00,Exit_Sub2,0,2
99,Typical School Chair and Table 20,131.55,Exit_Sub1,0,2
343,Typical School Chair and Table 12,131.57,Exit_Sub2,0,2
773,School Table,131.63,Exit_Sub_Main,0,2
670,Typical School Chair and Table 1,131.64,Exit_Sub_Main,0,2
878,School Table,131.66,Exit_Sub2,0,2
452,Typical School Chair and Table 17,131.87,Exit_Sub_Main,0,2
856,Typical School Chair and Table 1,131.95,Exit_Sub3,0,2
303,School Table,132.04,Exit_Sub2,0,2
806,Typical School Chair and Table 2,132.42,Exit_Sub_Main,0,2
169,Typical School Chair and Table 3,132.61,Exit_Sub2,0,2
237,Typical School Chair and Table 10,132.68,Exit_Sub_Main,0,2
491,School Table,132.84,Exit_Sub2,0,2
488,School Table,133.06,Exit_Sub_Main,0,2
87,Typical School Chair and Table 5,133.25,Exit_Sub_Main,0,2
462,Typical School Chair and Table 10,133.64,Exit_Sub3,0,2
788,School Table,133.71,Exit_Sub_Main,0,2
674,School Table,134.14,Exit_Sub1,0,2
920,School Table,134.96,Exit_Sub_Main,0,2
492,School Table,135.69,Exit_Sub_Main,0,2
524,Typical School Chair and Table 4,136.00,Exit_Sub_Main,0,2
231,Typical School Chair and Table,136.10,Exit_Sub1,0,2
252,School Table,136.79,Exit_Sub3,0,2
385,School Table,137.01,Exit_Sub1,0,2
762,School Table,137.01,Exit_Sub_Main,0,2
649,School Table,137.35,Exit_Sub_Main,0,2
850,Typical School Chair and Table 10,137.43,Exit_Sub2,0,2
291,Typical School Chair and Table 1,137.85,Exit_Sub_Main,0,2
586,School Table,138.16,Exit_Sub1,0,2
282,School Table,139.70,Exit_Sub_Main,0,2
840,Typical School Chair and Table 13,140.23,Exit_Sub3,0,2
801,Typical School Chair and Table,140.65,Exit_Sub_Main,0,2
278,Typical School Chair and Table 18,140.68,Exit_Sub2,0,2
309,Typical School Chair and Table 11,140.72,Exit_Sub_Main,0,2
876,School Table,140.76,Exit_Sub3,0,2
20,Typical School Chair and Table 11,140.92,Exit_Sub3,0,2
372,Typical School Chair and Table 12,141.44,Exit_Sub_Main,0,2
790,Typical School Chair and Table 3,141.87,Exit_Sub_Main,0,2
329,School Table,141.87,Exit_Sub2,0,2
643,Typical School Chair and Table 20,142.77,Exit_Sub_Main,0,2
865,School Table,142.96,Exit_Sub2,0,2
620,Typical School Chair and Table 16,143.39,Exit_Sub2,0,2
520,pedestal,143.82,Exit_Sub3,0,2
958,Typical School Chair and Table 7,143.82,Exit_Sub2,0,2
37,Typical School Chair and Table 13,143.94,Exit_Sub_Main,0,2
118,Typical School Chair and Table 11,144.10,Exit_Sub_Main,0,2
34,School Table,144.10,Exit_Sub2,0,2
380,School Table,144.43,Exit_Sub2,0,2
463,School Table,144.85,Exit_Sub1,0,2
173,Typical School Chair and Table 14,144.89,Exit_Sub_Main,0,2
317,Group 5639,145.39,Exit_Sub3,0,2
607,Typical School Chair and Table 14,145.74,Exit_Sub3,0,2
133,School Table,146.10,Exit_Sub3,0,2
50,School Table,146.32,Exit_Sub2,0,2
30,Typical School Chair and Table 6,146.50,Exit_Sub3,0,2
242,Typical School Chair and Table 20,147.60,Exit_Sub3,0,2
399,School Table,147.73,Exit_Sub1,0,2
999,Typical School Chair and Table 4,147.74,Exit_Sub3,0,2
101,Typical School Chair and Table 10,147.83,Exit_Sub_Main,0,2
473,Typical School Chair and Table 17,148.00,Exit_Sub3,0,2
439,School Table,148.32,Exit_Sub_Main,0,2
166,Typical School Chair and Table 16,148.50,Exit_Sub2,0,2
277,Typical School Chair and Table 6,148.56,Exit_Sub2,0,2
829,Typical School Chair and Table 4,148.61,Exit_Sub_Main,0,2
332,Typical School Chair and Table,148.62,Exit_Sub_Main,0,2
885,Typical School Chair and Table 14,148.74,Exit_Sub3,0,2
511,School Table,149.21,Exit_Sub2,0,2
208,School Table,149.23,Exit_Sub1,0,2
212,School Table,149.31,Exit_Sub3,0,2
366,Typical School Chair and Table 18,149.39,Exit_Sub_Main,0,2
786,School Table,149.83,Exit_Sub3,0,2
376,School Table,149.92,Exit_Sub3,0,2
823,Typical School Chair and Table 9,150.24,Exit_Sub_Main,0,2
95,Typical School Chair and Table 6,150.61,Exit_Sub2,0,2
213,School Table,150.61,Exit_Sub2,0,2
396,School Table,150.69,Exit_Sub1,0,2
650,Typical School Chair and Table 2,151.06,Exit_Sub_Main,0,2
547,School Table,151.33,Exit_Sub_Main,0,2
608,Typical School Chair and Table 4,151.43,Exit_Sub_Main,0,2
179,School Table,151.43,Exit_Sub_Main,0,2
814,Typical School Chair and Table 19,151.61,Exit_Sub3,0,2
671,School Table,152.05,Exit_Sub1,0,2
917,School Table,152.05,Exit_Sub_Main,0,2
822,Typical School Chair and Table 9,152.36,Exit_Sub3,0,2
448,School Table,152.54,Exit_Sub3,0,2
677,School Table,152.66,Exit_Sub3,0,2
136,Typical School Chair and Table 10,152.91,Exit_Sub1,0,2
398,Typical School Chair and Table 2,153.04,Exit_Sub2,0,2
785,School Table,153.29,Exit_Sub2,0,2
551,School Table,153.35,Exit_Sub3,0,2
770,School Table,153.38,Exit_Sub2,0,2
18,Typical School Chair and Table 14,153.52,Exit_Sub3,0,2
412,Typical School Chair and Table,153.77,Exit_Sub_Main,0,2
692,School Table,154.14,Exit_Sub_Main,0,2
402,Typical School Chair and Table 16,154.32,Exit_Sub1,0,2
807,Typical School Chair and Table 9,154.32,Exit_Sub_Main,0,2
947,School Table,154.33,Exit_Sub3,0,2
928,School Table,154.52,Exit_Sub1,0,2
675,Typical School Chair and Table 7,154.94,Exit_Sub1,0,2
464,Typical School Chair and Table 14,154.99,Exit_Sub2,0,2
460,School Table,155.16,Exit_Sub_Main,0,2
217,School Table,155.75,Exit_Sub2,0,2
238,pedestal,155.76,Exit_Sub2,0,2
694,pedestal,155.96,Exit_Sub2,0,2
842,Typical School Chair and Table 16,156.04,Exit_Sub2,0,2
73,Typical School Chair and Table 7,156.17,Exit_Sub2,0,2
988,School Table,156.17,Exit_Sub1,0,2
977,Typical School Chair and Table 20,156.25,Exit_Sub_Main,0,2
971,School Table,156.99,Exit_Sub3,0,2
930,School Table,157.58,Exit_Sub3,0,2
114,Group 8714,157.67,Exit_Sub_Main,0,2
6,Typical School Chair and Table 6,158.85,Exit_Sub2,0,2
74,Typical School Chair and Table 5,158.95,Exit_Sub3,0,2
746,School Table,159.13,Exit_Sub_Main,0,2
567,pedestal,160.35,Exit_Sub_Main,0,2
797,Typical School Chair and Table 4,160.50,Exit_Sub_Main,0,2
415,School Table,161.30,Exit_Sub3,0,2
13,Typical School Chair and Table 8,161.95,Exit_Sub3,0,2
914,pedestal,163.16,Exit_Sub1,0,2
434,School Table,163.44,Exit_Sub_Main,0,2
952,School Table,164.00,Exit_Sub3,0,2
40,Typical School Chair and Table 3,164.18,Exit_Sub_Main,0,2
901,School Table,164.46,Exit_Sub_Main,0,2
632,Typical School Chair and Table 5,164.62,Exit_Sub_Main,0,2
962,School Table,164.66,Exit_Sub3,0,2
886,Typical School Chair and Table 19,164.79,Exit_Sub3,0,2
644,School Table,164.83,Exit_Sub1,0,2
761,School Table,165.25,Exit_Sub_Main,0,2
438,School Table,165.28,Exit_Sub3,0,2
733,Typical School Chair and Table 4,165.50,Exit_Sub2,0,2
446,School Table,166.15,Exit_Sub3,0,2
465,School Table,166.73,Exit_Sub3,0,2
613,pedestal,166.89,Exit_Sub3,0,2
721,Typical School Chair and Table 8,166.92,Exit_Sub3,0,2
537,School Table,166.93,Exit_Sub_Main,0,2
979,Typical School Chair and Table 17,167.05,Exit_Sub_Main,0,2
872,Typical School Chair and Table 2,167.30,Exit_Sub3,0,2
143,School Table,167.34,Exit_Sub_Main,0,2
19,pedestal,167.45,Exit_Sub_Main,0,2
717,School Table,167.55,Exit_Sub2,0,2
942,School Table,167.68,Exit_Sub3,0,2
663,Typical School Chair and Table 8,167.93,Exit_Sub_Main,0,2
574,School Table,167.97,Exit_Sub3,0,2
33,Typical School Chair and Table 12,168.08,Exit_Sub2,0,2
363,School Table,168.14,Exit_Sub_Main,0,2
686,Typical School Chair and Table 14,168.35,Exit_Sub3,0,2
898,Typical School Chair and Table 17,168.35,Exit_Sub3,0,2
600,School Table,168.66,Exit_Sub3,0,2
538,School Table,169.28,Exit_Sub_Main,0,2
483,School Table,169.36,Exit_Sub3,0,2
261,Typical School Chair and Table 12,169.60,Exit_Sub_Main,0,2
78,Typical School Chair and Table 9,169.75,Exit_Sub3,0,2
724,Typical School Chair and Table 11,169.99,Exit_Sub3,0,2
369,Typical School Chair and Table 11,170.05,Exit_Sub_Main,0,2
902,pedestal,170.19,Exit_Sub2,0,2
857,School Table,170.40,Exit_Sub2,0,2
732,Typical School Chair and Table,170.61,Exit_Sub_Main,0,2
943,School Table,170.68,Exit_Sub3,0,2
552,Typical School Chair and Table 17,170.73,Exit_Sub2,0,2
835,Typical School Chair and Table 15,170.89,Exit_Sub2,0,2
894,School Table,170.98,Exit_Sub2,0,2
907,School Table,171.35,Exit_Sub_Main,0,2
986,Typical School Chair and Table 7,171.36,Exit_Sub3,0,2
405,Typical School Chair and Table 5,171.57,Exit_Sub_Main,0,2
896,School Table,171.91,Exit_Sub2,0,2
232,Typical School Chair and Table 20,172.00,Exit_Sub2,0,2
403,School Table,172.03,Exit_Sub_Main,0,2
657,Typical School Chair and Table 3,172.88,Exit_Sub2,0,2
824,School Table,172.99,Exit_Sub2,0,2
672,Typical School Chair and Table 9,173.06,Exit_Sub3,0,2
957,Typical School Chair and Table 20,173.06,Exit_Sub1,0,2
617,Typical School Chair and Table 4,173.37,Exit_Sub_Main,0,2
374,School Table,173.46,Exit_Sub3,0,2
590,School Table,173.81,Exit_Sub2,0,2
501,Typical School Chair and Table,173.94,Exit_Sub3,0,2
969,School Table,174.70,Exit_Sub3,0,2
315,School Table,175.13,Exit_Sub2,0,2
472,Typical School Chair and Table 16,175.32,Exit_Sub2,0,2
499,Typical School Chair and Table 10,175.35,Exit_Sub3,0,2
621,Typical School Chair and Table 10,175.52,Exit_Sub2,0,2
572,School Table,175.94,Exit_Sub3,0,2
123,Typical School Chair and Table 5,176.01,Exit_Sub_Main,0,2
138,Typical School Chair and Table 19,176.54,Exit_Sub2,0,2
909,Typical School Chair and Table 15,176.55,Exit_Sub_Main,0,2
964,Typical School Chair and Table 10,176.69,Exit_Sub3,0,2
646,School Table,176.69,Exit_Sub_Main,0,2
450,School Table,176.76,Exit_Sub2,0,2
667,Typical School Chair and Table 9,176.97,Exit_Sub3,0,2
662,School Table,177.57,Exit_Sub3,0,2
750,Typical School Chair and Table,178.41,Exit_Sub1,0,2
581,School Table,178.43,Exit_Sub_Main,0,2
855,Typical School Chair and Table 18,178.82,Exit_Sub2,0,2
595,School Table,179.44,Exit_Sub3,0,2
482,Typical School Chair and Table 15,180.24,Exit_Sub3,0,2
228,School Table,181.10,Exit_Sub2,0,2
209,Typical School Chair and Table 12,181.10,Exit_Sub3,0,2
275,School Table,181.43,Exit_Sub3,0,2
379,Typical School Chair and Table 8,181.90,Exit_Sub2,0,2
53,Typical School Chair and Table 14,182.06,Exit_Sub_Main,0,2
75,Typical School Chair and Table 6,182.15,Exit_Sub_Main,0,2
345,School Table,182.34,Exit_Sub1,0,2
882,School Table,182.43,Exit_Sub3,0,2
314,Typical School Chair and Table 5,182.54,Exit_Sub_Main,0,2
893,School Table,182.73,Exit_Sub1,0,2
204,Typical School Chair and Table 3,182.75,Exit_Sub3,0,2
68,Typical School Chair and Table 9,182.84,Exit_Sub3,0,2
157,School Table,183.15,Exit_Sub_Main,0,2
352,School Table,183.17,Exit_Sub2,0,2
428,Typical School Chair and Table 8,183.37,Exit_Sub2,0,2
571,School Table,183.55,Exit_Sub_Main,0,2
426,Typical School Chair and Table 11,183.57,Exit_Sub_Main,0,2
676,Typical School Chair and Table 17,183.65,Exit_Sub3,0,2
830,School Table,183.75,Exit_Sub3,0,2
90,Typical School Chair and Table 5,183.75,Exit_Sub3,0,2
391,School Table,183.94,Exit_Sub_Main,0,2
972,School Table,183.95,Exit_Sub2,0,2
360,School Table,184.11,Exit_Sub_Main,0,2
849,Typical School Chair and Table 10,184.32,Exit_Sub_Main,0,2
851,School Table,184.36,Exit_Sub2,0,2
641,School Table,184.45,Exit_Sub3,0,2
719,School Table,184.64,Exit_Sub3,0,2
