AgentID,SpawnZone,EscapeTime(s),ExitUsed
87,Typical School Chair and Table 13,213.65,Group 5639
103,School Table,215.33,Group 5639
120,Typical School Chair and Table 15,216.21,Group 5639
66,Typical School Chair and Table 13,217.04,Exit_Sub_Main
137,School Table,217.88,Exit_Sub_Main
115,School Table,218.79,Group 5639
44,pedestal,220.45,Group 5639
147,Typical School Chair and Table 2,224.69,Exit_Sub2
59,Typical School Chair and Table 20,224.87,Exit_Sub2
197,Typical School Chair and Table,225.36,Exit_Sub1
109,School Table,227.95,Group 5639
94,Typical School Chair and Table 10,228.79,Group 5639
92,Typical School Chair and Table 4,232.50,Exit_Sub_Main
110,School Table,232.68,Exit_Sub1
65,Typical School Chair and Table 12,233.70,Exit_Sub_Main
89,Typical School Chair and Table 3,236.15,Exit_Sub1
83,School Table,237.01,Group 5639
84,School Table,239.22,Exit_Sub1
104,School Table,240.10,Exit_Sub1
91,Typical School Chair and Table 16,240.70,Group 5639
88,Typical School Chair and Table 2,241.89,Exit_Sub2
61,School Table,242.43,Exit_Sub2
41,Typical School Chair and Table 4,244.22,Exit_Sub_Main
76,School Table,245.36,Group 5639
139,Typical School Chair and Table 18,245.76,Exit_Sub2
79,Typical School Chair and Table 11,248.95,Group 5639
123,Typical School Chair and Table 3,249.50,Exit_Sub_Main
121,School Table,250.30,Exit_Sub_Main
80,School Table,250.48,Exit_Sub2
72,School Table,250.89,Exit_Sub_Main
53,Typical School Chair and Table 19,252.28,Group 5639
99,School Table,252.28,Exit_Sub3
51,Typical School Chair and Table,252.45,Exit_Sub1
97,Typical School Chair and Table 3,253.10,Exit_Sub3
113,School Table,258.89,Exit_Sub2
102,Typical School Chair and Table 11,259.43,Exit_Sub_Main
75,Typical School Chair and Table 15,259.69,Exit_Sub2
181,Typical School Chair and Table 9,260.47,Exit_Sub_Main
56,School Table,268.15,Exit_Sub1
81,School Table,268.86,Exit_Sub2
16,School Table,268.94,Group 5639
54,Typical School Chair and Table 2,272.64,Group 5639
36,School Table,273.10,Exit_Sub3
71,School Table,273.72,Group 5639
60,School Table,274.28,Exit_Sub_Main
45,School Table,274.55,Group 5639
47,School Table,277.85,Exit_Sub_Main
74,School Table,279.89,Exit_Sub_Main
58,School Table,281.88,Exit_Sub1
49,School Table,282.24,Exit_Sub2
96,Typical School Chair and Table 14,282.34,Exit_Sub_Main
26,School Table,285.24,Exit_Sub_Main
67,Typical School Chair and Table 8,285.66,Exit_Sub2
77,Typical School Chair and Table 7,286.27,Exit_Sub_Main
48,School Table,286.49,Exit_Sub2
63,Typical School Chair and Table 5,286.87,Exit_Sub_Main
64,Typical School Chair and Table 1,292.67,Exit_Sub_Main
69,Typical School Chair and Table 2,292.85,Exit_Sub_Main
95,Typical School Chair and Table 9,293.45,Exit_Sub_Main
57,Typical School Chair and Table 10,293.89,Exit_Sub_Main
43,School Table,296.69,Group 5639
