AgentID,SpawnZone,EscapeTime(s),ExitUsed
147,Typical School Chair and Table 11,1198.10,Exit_Sub_Main
145,Typical School Chair and Table 20,1200.68,Exit_Sub3
148,Typical School Chair and Table 9,1202.85,Exit_Sub_Main
142,School Table,1244.08,Exit_Sub_Main
144,Typical School Chair and Table 9,1246.30,Exit_Sub_Main
157,Typical School Chair and Table 2,1248.09,Exit_Sub2
153,School Table,1259.21,Exit_Sub3
158,School Table,1263.10,Exit_Sub3
156,School Table,1281.08,Exit_Sub3
152,School Table,1288.21,Exit_Sub2
150,School Table,1289.88,Exit_Sub_Main
165,Typical School Chair and Table 6,1299.27,Exit_Sub_Main
155,Typical School Chair and Table 3,1306.91,Exit_Sub1
151,Typical School Chair and Table 15,1309.51,Exit_Sub_Main
168,water tank 2,1310.81,Exit_Sub3
164,Typical School Chair and Table 17,1334.12,Exit_Sub_Main
162,Typical School Chair and Table 11,1336.67,Exit_Sub_Main
163,School Table,1362.86,Exit_Sub2
159,Typical School Chair and Table 3,1370.35,Exit_Sub2
160,Typical School Chair and Table 11,1376.69,Exit_Sub_Main
161,School Table,1377.53,Exit_Sub_Main
176,pedestal,1378.87,Exit_Sub2
171,School Table,1398.25,Exit_Sub2
177,Typical School Chair and Table 7,1398.68,Exit_Sub_Main
154,School Table,1419.21,Exit_Sub_Main
167,Typical School Chair and Table 14,1432.64,Exit_Sub_Main
166,School Table,1433.16,Exit_Sub2
169,School Table,1435.26,Exit_Sub3
179,Typical School Chair and Table 1,1437.33,Exit_Sub_Main
170,Typical School Chair and Table 10,1444.96,Exit_Sub3
187,pedestal,1465.71,Exit_Sub3
172,School Table,1483.69,Exit_Sub2
173,School Table,1491.94,Exit_Sub_Main
180,School Table,1495.78,Exit_Sub_Main
186,School Table,1505.32,Exit_Sub1
182,School Table,1516.95,Exit_Sub2
188,School Table,1519.13,Exit_Sub_Main
175,School Table,1520.39,Exit_Sub_Main
181,School Table,1536.66,Exit_Sub3
174,Typical School Chair and Table 1,1550.28,Exit_Sub3
178,Typical School Chair and Table 15,1555.29,Exit_Sub_Main
183,Typical School Chair and Table 20,1558.22,Exit_Sub_Main
185,Typical School Chair and Table 13,1561.60,Exit_Sub3
196,School Table,1582.41,Exit_Sub_Main
184,Typical School Chair and Table 15,1590.32,Exit_Sub_Main
191,School Table,1591.13,Exit_Sub1
199,School Table,1601.99,Exit_Sub2
198,School Table,1605.72,Exit_Sub2
201,School Table,1606.12,Exit_Sub_Main
190,School Table,1617.23,Exit_Sub_Main
189,School Table,1621.36,Exit_Sub2
195,Typical School Chair and Table 7,1645.88,Exit_Sub_Main
207,Typical School Chair and Table 13,1655.32,Exit_Sub3
200,Typical School Chair and Table 14,1658.63,Exit_Sub_Main
197,Typical School Chair and Table 19,1659.87,Exit_Sub3
204,Typical School Chair and Table 11,1662.79,Exit_Sub_Main
192,Typical School Chair and Table 19,1668.13,Exit_Sub_Main
193,Typical School Chair and Table 12,1671.50,Exit_Sub_Main
216,Typical School Chair and Table 9,1679.23,Exit_Sub_Main
194,Typical School Chair and Table 18,1685.38,Exit_Sub3
212,Typical School Chair and Table 18,1687.40,Exit_Sub2
206,School Table,1689.13,Exit_Sub_Main
211,Typical School Chair and Table 13,1703.66,Exit_Sub3
203,Typical School Chair and Table 4,1706.95,Exit_Sub3
210,School Table,1709.01,Exit_Sub3
209,School Table,1710.27,Exit_Sub1
215,School Table,1722.74,Exit_Sub2
213,School Table,1730.40,Exit_Sub_Main
208,School Table,1730.40,Exit_Sub2
202,School Table,1740.31,Exit_Sub_Main
221,Typical School Chair and Table 7,1748.83,Exit_Sub3
217,School Table,1752.44,Exit_Sub3
214,Typical School Chair and Table 5,1753.64,Exit_Sub3
220,School Table,1757.34,Exit_Sub2
205,School Table,1759.29,Exit_Sub2
219,School Table,1773.69,Exit_Sub3
222,School Table,1801.09,Exit_Sub_Main
234,pedestal,1802.27,Exit_Sub3
218,Typical School Chair and Table 3,1815.56,Exit_Sub2
241,School Table,1832.94,Exit_Sub2
227,School Table,1835.81,Exit_Sub3
226,Typical School Chair and Table 5,1839.02,Exit_Sub_Main
229,Typical School Chair and Table 2,1843.09,Exit_Sub1
224,School Table,1843.09,Exit_Sub_Main
228,Typical School Chair and Table,1843.93,Exit_Sub3
223,School Table,1850.63,Exit_Sub2
225,School Table,1854.23,Exit_Sub_Main
239,School Table,1856.65,Exit_Sub_Main
240,School Table,1862.12,Exit_Sub_Main
233,Typical School Chair and Table 20,1869.33,Exit_Sub_Main
235,Typical School Chair and Table 1,1886.24,Exit_Sub3
237,School Table,1888.21,Exit_Sub2
246,School Table,1893.53,Exit_Sub3
243,Typical School Chair and Table 1,1902.97,Exit_Sub_Main
232,School Table,1903.35,Exit_Sub3
238,Typical School Chair and Table 7,1905.78,Exit_Sub3
236,Typical School Chair and Table 2,1906.93,Exit_Sub2
244,School Table,1911.40,Exit_Sub2
230,School Table,1918.07,Exit_Sub2
231,School Table,1922.05,Exit_Sub_Main
251,Typical School Chair and Table 18,1934.08,Exit_Sub2
245,School Table,1950.05,Exit_Sub_Main
259,pedestal,1953.94,Exit_Sub2
250,Typical School Chair and Table 3,1962.94,Exit_Sub3
242,Typical School Chair and Table 12,1965.32,Exit_Sub_Main
256,Typical School Chair and Table 5,1970.75,Exit_Sub_Main
248,School Table,1975.13,Exit_Sub3
263,School Table,2008.37,Exit_Sub3
249,Typical School Chair and Table 4,2011.16,Exit_Sub3
265,Typical School Chair and Table 14,2013.50,Exit_Sub3
260,School Table,2019.43,Exit_Sub1
247,Typical School Chair and Table,2019.82,Exit_Sub_Main
254,School Table,2023.63,Exit_Sub3
258,School Table,2027.91,Exit_Sub_Main
255,Typical School Chair and Table 5,2032.55,Exit_Sub_Main
261,Typical School Chair and Table 5,2035.24,Exit_Sub3
272,School Table,2038.39,Exit_Sub2
253,Typical School Chair and Table,2046.67,Exit_Sub3
262,Typical School Chair and Table 3,2059.38,Exit_Sub2
266,Typical School Chair and Table 1,2062.95,Exit_Sub3
267,School Table,2067.16,Exit_Sub3
252,Typical School Chair and Table 19,2072.21,Exit_Sub_Main
257,School Table,2076.05,Exit_Sub_Main
270,School Table,2081.02,Exit_Sub_Main
268,School Table,2081.79,Exit_Sub_Main
264,School Table,2093.24,Exit_Sub_Main
269,Typical School Chair and Table 19,2093.99,Exit_Sub3
278,Typical School Chair and Table 18,2107.92,Exit_Sub2
274,Typical School Chair and Table 12,2123.11,Exit_Sub_Main
271,School Table,2133.74,Exit_Sub3
273,School Table,2137.56,Exit_Sub2
276,School Table,2162.90,Exit_Sub_Main
275,Typical School Chair and Table 11,2169.11,Exit_Sub_Main
285,School Table,2179.87,Exit_Sub3
280,School Table,2183.73,Exit_Sub2
279,Typical School Chair and Table 11,2184.09,Exit_Sub_Main
277,School Table,2184.46,Exit_Sub3
282,School Table,2198.45,Exit_Sub_Main
281,School Table,2231.10,Exit_Sub_Main
284,School Table,2232.64,Exit_Sub_Main
283,School Table,2234.51,Exit_Sub_Main
286,School Table,2234.87,Exit_Sub3
289,Typical School Chair and Table 20,2253.29,Exit_Sub_Main
292,Typical School Chair and Table 3,2256.30,Exit_Sub1
293,School Table,2265.36,Exit_Sub3
295,School Table,2276.96,Exit_Sub_Main
290,Typical School Chair and Table 5,2278.86,Exit_Sub_Main
287,School Table,2308.35,Exit_Sub_Main
303,School Table,2312.47,Exit_Sub2
288,Typical School Chair and Table 15,2317.66,Exit_Sub_Main
296,School Table,2320.30,Exit_Sub3
302,School Table,2325.98,Exit_Sub_Main
294,School Table,2327.48,Exit_Sub_Main
291,Typical School Chair and Table 6,2328.99,Exit_Sub_Main
307,Typical School Chair and Table 9,2333.16,Exit_Sub3
305,School Table,2344.31,Exit_Sub3
301,School Table,2344.66,Exit_Sub_Main
298,School Table,2345.75,Exit_Sub1
308,School Table,2358.32,Exit_Sub1
299,School Table,2359.05,Exit_Sub_Main
311,Typical School Chair and Table 5,2368.69,Exit_Sub_Main
300,School Table,2370.58,Exit_Sub1
319,School Table,2371.33,Exit_Sub_Main
306,School Table,2376.16,Exit_Sub_Main
317,Typical School Chair and Table 18,2377.24,Exit_Sub2
304,School Table,2379.19,Exit_Sub2
312,School Table,2386.50,Exit_Sub2
314,School Table,2390.15,Exit_Sub_Main
321,School Table,2397.55,Exit_Sub1
309,School Table,2400.12,Exit_Sub_Main
318,Typical School Chair and Table 13,2402.34,Exit_Sub_Main
315,Typical School Chair and Table 12,2406.84,Exit_Sub_Main
327,Typical School Chair and Table 13,2417.34,Exit_Sub_Main
316,Typical School Chair and Table,2420.30,Exit_Sub3
297,School Table,2424.73,Exit_Sub_Main
313,Typical School Chair and Table 5,2424.73,Exit_Sub_Main
333,pedestal,2427.75,Exit_Sub_Main
325,School Table,2432.52,Exit_Sub3
310,School Table,2437.66,Exit_Sub3
322,School Table,2445.56,Exit_Sub1
323,Typical School Chair and Table 16,2449.57,Exit_Sub2
330,School Table,2462.96,Exit_Sub_Main
331,Typical School Chair and Table 11,2464.80,Exit_Sub2
320,Typical School Chair and Table 8,2466.99,Exit_Sub_Main
335,Typical School Chair and Table 4,2470.60,Exit_Sub_Main
328,School Table,2495.61,Exit_Sub1
324,School Table,2497.80,Exit_Sub_Main
336,School Table,2500.79,Exit_Sub_Main
329,Typical School Chair and Table 11,2501.50,Exit_Sub_Main
345,Typical School Chair and Table 15,2517.63,Exit_Sub2
332,Typical School Chair and Table 18,2520.56,Exit_Sub3
342,Typical School Chair and Table 15,2530.23,Exit_Sub2
344,School Table,2533.15,Exit_Sub3
326,Typical School Chair and Table 3,2536.34,Exit_Sub_Main
337,School Table,2537.79,Exit_Sub_Main
340,Typical School Chair and Table 5,2545.61,Exit_Sub_Main
334,Typical School Chair and Table 19,2552.35,Exit_Sub_Main
341,School Table,2575.90,Exit_Sub_Main
361,pedestal,2586.10,Exit_Sub3
353,School Table,2591.45,Exit_Sub3
351,Typical School Chair and Table 9,2594.30,Exit_Sub3
346,Typical School Chair and Table 7,2596.82,Exit_Sub1
339,Typical School Chair and Table 5,2598.64,Exit_Sub_Main
338,Typical School Chair and Table 18,2601.50,Exit_Sub2
358,School Table,2604.34,Exit_Sub_Main
343,School Table,2609.99,Exit_Sub_Main
348,School Table,2616.40,Exit_Sub_Main
352,Typical School Chair and Table 11,2629.93,Exit_Sub_Main
354,Typical School Chair and Table 9,2633.53,Exit_Sub_Main
359,Typical School Chair and Table 18,2634.21,Exit_Sub2
347,School Table,2639.62,Exit_Sub_Main
355,School Table,2643.44,Exit_Sub3
365,School Table,2651.10,Exit_Sub3
368,School Table,2665.14,Exit_Sub3
349,School Table,2665.47,Exit_Sub_Main
350,Typical School Chair and Table 7,2669.98,Exit_Sub_Main
378,pedestal,2670.67,Exit_Sub2
357,Typical School Chair and Table 9,2670.67,Exit_Sub3
364,Typical School Chair and Table 16,2671.41,Exit_Sub2
356,School Table,2674.61,Exit_Sub_Main
367,School Table,2678.89,Exit_Sub3
377,School Table,2681.32,Exit_Sub2
360,School Table,2681.32,Exit_Sub2
376,Typical School Chair and Table 6,2692.75,Exit_Sub2
374,Typical School Chair and Table 4,2694.18,Exit_Sub2
363,School Table,2702.62,Exit_Sub3
384,pedestal,2714.17,Exit_Sub3
362,School Table,2727.53,Exit_Sub_Main
370,Typical School Chair and Table 7,2735.77,Exit_Sub3
379,Typical School Chair and Table 19,2743.75,Exit_Sub2
369,School Table,2747.07,Exit_Sub_Main
371,School Table,2751.33,Exit_Sub2
375,Typical School Chair and Table 16,2758.92,Exit_Sub2
387,School Table,2771.32,Exit_Sub_Main
380,School Table,2774.09,Exit_Sub2
372,School Table,2778.80,Exit_Sub3
373,Typical School Chair and Table 13,2787.36,Exit_Sub3
366,School Table,2796.43,Exit_Sub_Main
390,School Table,2797.76,Exit_Sub_Main
382,Typical School Chair and Table 17,2821.28,Exit_Sub3
394,Typical School Chair and Table 18,2833.41,Exit_Sub_Main
396,School Table,2840.17,Exit_Sub1
403,School Table,2845.25,Exit_Sub2
388,School Table,2845.25,Exit_Sub3
402,School Table,2845.57,Exit_Sub3
391,Typical School Chair and Table 13,2852.02,Exit_Sub_Main
383,Typical School Chair and Table 13,2853.02,Exit_Sub_Main
397,School Table,2861.66,Exit_Sub_Main
386,School Table,2865.37,Exit_Sub_Main
392,Typical School Chair and Table 17,2867.74,Exit_Sub_Main
405,School Table,2869.46,Exit_Sub_Main
407,Typical School Chair and Table 16,2872.17,Exit_Sub3
400,School Table,2876.25,Exit_Sub_Main
389,Typical School Chair and Table 8,2891.58,Exit_Sub2
381,Typical School Chair and Table 20,2899.64,Exit_Sub_Main
404,School Table,2907.38,Exit_Sub3
401,School Table,2912.33,Exit_Sub2
398,Typical School Chair and Table 7,2917.01,Exit_Sub_Main
415,Typical School Chair and Table 18,2922.40,Exit_Sub_Main
395,Typical School Chair and Table 19,2922.72,Exit_Sub_Main
409,Typical School Chair and Table 7,2924.71,Exit_Sub2
393,School Table,2929.65,Exit_Sub2
412,Typical School Chair and Table,2930.33,Exit_Sub3
421,Typical School Chair and Table 17,2934.30,Exit_Sub2
422,School Table,2934.62,Exit_Sub3
418,School Table,2935.29,Exit_Sub3
406,School Table,2940.11,Exit_Sub_Main
420,Typical School Chair and Table 14,2959.37,Exit_Sub3
411,Typical School Chair and Table 12,2972.21,Exit_Sub_Main
399,School Table,2972.55,Exit_Sub2
424,Typical School Chair and Table 12,2982.69,Exit_Sub_Main
413,Typical School Chair and Table 10,2982.69,Exit_Sub2
414,School Table,2985.00,Exit_Sub_Main
410,School Table,2989.26,Exit_Sub_Main
408,Typical School Chair and Table,2992.68,Exit_Sub_Main
423,School Table,2993.33,Exit_Sub3
425,School Table,2999.50,Exit_Sub2
419,Typical School Chair and Table 14,3008.63,Exit_Sub2
434,Typical School Chair and Table 3,3022.86,Exit_Sub2
429,Typical School Chair and Table 18,3034.01,Exit_Sub1
430,Typical School Chair and Table 19,3034.35,Exit_Sub3
437,School Table,3044.92,Exit_Sub2
431,Typical School Chair and Table 9,3046.58,Exit_Sub_Main
417,Typical School Chair and Table 2,3051.81,Exit_Sub_Main
416,Typical School Chair and Table 18,3052.42,Exit_Sub2
436,Typical School Chair and Table 7,3060.99,Exit_Sub2
426,Typical School Chair and Table 16,3061.93,Exit_Sub2
428,Typical School Chair and Table 11,3068.32,Exit_Sub_Main
440,School Table,3068.93,Exit_Sub1
427,School Table,3100.68,Exit_Sub_Main
433,Typical School Chair and Table 11,3120.54,Exit_Sub_Main
432,School Table,3132.84,Exit_Sub2
452,School Table,3138.28,Exit_Sub3
435,Typical School Chair and Table 20,3139.56,Exit_Sub_Main
439,Typical School Chair and Table 4,3150.34,Exit_Sub_Main
446,School Table,3163.40,Exit_Sub_Main
451,Typical School Chair and Table 20,3164.64,Exit_Sub_Main
444,Typical School Chair and Table 17,3166.89,Exit_Sub_Main
443,School Table,3179.48,Exit_Sub_Main
438,School Table,3183.89,Exit_Sub2
462,pedestal,3193.93,Exit_Sub1
449,School Table,3194.85,Exit_Sub2
450,Typical School Chair and Table 5,3195.52,Exit_Sub_Main
441,School Table,3199.60,Exit_Sub2
454,School Table,3201.83,Exit_Sub2
447,School Table,3203.12,Exit_Sub_Main
460,School Table,3211.82,Exit_Sub3
455,Typical School Chair and Table 20,3213.09,Exit_Sub_Main
457,School Table,3217.72,Exit_Sub_Main
453,Typical School Chair and Table 10,3219.89,Exit_Sub3
442,Typical School Chair and Table 1,3225.28,Exit_Sub_Main
466,Typical School Chair and Table 20,3235.45,Exit_Sub_Main
463,Typical School Chair and Table 16,3237.35,Exit_Sub_Main
448,Typical School Chair and Table 15,3238.57,Exit_Sub2
468,Typical School Chair and Table 10,3241.66,Exit_Sub2
474,School Table,3242.31,Exit_Sub_Main
458,School Table,3247.25,Exit_Sub2
473,Typical School Chair and Table 1,3248.15,Exit_Sub_Main
477,School Table,3261.26,Exit_Sub3
472,School Table,3270.12,Exit_Sub2
471,Typical School Chair and Table,3272.61,Exit_Sub3
464,School Table,3285.68,Exit_Sub3
456,Typical School Chair and Table 6,3291.52,Exit_Sub_Main
461,School Table,3298.10,Exit_Sub_Main
459,Typical School Chair and Table 17,3298.99,Exit_Sub_Main
469,School Table,3303.80,Exit_Sub2
484,Typical School Chair and Table 4,3308.07,Exit_Sub_Main
475,School Table,3310.04,Exit_Sub_Main
479,School Table,3312.73,Exit_Sub_Main
467,Typical School Chair and Table 4,3312.73,Exit_Sub2
481,School Table,3317.29,Exit_Sub3
476,School Table,3317.91,Exit_Sub3
478,School Table,3330.36,Exit_Sub2
470,School Table,3331.89,Exit_Sub3
483,Typical School Chair and Table 20,3332.84,Exit_Sub_Main
385,Typical School Chair and Table 20,3334.06,Exit_Sub_Main
480,School Table,3341.84,Exit_Sub1
465,Typical School Chair and Table 1,3353.20,Exit_Sub_Main
482,Typical School Chair and Table 6,3372.11,Exit_Sub_Main
490,School Table,3389.91,Exit_Sub3
488,School Table,3397.90,Exit_Sub2
486,School Table,3406.20,Exit_Sub_Main
485,Typical School Chair and Table 17,3406.48,Exit_Sub_Main
487,School Table,3407.08,Exit_Sub_Main
493,Typical School Chair and Table 15,3420.59,Exit_Sub1
492,School Table,3422.17,Exit_Sub1
491,School Table,3432.49,Exit_Sub_Main
495,School Table,3452.20,Exit_Sub_Main
504,School Table,3458.61,Exit_Sub_Main
489,School Table,3474.18,Exit_Sub_Main
502,School Table,3479.74,Exit_Sub_Main
496,Typical School Chair and Table 9,3482.11,Exit_Sub_Main
494,Typical School Chair and Table 16,3495.09,Exit_Sub2
505,Typical School Chair and Table 17,3504.01,Exit_Sub3
515,Typical School Chair and Table 3,3505.24,Exit_Sub2
510,Typical School Chair and Table 11,3513.75,Exit_Sub2
513,Typical School Chair and Table 14,3517.28,Exit_Sub2
500,Typical School Chair and Table 9,3517.56,Exit_Sub_Main
499,School Table,3521.77,Exit_Sub3
503,Typical School Chair and Table 4,3535.04,Exit_Sub3
511,Typical School Chair and Table 12,3536.55,Exit_Sub2
498,Typical School Chair and Table 11,3540.35,Exit_Sub_Main
501,Typical School Chair and Table 14,3544.38,Exit_Sub_Main
509,Typical School Chair and Table 3,3558.56,Exit_Sub2
508,School Table,3560.59,Exit_Sub3
516,Typical School Chair and Table 1,3562.39,Exit_Sub1
522,Typical School Chair and Table 12,3564.49,Exit_Sub3
527,School Table,3571.08,Exit_Sub2
525,School Table,3580.20,Exit_Sub3
512,Typical School Chair and Table 1,3587.36,Exit_Sub_Main
507,School Table,3599.39,Exit_Sub2
520,School Table,3599.39,Exit_Sub_Main
523,Typical School Chair and Table 19,3599.96,Exit_Sub_Main
506,water tank 1,3600.58,Exit_Sub2
514,Typical School Chair and Table 9,3603.19,Exit_Sub_Main
524,School Table,3623.10,Exit_Sub2
526,Typical School Chair and Table 9,3626.04,Exit_Sub2
528,Typical School Chair and Table 7,3631.33,Exit_Sub1
518,School Table,3632.76,Exit_Sub_Main
517,Typical School Chair and Table 9,3637.07,Exit_Sub_Main
519,School Table,3640.79,Exit_Sub3
541,Typical School Chair and Table 7,3641.66,Exit_Sub3
532,Typical School Chair and Table 1,3655.39,Exit_Sub_Main
529,School Table,3662.65,Exit_Sub_Main
530,Typical School Chair and Table 6,3665.61,Exit_Sub2
531,Typical School Chair and Table 20,3672.33,Exit_Sub_Main
535,School Table,3683.22,Exit_Sub_Main
534,Typical School Chair and Table 16,3690.04,Exit_Sub1
536,School Table,3694.77,Exit_Sub_Main
540,Typical School Chair and Table 14,3697.63,Exit_Sub2
543,School Table,3701.05,Exit_Sub3
538,Typical School Chair and Table 18,3704.11,Exit_Sub3
521,School Table,3707.86,Exit_Sub_Main
533,School Table,3722.51,Exit_Sub_Main
544,Typical School Chair and Table 11,3723.61,Exit_Sub_Main
554,pedestal,3731.67,Exit_Sub_Main
537,School Table,3743.33,Exit_Sub_Main
539,Typical School Chair and Table 18,3761.31,Exit_Sub2
550,Typical School Chair and Table 11,3764.44,Exit_Sub_Main
546,School Table,3773.65,Exit_Sub_Main
542,Typical School Chair and Table 18,3777.39,Exit_Sub_Main
551,Typical School Chair and Table 8,3777.39,Exit_Sub2
553,Typical School Chair and Table 7,3787.02,Exit_Sub2
564,School Table,3789.00,Exit_Sub2
555,School Table,3790.14,Exit_Sub3
565,School Table,3795.13,Exit_Sub1
547,Typical School Chair and Table 12,3795.42,Exit_Sub_Main
545,School Table,3797.70,Exit_Sub2
557,School Table,3816.50,Exit_Sub2
556,School Table,3818.44,Exit_Sub3
548,Typical School Chair and Table 17,3820.42,Exit_Sub_Main
549,School Table,3832.46,Exit_Sub_Main
570,Typical School Chair and Table 5,3841.95,Exit_Sub3
566,School Table,3842.46,Exit_Sub1
576,Typical School Chair and Table 16,3847.36,Exit_Sub_Main
561,Typical School Chair and Table 19,3850.30,Exit_Sub3
562,School Table,3854.86,Exit_Sub3
