Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor (1),Zone_ZoneSensor stair (4)_noSmartSign
1254.06,173,827,0.0281,682,208,189,62,368,682,0
1255.23,173,827,0.0283,682,208,189,62,368,682,0
1256.42,173,827,0.0288,682,208,189,62,368,682,0
1257.61,173,827,0.0324,682,208,189,62,368,682,0
1258.80,173,827,0.0300,682,208,189,62,368,682,0
1259.98,174,826,0.0298,682,208,189,62,367,682,0
1261.20,174,826,0.0307,682,208,189,62,367,682,0
1262.26,174,826,0.0318,682,208,189,62,367,682,0
1263.42,174,826,0.0319,682,208,189,62,367,682,0
1264.60,174,826,0.0295,682,208,189,62,367,682,0
1265.77,175,825,0.0309,682,208,189,62,366,682,0
1266.94,175,825,0.0293,682,208,189,62,366,682,0
1268.14,175,825,0.0291,682,208,189,62,366,682,0
1269.34,177,823,0.0299,682,208,188,61,366,682,0
1270.50,177,823,0.0294,682,208,188,61,366,682,0
1271.74,178,822,0.0304,682,208,188,61,365,682,0
1272.99,178,822,0.0291,682,208,188,61,365,682,0
1274.18,178,822,0.0274,682,208,188,61,365,682,0
1275.34,178,822,0.0286,682,208,188,61,365,682,0
1276.50,178,822,0.0293,682,208,188,61,365,682,0
1277.66,178,822,0.0329,682,208,188,61,365,682,0
1278.83,178,822,0.0294,682,208,188,61,365,682,0
1279.99,178,822,0.0333,682,208,188,61,365,682,0
1281.15,179,821,0.0302,682,208,188,61,364,682,0
1282.54,179,821,0.0331,682,208,188,61,364,682,0
1283.88,179,821,0.0382,682,208,188,61,364,682,0
1285.05,179,821,0.0316,682,208,188,61,364,682,0
1286.22,179,821,0.0335,682,208,188,61,364,682,0
1287.37,180,820,0.0327,682,208,187,61,364,682,0
1288.59,180,820,0.0315,682,208,187,61,364,682,0
1289.80,180,820,0.0356,682,208,187,61,364,682,0
1290.96,180,820,0.0329,682,208,187,61,364,682,0
1292.12,180,820,0.0362,682,208,187,61,364,682,0
1293.29,180,820,0.0349,682,208,187,61,364,682,0
1294.51,180,820,0.0392,682,208,187,61,364,682,0
1295.67,180,820,0.0385,682,208,187,61,364,682,0
1296.84,180,820,0.0377,682,208,187,61,364,682,0
1298.01,180,820,0.0390,682,208,187,61,364,682,0
1299.17,180,820,0.0374,682,208,187,61,364,682,0
1300.33,180,820,0.0391,682,208,187,61,364,682,0
1301.49,180,820,0.0400,682,208,187,61,364,682,0
1302.66,180,820,0.0373,682,208,187,61,364,682,0
1303.82,181,819,0.0375,682,208,187,61,363,682,0
1305.00,181,819,0.0383,682,208,187,61,363,682,0
1306.21,181,819,0.0385,682,208,187,61,363,682,0
1307.38,181,819,0.0395,682,208,187,61,363,682,0
1308.54,181,819,0.0371,682,208,187,61,363,682,0
1309.73,181,819,0.0376,682,208,187,61,363,682,0
1310.88,181,819,0.0417,682,208,187,61,363,682,0
1312.06,182,818,0.0387,682,208,186,61,363,682,0
1313.24,182,818,0.0422,682,208,186,61,363,682,0
1314.45,182,818,0.0431,682,208,186,61,363,682,0
1315.67,182,818,0.0447,682,208,186,61,363,682,0
1316.86,182,818,0.0423,682,208,186,61,363,682,0
1318.01,182,818,0.0428,682,208,186,61,363,682,0
1319.19,182,818,0.0422,682,208,186,61,363,682,0
1320.35,182,818,0.0422,682,208,186,61,363,682,0
1321.50,182,818,0.0426,682,208,186,61,363,682,0
1322.66,182,818,0.0435,682,208,186,61,363,682,0
1323.82,183,817,0.0420,682,208,186,60,363,682,0
1325.05,185,815,0.0401,682,207,186,59,363,682,0
1326.28,185,815,0.0423,682,207,186,59,363,682,0
1327.43,186,814,0.0403,682,206,186,59,363,682,0
1328.57,186,814,0.0403,682,206,186,59,363,682,0
1330.12,186,814,0.0384,682,206,186,59,363,682,0
1331.26,186,814,0.0395,682,206,186,59,363,682,0
1332.44,186,814,0.0373,682,206,186,59,363,682,0
1333.58,186,814,0.0392,682,206,186,59,363,682,0
1334.78,187,813,0.0384,682,206,186,59,362,682,0
1335.99,187,813,0.0369,682,206,186,59,362,682,0
1337.18,187,813,0.0377,682,206,186,59,362,682,0
1338.39,188,812,0.0389,682,206,186,59,361,682,0
1339.58,188,812,0.0403,682,206,186,59,361,682,0
1340.74,188,812,0.0394,682,206,186,59,361,682,0
1341.90,188,812,0.0404,682,206,186,59,361,682,0
1343.07,188,812,0.0391,682,206,186,59,361,682,0
1344.26,188,812,0.0415,682,206,186,59,361,682,0
1345.41,188,812,0.0392,682,206,186,59,361,682,0
1346.55,188,812,0.0420,682,206,186,59,361,682,0
1347.71,188,812,0.0414,682,206,186,59,361,682,0
1348.87,188,812,0.0417,682,206,186,59,361,682,0
1350.07,189,811,0.0420,682,206,185,59,361,682,0
1351.27,189,811,0.0429,682,206,185,59,361,682,0
1352.43,189,811,0.0428,682,206,185,59,361,682,0
1353.60,189,811,0.0423,682,206,185,59,361,682,0
1354.79,189,811,0.0437,684,206,185,59,361,684,0
1355.94,189,811,0.0432,684,206,185,59,361,684,0
1357.14,191,809,0.0381,684,206,185,59,359,684,0
1358.32,192,808,0.0391,684,206,185,59,358,684,0
1359.57,192,808,0.0369,684,206,185,59,358,684,0
1360.73,192,808,0.0400,684,206,185,59,358,684,0
1361.87,192,808,0.0406,684,206,185,59,358,684,0
1363.02,192,808,0.0408,684,206,185,59,358,684,0
1364.18,193,807,0.0380,684,206,185,59,357,684,0
1365.39,193,807,0.0399,684,206,185,59,357,684,0
1366.53,193,807,0.0366,686,206,185,59,357,686,0
1368.02,194,806,0.0350,686,206,185,59,356,686,0
1369.23,194,806,0.0332,686,206,185,59,356,686,0
1370.41,194,806,0.0345,686,206,185,59,356,686,0
1371.57,194,806,0.0317,686,206,185,59,356,686,0
1372.71,194,806,0.0341,686,206,185,59,356,686,0
1373.88,196,804,0.0298,686,205,185,59,355,686,0
1375.09,196,804,0.0309,686,205,185,59,355,686,0
1376.23,196,804,0.0309,686,205,185,59,355,686,0
1377.37,197,803,0.0298,686,205,184,59,355,686,0
1378.57,199,801,0.0268,686,204,183,59,355,686,0
1379.77,199,801,0.0267,686,204,183,59,355,686,0
1380.94,199,801,0.0306,686,204,183,59,355,686,0
1382.09,199,801,0.0267,686,204,183,59,355,686,0
1383.22,199,801,0.0286,686,204,183,59,355,686,0
1384.37,200,800,0.0273,686,204,182,59,355,686,0
1385.56,200,800,0.0270,686,204,182,59,355,686,0
1386.71,200,800,0.0290,686,204,182,59,355,686,0
1387.85,201,799,0.0242,686,203,182,59,355,686,0
1389.05,201,799,0.0255,686,203,182,59,355,686,0
1390.21,201,799,0.0236,686,203,182,59,355,686,0
1391.35,201,799,0.0251,686,203,182,59,355,686,0
1392.48,201,799,0.0244,686,203,182,59,355,686,0
1393.63,201,799,0.0253,686,203,182,59,355,686,0
1394.79,201,799,0.0257,686,203,182,59,355,686,0
1395.93,201,799,0.0252,686,203,182,59,355,686,0
1397.07,201,799,0.0283,686,203,182,59,355,686,0
1398.22,201,799,0.0277,686,203,182,59,355,686,0
1399.35,201,799,0.0272,686,203,182,59,355,686,0
1400.88,201,799,0.0264,686,203,182,59,355,686,0
1402.01,201,799,0.0272,686,203,182,59,355,686,0
1403.18,201,799,0.0271,686,203,182,59,355,686,0
1404.31,201,799,0.0280,686,203,182,59,355,686,0
1405.46,201,799,0.0283,686,203,182,59,355,686,0
1406.60,201,799,0.0297,686,203,182,59,355,686,0
1407.73,201,799,0.0293,686,203,182,59,355,686,0
1408.87,201,799,0.0302,686,203,182,59,355,686,0
1410.03,201,799,0.0335,686,203,182,59,355,686,0
1411.17,201,799,0.0316,686,203,182,59,355,686,0
1412.29,201,799,0.0337,686,203,182,59,355,686,0
1413.42,201,799,0.0337,686,203,182,59,355,686,0
1414.58,201,799,0.0323,686,203,182,59,355,686,0
1415.73,201,799,0.0322,686,203,182,59,355,686,0
1416.86,201,799,0.0360,686,203,182,59,355,686,0
1417.98,201,799,0.0357,686,203,182,59,355,686,0
1419.12,201,799,0.0364,686,203,182,59,355,686,0
1420.29,201,799,0.0336,686,203,182,59,355,686,0
1421.46,202,798,0.0307,686,203,181,59,355,686,0
1422.62,202,798,0.0327,686,203,181,59,355,686,0
1423.78,203,797,0.0315,686,202,181,59,355,686,0
1424.98,203,797,0.0313,686,202,181,59,355,686,0
1426.14,203,797,0.0309,686,202,181,59,355,686,0
1427.29,203,797,0.0331,686,202,181,59,355,686,0
1428.41,203,797,0.0336,686,202,181,59,355,686,0
1429.55,203,797,0.0359,686,202,181,59,355,686,0
1430.73,203,797,0.0351,686,202,181,59,355,686,0
1431.87,203,797,0.0361,686,202,181,59,355,686,0
1433.00,203,797,0.0394,686,202,181,59,355,686,0
1434.13,203,797,0.0382,686,202,181,59,355,686,0
1435.30,204,796,0.0371,686,202,181,59,354,686,0
1436.48,204,796,0.0344,686,202,181,59,354,686,0
1437.61,204,796,0.0370,686,202,181,59,354,686,0
1438.74,204,796,0.0344,686,202,181,59,354,686,0
1439.91,205,795,0.0360,686,202,181,59,353,686,0
1441.07,205,795,0.0388,686,202,181,59,353,686,0
1442.23,205,795,0.0373,686,202,181,59,353,686,0
1443.38,206,794,0.0381,686,201,181,59,353,686,2
1444.56,206,794,0.0399,686,201,181,59,353,686,2
1445.79,206,794,0.0437,686,201,181,59,353,686,2
1446.95,207,793,0.0428,686,201,181,59,352,686,2
1448.13,208,792,0.0400,686,201,180,59,352,686,2
1449.31,208,792,0.0382,686,201,180,59,352,686,0
1450.49,208,792,0.0394,686,201,180,59,352,686,0
1451.60,209,791,0.0381,686,200,180,59,352,686,0
1452.81,209,791,0.0375,686,200,180,59,352,686,0
1453.96,209,791,0.0384,686,200,180,59,352,686,0
1455.12,209,791,0.0377,686,200,180,59,352,686,0
1456.26,209,791,0.0376,686,200,180,59,352,686,0
1457.38,210,790,0.0357,686,199,180,59,352,686,0
1458.50,210,790,0.0347,686,199,180,59,352,686,0
1459.67,210,790,0.0371,686,199,180,59,352,686,0
1460.84,210,790,0.0366,686,199,180,59,352,686,2
1462.01,211,789,0.0360,686,199,180,58,352,686,2
1463.16,211,789,0.0349,686,199,180,58,352,686,2
1464.28,212,788,0.0320,686,199,179,58,352,686,2
1465.47,212,788,0.0358,686,199,179,58,352,686,2
1466.61,212,788,0.0373,686,199,179,58,352,686,4
1467.74,212,788,0.0359,686,199,179,58,352,686,2
1468.90,213,787,0.0330,686,199,179,58,351,686,2
1470.07,213,787,0.0334,686,199,179,58,351,686,2
1471.24,213,787,0.0336,686,199,179,58,351,686,2
1472.36,213,787,0.0348,686,199,179,58,351,686,0
1473.48,213,787,0.0355,686,199,179,58,351,686,0
1474.60,213,787,0.0374,686,199,179,58,351,686,0
1475.77,213,787,0.0372,686,199,179,58,351,686,0
1476.88,213,787,0.0386,686,199,179,58,351,686,0
1478.01,213,787,0.0395,686,199,179,58,351,686,0
1479.13,214,786,0.0379,686,198,179,58,351,686,0
1480.13,214,786,0.0394,686,198,179,58,351,686,0
1481.29,214,786,0.0404,688,198,179,58,351,688,0
1482.43,214,786,0.0404,688,198,179,58,351,688,2
1483.57,215,785,0.0409,688,198,179,58,350,688,2
1484.76,215,785,0.0426,688,198,179,58,350,688,2
1485.92,215,785,0.0421,688,198,179,58,350,688,2
1487.06,215,785,0.0415,688,198,179,58,350,688,2
1488.19,216,784,0.0393,688,198,179,58,349,688,0
1489.37,216,784,0.0393,688,198,179,58,349,688,0
1490.56,216,784,0.0368,688,198,179,58,349,688,0
1491.69,216,784,0.0405,688,198,179,58,349,688,0
1492.83,217,783,0.0356,688,198,178,58,349,688,0
1493.85,217,783,0.0391,688,198,178,58,349,688,0
1495.02,217,783,0.0401,688,198,178,58,349,688,0
1496.14,217,783,0.0393,688,198,178,58,349,688,0
1497.26,217,783,0.0411,688,198,178,58,349,688,0
1498.37,217,783,0.0401,688,198,178,58,349,688,0
1499.51,217,783,0.0407,688,198,178,58,349,688,0
1500.65,217,783,0.0398,688,198,178,58,349,688,0
1501.76,217,783,0.0388,688,198,178,58,349,688,0
1502.88,217,783,0.0407,688,198,178,58,349,688,0
1503.99,217,783,0.0406,690,198,178,58,349,690,0
1505.12,217,783,0.0400,690,198,178,58,349,690,0
1506.26,217,783,0.0400,690,198,178,58,349,690,0
1507.34,217,783,0.0391,690,198,178,58,349,690,0
1508.46,217,783,0.0405,688,198,178,58,349,688,0
1509.57,217,783,0.0416,688,198,178,58,349,688,0
1510.71,217,783,0.0432,688,198,178,58,349,688,0
1511.88,217,783,0.0444,688,198,178,58,349,688,0
1513.02,218,782,0.0449,688,198,177,58,349,688,0
1514.19,218,782,0.0461,688,198,177,58,349,688,0
1515.31,219,781,0.0438,690,197,177,58,349,690,0
1516.50,220,780,0.0430,690,197,177,58,348,690,0
1517.65,220,780,0.0432,690,197,177,58,348,690,0
1518.90,221,779,0.0418,690,197,177,58,347,690,0
1519.94,221,779,0.0426,690,197,177,58,347,690,0
1521.06,221,779,0.0409,690,197,177,58,347,690,0
1522.17,221,779,0.0445,690,197,177,58,347,690,0
1523.28,221,779,0.0439,690,197,177,58,347,690,0
1524.37,221,779,0.0440,690,197,177,58,347,690,0
1525.49,221,779,0.0439,690,197,177,58,347,690,0
1526.65,221,779,0.0456,690,197,177,58,347,690,0
1527.76,221,779,0.0458,690,197,177,58,347,690,0
1528.88,221,779,0.0444,690,197,177,58,347,690,0
1530.02,221,779,0.0442,690,197,177,58,347,690,0
1531.14,222,778,0.0424,690,197,176,58,347,690,0
1532.33,223,777,0.0412,690,197,176,58,346,690,0
1533.50,223,777,0.0395,690,197,176,58,346,690,0
1534.65,223,777,0.0416,690,197,176,58,346,690,0
1535.77,223,777,0.0408,690,197,176,58,346,690,0
1536.88,224,776,0.0383,690,197,175,58,346,690,0
1537.99,224,776,0.0403,690,197,175,58,346,690,0
1539.14,224,776,0.0433,690,197,175,58,346,690,0
1540.26,224,776,0.0424,690,197,175,58,346,690,0
1541.40,224,776,0.0415,690,197,175,58,346,690,0
1542.50,224,776,0.0424,690,197,175,58,346,690,0
1543.62,224,776,0.0442,692,197,175,58,346,692,0
1544.73,224,776,0.0432,692,197,175,58,346,692,0
1545.91,225,775,0.0422,692,197,175,58,345,692,0
1547.06,225,775,0.0431,692,197,175,58,345,692,0
1548.19,225,775,0.0440,692,197,175,58,345,692,0
1549.30,225,775,0.0442,692,197,175,58,345,692,0
1550.44,226,774,0.0411,692,197,175,57,345,692,0
1551.58,227,773,0.0390,692,197,174,57,345,692,0
1552.69,227,773,0.0399,692,197,174,57,345,692,0
1553.82,227,773,0.0381,692,197,174,57,345,692,0
1554.98,228,772,0.0371,694,196,174,57,345,694,0
1556.17,228,772,0.0383,694,196,174,57,345,694,0
1557.29,229,771,0.0376,694,196,174,57,344,694,0
1558.40,230,770,0.0363,694,196,173,57,344,694,0
1559.55,230,770,0.0371,696,196,173,57,344,696,0
1560.71,231,769,0.0350,696,195,173,57,344,696,0
1561.81,232,768,0.0327,696,195,173,57,343,696,0
1562.95,232,768,0.0313,696,195,173,57,343,696,0
1564.05,232,768,0.0309,696,195,173,57,343,696,0
1565.14,233,767,0.0315,696,195,173,57,342,696,0
1566.26,233,767,0.0319,696,195,173,57,342,696,0
1567.33,234,766,0.0313,696,194,173,57,342,696,0
1568.44,234,766,0.0312,696,194,173,57,342,696,0
1569.58,234,766,0.0313,696,194,173,57,342,696,0
1570.67,234,766,0.0300,696,194,173,57,342,696,0
1571.80,234,766,0.0295,696,194,173,57,342,696,0
1572.90,234,766,0.0300,696,194,173,57,342,696,0
1573.99,234,766,0.0309,696,194,173,57,342,696,0
1575.41,234,766,0.0306,696,194,173,57,342,696,0
1576.54,235,765,0.0287,698,194,172,57,342,698,0
1577.76,236,764,0.0254,698,194,172,57,341,698,0
1578.99,236,764,0.0265,698,194,172,57,341,698,0
1580.18,236,764,0.0265,698,194,172,57,341,698,0
1581.28,236,764,0.0277,698,194,172,57,341,698,0
1582.39,236,764,0.0264,698,194,172,57,341,698,0
1583.48,236,764,0.0287,698,194,172,57,341,698,0
1584.58,237,763,0.0314,698,194,172,57,340,698,0
1585.68,238,762,0.0275,698,194,172,57,339,698,0
1586.85,238,762,0.0280,698,194,172,57,339,698,0
1587.95,238,762,0.0269,698,194,172,57,339,698,0
1589.06,239,761,0.0298,698,194,171,57,339,698,0
1590.16,239,761,0.0297,698,194,171,57,339,698,0
1591.30,239,761,0.0311,698,194,171,57,339,698,0
1592.42,240,760,0.0291,698,193,171,57,339,698,0
1593.51,240,760,0.0288,698,193,171,57,339,698,0
1594.63,240,760,0.0282,698,193,171,57,339,698,0
1595.74,241,759,0.0256,698,193,171,57,338,698,0
1596.86,241,759,0.0271,698,193,171,57,338,698,0
1597.97,241,759,0.0281,698,193,171,57,338,698,0
1599.15,241,759,0.0300,698,193,171,57,338,698,0
1600.24,241,759,0.0270,698,193,171,57,338,698,0
1601.34,241,759,0.0319,698,193,171,57,338,698,0
1602.43,241,759,0.0317,698,193,171,57,338,698,0
1603.53,242,758,0.0302,698,193,171,57,337,698,0
1604.61,242,758,0.0298,698,193,171,57,337,698,0
1605.75,244,756,0.0269,698,193,170,57,336,698,0
1606.94,244,756,0.0279,698,193,170,57,336,698,0
1608.01,244,756,0.0275,698,193,170,57,336,698,0
1609.46,245,755,0.0259,698,192,170,57,336,698,0
1610.55,245,755,0.0251,698,192,170,57,336,698,0
1611.68,245,755,0.0238,698,192,170,57,336,698,0
1612.80,245,755,0.0236,698,192,170,57,336,698,0
1613.91,245,755,0.0243,698,192,170,57,336,698,0
1615.01,246,754,0.0233,698,192,170,56,336,698,0
1616.11,246,754,0.0225,698,192,170,56,336,698,0
1617.31,246,754,0.0255,698,192,170,56,336,698,0
1618.42,246,754,0.0244,698,192,170,56,336,698,0
1619.51,246,754,0.0241,698,192,170,56,336,698,0
1620.65,246,754,0.0235,698,192,170,56,336,698,0
1621.80,246,754,0.0248,698,192,170,56,336,698,0
1622.90,246,754,0.0249,698,192,170,56,336,698,0
1623.99,246,754,0.0250,698,192,170,56,336,698,0
1625.08,246,754,0.0245,698,192,170,56,336,698,0
1626.19,246,754,0.0244,698,192,170,56,336,698,0
1627.29,246,754,0.0247,698,192,170,56,336,698,0
1628.38,246,754,0.0263,698,192,170,56,336,698,0
1629.47,246,754,0.0288,698,192,170,56,336,698,0
1630.57,246,754,0.0271,698,192,170,56,336,698,0
1631.70,247,753,0.0291,698,192,170,56,335,698,0
1632.91,247,753,0.0279,698,192,170,56,335,698,0
1634.01,247,753,0.0290,698,192,170,56,335,698,0
1635.10,247,753,0.0302,698,192,170,56,335,698,0
1636.21,247,753,0.0310,698,192,170,56,335,698,0
1637.21,247,753,0.0306,698,192,170,56,335,698,0
1638.30,247,753,0.0302,698,192,170,56,335,698,0
1639.56,247,753,0.0308,698,192,170,56,335,698,0
1640.90,247,753,0.0291,698,192,170,56,335,698,0
1642.17,247,753,0.0309,698,192,170,56,335,698,0
1643.51,248,752,0.0301,698,192,170,56,334,698,0
1644.87,248,752,0.0297,698,192,170,56,334,698,0
1646.22,249,751,0.0277,698,191,170,56,334,698,0
1647.62,250,750,0.0301,698,191,170,56,333,698,0
1649.01,250,750,0.0292,698,191,170,56,333,698,0
1650.33,250,750,0.0293,698,191,170,56,333,698,0
1651.67,250,750,0.0286,698,191,170,56,333,698,0
1653.01,250,750,0.0297,698,191,170,56,333,698,0
1654.35,250,750,0.0295,698,191,170,56,333,698,0
1655.65,250,750,0.0304,698,191,170,56,333,698,0
1656.90,251,749,0.0279,698,190,170,56,333,698,0
1658.20,251,749,0.0298,698,190,170,56,333,698,0
1659.59,252,748,0.0247,698,190,170,56,332,698,0
1660.98,252,748,0.0276,698,190,170,56,332,698,0
1662.12,253,747,0.0244,698,190,169,56,332,698,0
1663.27,253,747,0.0258,698,190,169,56,332,698,0
1664.38,253,747,0.0239,698,190,169,56,332,698,0
1665.46,253,747,0.0278,698,190,169,56,332,698,0
1666.53,253,747,0.0279,698,190,169,56,332,698,2
1667.65,253,747,0.0278,698,190,169,56,332,698,2
1668.72,254,746,0.0259,698,190,169,56,331,698,2
1669.83,254,746,0.0267,698,190,169,56,331,698,2
1670.93,254,746,0.0271,698,190,169,56,331,698,2
1672.02,254,746,0.0298,698,190,169,56,331,698,2
1673.10,254,746,0.0292,698,190,169,56,331,698,0
1674.18,254,746,0.0294,698,190,169,56,331,698,2
1675.28,255,745,0.0250,698,190,169,56,330,698,2
1676.35,256,744,0.0243,698,190,169,56,329,698,2
1677.48,256,744,0.0259,698,190,169,56,329,698,2
1678.56,256,744,0.0252,698,190,169,56,329,698,2
1679.64,256,744,0.0262,698,190,169,56,329,698,2
1680.71,256,744,0.0251,698,190,169,56,329,698,0
1681.79,256,744,0.0256,698,190,169,56,329,698,0
1682.87,257,743,0.0234,698,190,169,56,328,698,0
1683.94,257,743,0.0228,698,190,169,56,328,698,0
1685.07,257,743,0.0233,698,190,169,56,328,698,0
1686.19,258,742,0.0235,698,190,168,56,328,698,0
1687.29,258,742,0.0242,698,190,168,56,328,698,0
1688.42,259,741,0.0265,698,190,168,56,327,698,0
1689.54,259,741,0.0261,698,190,168,56,327,698,0
1690.62,259,741,0.0269,698,190,168,56,327,698,0
1691.69,259,741,0.0257,698,190,168,56,327,698,0
1693.16,259,741,0.0267,698,190,168,56,327,698,0
1694.24,259,741,0.0292,698,190,168,56,327,698,0
1695.31,259,741,0.0266,698,190,168,56,327,698,2
1696.38,259,741,0.0282,698,190,168,56,327,698,2
1697.47,259,741,0.0272,698,190,168,56,327,698,2
1698.56,259,741,0.0296,698,190,168,56,327,698,2
1699.61,260,740,0.0273,698,189,168,56,327,698,2
1700.73,260,740,0.0257,698,189,168,56,327,698,2
1701.82,260,740,0.0263,698,189,168,56,327,698,0
1702.90,260,740,0.0255,698,189,168,56,327,698,0
1703.97,260,740,0.0268,698,189,168,56,327,698,0
1705.04,260,740,0.0259,698,189,168,56,327,698,0
1706.11,260,740,0.0260,698,189,168,56,327,698,0
1707.21,260,740,0.0260,698,189,168,56,327,698,0
1708.32,260,740,0.0262,698,189,168,56,327,698,0
1709.39,260,740,0.0263,698,189,168,56,327,698,0
1710.46,260,740,0.0290,698,189,168,56,327,698,0
1711.86,260,740,0.0309,698,189,168,56,327,698,0
1712.94,260,740,0.0315,698,189,168,56,327,698,0
1714.02,260,740,0.0290,698,189,168,56,327,698,0
1715.08,260,740,0.0303,698,189,168,56,327,698,0
1716.15,261,739,0.0282,698,189,168,56,326,698,0
1717.30,261,739,0.0285,698,189,168,56,326,698,0
1718.38,261,739,0.0280,698,189,168,56,326,698,0
1719.45,261,739,0.0284,698,189,168,56,326,698,0
1720.51,261,739,0.0285,698,189,168,56,326,698,0
1721.58,261,739,0.0281,698,189,168,56,326,698,0
1722.67,261,739,0.0284,698,189,168,56,326,698,0
1723.74,261,739,0.0279,698,189,168,56,326,698,0
1724.83,261,739,0.0289,698,189,168,56,326,698,0
1725.93,261,739,0.0331,698,189,168,56,326,698,0
1727.00,261,739,0.0338,698,189,168,56,326,698,0
1728.11,261,739,0.0329,698,189,168,56,326,698,0
1729.21,261,739,0.0320,698,189,168,56,326,698,0
1730.31,262,738,0.0321,698,189,168,56,325,698,0
1731.42,262,738,0.0347,698,189,168,56,325,698,0
1732.51,263,737,0.0327,698,189,168,56,324,698,0
1733.58,263,737,0.0336,698,189,168,56,324,698,0
1734.70,263,737,0.0347,698,189,168,56,324,698,0
1735.77,264,736,0.0326,698,189,167,56,324,698,0
1736.83,265,735,0.0301,698,189,167,56,323,698,0
1737.93,265,735,0.0292,698,189,167,56,323,698,0
1739.01,265,735,0.0283,698,189,167,56,323,698,0
1740.08,265,735,0.0330,698,189,167,56,323,698,0
1741.15,265,735,0.0298,700,189,167,56,323,700,0
1742.22,266,734,0.0280,700,189,167,56,322,700,0
1743.35,266,734,0.0314,700,189,167,56,322,700,0
1744.44,268,732,0.0270,700,188,166,56,322,700,0
1745.55,269,731,0.0261,700,187,166,56,322,700,0
1746.63,269,731,0.0263,700,187,166,56,322,700,0
1747.76,270,730,0.0240,700,187,166,55,322,700,0
1748.88,270,730,0.0247,700,187,166,55,322,700,0
1749.94,270,730,0.0272,700,187,166,55,322,700,0
1751.03,270,730,0.0278,700,187,166,55,322,700,0
1752.11,270,730,0.0261,700,187,166,55,322,700,0
1753.21,270,730,0.0251,700,187,166,55,322,700,0
1754.28,270,730,0.0255,700,187,166,55,322,700,0
1755.32,270,730,0.0269,700,187,166,55,322,700,0
1756.40,270,730,0.0291,702,187,166,55,322,702,0
1757.45,271,729,0.0280,702,187,166,55,321,702,0
1758.54,271,729,0.0309,702,187,166,55,321,702,0
1759.66,271,729,0.0320,702,187,166,55,321,702,0
1760.73,271,729,0.0330,702,187,166,55,321,702,0
1761.79,272,728,0.0308,702,186,166,55,321,702,0
1762.89,272,728,0.0326,702,186,166,55,321,702,0
1764.06,272,728,0.0305,702,186,166,55,321,702,0
1765.12,272,728,0.0307,702,186,166,55,321,702,0
1766.18,273,727,0.0285,702,186,165,55,321,702,0
1767.24,273,727,0.0291,702,186,165,55,321,702,0
1768.38,273,727,0.0281,702,186,165,55,321,702,0
1769.43,273,727,0.0282,702,186,165,55,321,702,2
1770.49,273,727,0.0272,702,186,165,55,321,702,2
1771.55,273,727,0.0292,702,186,165,55,321,702,2
1772.61,273,727,0.0291,702,186,165,55,321,702,2
1773.72,273,727,0.0292,702,186,165,55,321,702,2
1774.78,273,727,0.0284,702,186,165,55,321,702,0
1775.83,273,727,0.0307,702,186,165,55,321,702,0
1776.92,273,727,0.0309,702,186,165,55,321,702,0
1777.97,273,727,0.0314,702,186,165,55,321,702,0
1779.07,274,726,0.0309,702,185,165,55,321,702,0
1780.09,275,725,0.0322,702,185,165,55,320,702,0
1781.26,275,725,0.0352,702,185,165,55,320,702,0
1782.59,275,725,0.0347,702,185,165,55,320,702,0
1783.68,275,725,0.0392,702,185,165,55,320,702,0
1784.74,275,725,0.0368,702,185,165,55,320,702,0
1785.79,275,725,0.0375,702,185,165,55,320,702,0
1786.85,275,725,0.0378,702,185,165,55,320,702,0
1787.91,276,724,0.0370,702,185,165,55,319,702,0
1789.03,276,724,0.0377,702,185,165,55,319,702,0
1790.12,276,724,0.0382,702,185,165,55,319,702,0
1791.19,276,724,0.0433,702,185,165,55,319,702,0
1792.23,276,724,0.0412,702,185,165,55,319,702,0
1793.63,276,724,0.0423,702,185,165,55,319,702,0
1794.71,277,723,0.0421,702,185,165,54,319,702,0
1795.77,277,723,0.0403,702,185,165,54,319,702,0
1796.87,277,723,0.0429,702,185,165,54,319,702,0
1797.92,277,723,0.0414,702,185,165,54,319,702,0
1799.03,277,723,0.0403,702,185,165,54,319,702,0
1800.08,277,723,0.0398,702,185,165,54,319,702,0
1801.13,277,723,0.0390,702,185,165,54,319,702,0
1802.18,277,723,0.0405,702,185,165,54,319,702,0
1803.23,277,723,0.0390,702,185,165,54,319,702,0
1804.29,277,723,0.0419,702,185,165,54,319,702,0
1805.33,277,723,0.0419,702,185,165,54,319,702,0
1806.61,277,723,0.0432,702,185,165,54,319,702,0
1807.66,277,723,0.0419,702,185,165,54,319,702,0
1808.74,277,723,0.0415,702,185,165,54,319,702,0
1809.78,277,723,0.0419,704,185,165,54,319,704,0
1810.83,277,723,0.0421,704,185,165,54,319,704,0
1811.91,279,721,0.0388,704,184,165,54,318,704,0
1812.98,279,721,0.0387,704,184,165,54,318,704,0
1814.07,279,721,0.0389,704,184,165,54,318,704,0
1815.11,279,721,0.0376,704,184,165,54,318,704,0
1816.18,279,721,0.0379,704,184,165,54,318,704,0
1817.26,279,721,0.0420,704,184,165,54,318,704,0
1818.31,280,720,0.0404,704,183,165,54,318,704,0
