AgentID,SpawnZone,EscapeTime(s),ExitUsed
133,Typical School Chair and Table 14,1027.45,Exit_Sub2
134,School Table,1031.99,Exit_Sub_Main
128,School Table,1032.40,Exit_Sub_Main
120,Typical School Chair and Table 15,1034.93,Exit_Sub_Main
129,School Table,1036.49,Exit_Sub2
132,Typical School Chair and Table 4,1050.46,Exit_Sub_Main
143,School Table,1061.14,Exit_Sub_Main
131,Typical School Chair and Table 20,1067.07,Exit_Sub2
123,Typical School Chair and Table 3,1067.90,Exit_Sub_Main
135,School Table,1069.99,Exit_Sub_Main
122,School Table,1071.27,Exit_Sub2
138,Typical School Chair and Table 7,1076.21,Exit_Sub2
141,School Table,1082.70,Exit_Sub3
130,Typical School Chair and Table 14,1083.96,Exit_Sub_Main
142,School Table,1098.63,Exit_Sub_Main
136,Typical School Chair and Table 18,1104.50,Exit_Sub2
140,Typical School Chair and Table 2,1115.68,Exit_Sub1
137,School Table,1122.97,Exit_Sub_Main
149,Typical School Chair and Table 19,1130.36,Exit_Sub2
154,Typical School Chair and Table 20,1137.35,ZoneSensor stair (11)
150,School Table,1142.99,Exit_Sub_Main
145,Typical School Chair and Table 6,1159.88,Exit_Sub1
162,Typical School Chair and Table 10,1170.08,ZoneSensor stair (11)
144,Typical School Chair and Table 3,1174.99,Exit_Sub_Main
152,School Table,1175.44,Exit_Sub_Main
139,Typical School Chair and Table 18,1175.84,Exit_Sub2
160,School Table,1176.67,Exit_Sub1
153,Typical School Chair and Table 13,1178.32,Exit_Sub2
148,Typical School Chair and Table 7,1181.59,Exit_Sub_Main
159,School Table,1188.41,ZoneSensor stair (11)
151,School Table,1192.47,Exit_Sub_Main
166,Typical School Chair and Table 19,1193.26,Exit_Sub2
146,Typical School Chair and Table 14,1195.32,Exit_Sub_Main
155,School Table,1215.23,Exit_Sub1
168,School Table,1220.27,Exit_Sub_Main
165,School Table,1227.69,ZoneSensor stair (11)
157,School Table,1239.87,Exit_Sub1
158,School Table,1239.87,Exit_Sub2
147,Typical School Chair and Table 2,1240.33,Exit_Sub2
169,School Table,1240.92,Exit_Sub3
164,School Table,1245.47,ZoneSensor stair (11)
156,Typical School Chair and Table 17,1256.37,Exit_Sub_Main
170,Typical School Chair and Table 7,1265.85,ZoneSensor stair (11)
161,Typical School Chair and Table 2,1278.32,Exit_Sub2
174,Typical School Chair and Table 11,1278.72,Exit_Sub_Main
176,Typical School Chair and Table 15,1279.52,ZoneSensor stair (11)
173,Typical School Chair and Table 16,1303.09,Exit_Sub2
163,School Table,1320.20,Exit_Sub2
177,School Table,1341.09,Exit_Sub1
167,Typical School Chair and Table 18,1344.22,Exit_Sub2
171,School Table,1352.82,Exit_Sub_Main
172,Typical School Chair and Table 4,1354.44,Exit_Sub_Main
179,Typical School Chair and Table 6,1387.36,ZoneSensor stair (11)
187,Typical School Chair and Table 9,1394.46,Exit_Sub2
175,School Table,1397.65,Exit_Sub2
188,Typical School Chair and Table 8,1397.65,Exit_Sub_Main
182,Typical School Chair and Table 11,1415.45,Exit_Sub_Main
189,Typical School Chair and Table 15,1416.64,Exit_Sub3
181,Typical School Chair and Table 9,1422.99,Exit_Sub_Main
178,School Table,1430.09,Exit_Sub_Main
180,School Table,1430.47,Exit_Sub3
184,School Table,1440.21,Exit_Sub_Main
190,Typical School Chair and Table 6,1445.69,Exit_Sub1
183,Typical School Chair and Table 3,1463.47,Exit_Sub_Main
185,School Table,1468.20,Exit_Sub_Main
186,School Table,1482.25,Exit_Sub_Main
191,Typical School Chair and Table 6,1487.73,Exit_Sub1
198,School Table,1497.22,ZoneSensor stair (11)
201,Typical School Chair and Table,1508.45,Exit_Sub1
196,Typical School Chair and Table 20,1508.45,Exit_Sub_Main
194,Typical School Chair and Table 10,1514.78,Exit_Sub_Main
204,Typical School Chair and Table 20,1517.94,Exit_Sub_Main
203,School Table,1519.89,ZoneSensor stair (11)
197,Typical School Chair and Table,1520.68,Exit_Sub1
206,School Table,1521.93,Exit_Sub_Main
192,School Table,1522.35,Exit_Sub_Main
208,School Table,1525.04,Exit_Sub3
195,Typical School Chair and Table 1,1537.50,ZoneSensor stair (11)
200,School Table,1547.01,ZoneSensor stair (11)
202,Typical School Chair and Table 1,1550.45,ZoneSensor stair (11)
205,School Table,1558.84,Exit_Sub_Main
211,School Table,1558.84,Exit_Sub2
210,Typical School Chair and Table 19,1562.69,ZoneSensor stair (11)
193,Typical School Chair and Table 18,1566.98,Exit_Sub2
214,Typical School Chair and Table,1587.35,Exit_Sub1
216,Typical School Chair and Table 16,1599.89,Exit_Sub2
199,Typical School Chair and Table 12,1605.35,Exit_Sub_Main
217,Typical School Chair and Table 15,1608.10,Exit_Sub2
209,Typical School Chair and Table 13,1614.98,Exit_Sub_Main
223,Typical School Chair and Table 7,1623.21,Exit_Sub3
213,Typical School Chair and Table 20,1624.40,ZoneSensor stair (11)
221,School Table,1625.56,Exit_Sub_Main
224,Typical School Chair and Table 4,1641.55,Exit_Sub2
226,Typical School Chair and Table 10,1643.54,Exit_Sub1
212,Typical School Chair and Table 7,1644.70,Exit_Sub_Main
207,Typical School Chair and Table 10,1645.85,Exit_Sub2
227,School Table,1656.28,Exit_Sub_Main
225,School Table,1668.05,Exit_Sub_Main
220,Typical School Chair and Table 10,1690.82,Exit_Sub_Main
215,School Table,1695.22,Exit_Sub2
219,Typical School Chair and Table 5,1711.41,Exit_Sub_Main
222,School Table,1714.52,Exit_Sub_Main
228,School Table,1719.14,Exit_Sub_Main
218,Typical School Chair and Table 18,1725.99,Exit_Sub2
238,pedestal,1737.77,Exit_Sub1
239,Typical School Chair and Table 12,1746.07,ZoneSensor stair (11)
240,Typical School Chair and Table 9,1752.06,Exit_Sub3
233,Typical School Chair and Table 19,1760.04,Exit_Sub2
230,School Table,1770.78,Exit_Sub_Main
229,Typical School Chair and Table 18,1780.81,Exit_Sub_Main
247,pedestal,1787.49,Exit_Sub_Main
234,School Table,1793.83,Exit_Sub2
243,School Table,1797.94,Exit_Sub_Main
249,Typical School Chair and Table 9,1803.23,Exit_Sub3
231,School Table,1810.74,Exit_Sub_Main
245,Typical School Chair and Table 16,1822.22,Exit_Sub_Main
237,School Table,1829.09,Exit_Sub2
256,School Table,1834.87,Exit_Sub2
242,Typical School Chair and Table 7,1840.46,ZoneSensor stair (11)
232,School Table,1841.20,Exit_Sub_Main
255,Typical School Chair and Table 17,1842.36,Exit_Sub3
258,pedestal,1845.43,Exit_Sub_Main
235,School Table,1853.47,Exit_Sub2
246,School Table,1854.92,Exit_Sub_Main
241,School Table,1855.70,Exit_Sub_Main
236,School Table,1858.71,Exit_Sub2
250,Typical School Chair and Table 14,1872.36,Exit_Sub_Main
268,pedestal,1873.10,Exit_Sub2
262,School Table,1885.22,Exit_Sub1
267,Typical School Chair and Table 3,1889.35,Exit_Sub2
265,School Table,1891.21,Exit_Sub2
254,School Table,1893.55,ZoneSensor stair (11)
248,School Table,1907.36,Exit_Sub2
261,Typical School Chair and Table,1908.85,Exit_Sub1
273,School Table,1910.38,Exit_Sub2
253,Typical School Chair and Table 10,1914.11,Exit_Sub2
263,School Table,1914.48,ZoneSensor stair (11)
259,School Table,1915.61,ZoneSensor stair (11)
260,School Table,1917.85,Exit_Sub_Main
276,Typical School Chair and Table 16,1921.83,Exit_Sub_Main
269,Typical School Chair and Table 18,1922.89,Exit_Sub_Main
244,School Table,1926.19,Exit_Sub_Main
257,Typical School Chair and Table 1,1935.28,ZoneSensor stair (11)
252,School Table,1941.05,Exit_Sub_Main
270,School Table,1943.62,Exit_Sub2
251,Typical School Chair and Table 3,1947.23,Exit_Sub2
275,School Table,1948.62,Exit_Sub3
272,School Table,1956.53,Exit_Sub1
278,School Table,1970.43,ZoneSensor stair (11)
280,School Table,1985.20,Exit_Sub2
274,Typical School Chair and Table 7,2008.32,Exit_Sub_Main
266,School Table,2010.14,Exit_Sub2
283,School Table,2010.14,ZoneSensor stair (11)
281,Typical School Chair and Table,2011.61,ZoneSensor stair (11)
279,Typical School Chair and Table 13,2021.31,Exit_Sub2
271,Typical School Chair and Table 14,2029.14,Exit_Sub_Main
282,Typical School Chair and Table 11,2032.73,Exit_Sub_Main
292,School Table,2035.97,Exit_Sub1
291,School Table,2041.33,ZoneSensor stair (11)
289,Typical School Chair and Table 11,2046.04,Exit_Sub_Main
285,Typical School Chair and Table 14,2052.83,ZoneSensor stair (11)
300,School Table,2054.27,Exit_Sub2
288,Typical School Chair and Table 18,2055.72,ZoneSensor stair (11)
293,School Table,2056.81,Exit_Sub2
287,Typical School Chair and Table 15,2076.52,Exit_Sub2
299,School Table,2089.99,Exit_Sub3
286,Typical School Chair and Table 16,2094.27,Exit_Sub_Main
309,pedestal,2098.53,Exit_Sub2
284,Typical School Chair and Table 6,2102.40,Exit_Sub2
296,Typical School Chair and Table 12,2105.63,ZoneSensor stair (11)
303,Typical School Chair and Table 16,2106.70,ZoneSensor stair (11)
298,Typical School Chair and Table 15,2109.59,Exit_Sub_Main
315,pedestal,2111.71,Exit_Sub2
304,Typical School Chair and Table 12,2114.23,ZoneSensor stair (11)
297,School Table,2118.83,Exit_Sub_Main
308,Typical School Chair and Table 4,2120.26,Exit_Sub_Main
311,School Table,2126.23,ZoneSensor stair (11)
290,Typical School Chair and Table 9,2128.04,Exit_Sub_Main
310,School Table,2139.19,ZoneSensor stair (11)
295,School Table,2158.35,Exit_Sub_Main
294,Typical School Chair and Table 10,2166.49,Exit_Sub_Main
307,Typical School Chair and Table 9,2169.30,ZoneSensor stair (11)
305,School Table,2176.63,Exit_Sub1
302,School Table,2176.97,Exit_Sub_Main
323,School Table,2177.36,Exit_Sub3
316,Typical School Chair and Table 13,2177.72,Exit_Sub_Main
320,School Table,2178.41,Exit_Sub_Main
313,School Table,2186.59,ZoneSensor stair (11)
314,School Table,2192.01,Exit_Sub2
301,Typical School Chair and Table 10,2196.09,Exit_Sub2
312,School Table,2201.28,Exit_Sub2
318,Typical School Chair and Table 10,2220.81,Exit_Sub_Main
322,School Table,2221.15,ZoneSensor stair (11)
332,School Table,2224.60,Exit_Sub3
317,Typical School Chair and Table 8,2231.52,Exit_Sub_Main
333,School Table,2237.33,Exit_Sub1
327,School Table,2239.46,Exit_Sub2
325,Typical School Chair and Table 5,2244.69,Exit_Sub2
335,Typical School Chair and Table 14,2245.04,Exit_Sub2
321,School Table,2249.82,Exit_Sub2
342,pedestal,2253.60,Exit_Sub2
334,Typical School Chair and Table 3,2257.38,Exit_Sub2
330,School Table,2258.08,ZoneSensor stair (11)
326,Typical School Chair and Table 14,2263.28,Exit_Sub2
341,School Table,2270.50,Exit_Sub3
306,School Table,2293.78,Exit_Sub_Main
319,Typical School Chair and Table 3,2295.52,Exit_Sub2
328,School Table,2299.55,Exit_Sub_Main
329,Typical School Chair and Table 4,2301.22,Exit_Sub_Main
336,Typical School Chair and Table 19,2306.40,Exit_Sub_Main
324,School Table,2315.55,Exit_Sub_Main
339,Typical School Chair and Table 6,2316.24,ZoneSensor stair (11)
349,Typical School Chair and Table 18,2342.15,ZoneSensor stair (11)
331,School Table,2342.85,Exit_Sub_Main
340,Typical School Chair and Table 17,2350.67,ZoneSensor stair (11)
350,School Table,2357.77,Exit_Sub_Main
343,Typical School Chair and Table 17,2359.10,ZoneSensor stair (11)
345,Typical School Chair and Table 20,2361.51,Exit_Sub1
348,Typical School Chair and Table 6,2365.22,ZoneSensor stair (11)
344,Typical School Chair and Table 18,2369.91,Exit_Sub2
351,School Table,2378.00,Exit_Sub_Main
347,Typical School Chair and Table 9,2387.63,Exit_Sub2
353,Typical School Chair and Table 12,2387.95,Exit_Sub_Main
338,water tank 1,2400.50,Exit_Sub2
364,Typical School Chair and Table 10,2410.36,ZoneSensor stair (11)
369,pedestal,2415.73,Exit_Sub2
357,School Table,2420.99,Exit_Sub_Main
366,Typical School Chair and Table 17,2425.30,Exit_Sub_Main
346,Typical School Chair and Table 10,2431.34,Exit_Sub_Main
354,Typical School Chair and Table 17,2432.66,ZoneSensor stair (11)
362,Typical School Chair and Table 2,2439.53,Exit_Sub2
352,Typical School Chair and Table 18,2440.22,Exit_Sub_Main
356,Typical School Chair and Table 17,2447.75,Exit_Sub_Main
360,Typical School Chair and Table 6,2453.62,Exit_Sub2
365,School Table,2457.90,Exit_Sub_Main
363,School Table,2459.57,ZoneSensor stair (11)
370,Typical School Chair and Table 15,2461.91,Exit_Sub_Main
358,School Table,2469.43,Exit_Sub1
355,School Table,2473.66,Exit_Sub_Main
367,School Table,2473.99,ZoneSensor stair (11)
374,School Table,2479.55,Exit_Sub2
359,School Table,2516.36,Exit_Sub2
381,School Table,2517.95,Exit_Sub3
387,School Table,2524.81,Exit_Sub3
372,Typical School Chair and Table 8,2527.08,Exit_Sub2
361,Typical School Chair and Table,2528.39,Exit_Sub_Main
382,Typical School Chair and Table 1,2530.69,Exit_Sub2
377,School Table,2531.66,ZoneSensor stair (11)
385,Typical School Chair and Table,2532.64,ZoneSensor stair (11)
390,Typical School Chair and Table 12,2540.62,Exit_Sub_Main
380,School Table,2542.20,ZoneSensor stair (11)
379,School Table,2542.55,Exit_Sub2
375,Typical School Chair and Table 19,2543.20,ZoneSensor stair (11)
376,Typical School Chair and Table 8,2546.14,Exit_Sub_Main
371,Typical School Chair and Table,2554.28,Exit_Sub_Main
397,School Table,2557.19,ZoneSensor stair (11)
393,Typical School Chair and Table 10,2559.08,Exit_Sub3
391,School Table,2564.22,ZoneSensor stair (11)
389,School Table,2568.69,Exit_Sub_Main
395,Typical School Chair and Table 4,2569.00,Exit_Sub_Main
373,Typical School Chair and Table,2569.30,Exit_Sub3
386,School Table,2571.26,Exit_Sub1
368,water tank 1,2576.88,Exit_Sub2
388,Typical School Chair and Table 8,2578.44,ZoneSensor stair (11)
400,Typical School Chair and Table 4,2584.94,Exit_Sub_Main
407,pedestal,2587.11,Exit_Sub_Main
403,School Table,2601.27,Exit_Sub_Main
415,pedestal,2601.57,Exit_Sub2
394,School Table,2603.78,ZoneSensor stair (11)
399,School Table,2610.96,ZoneSensor stair (11)
383,Typical School Chair and Table 4,2618.04,Exit_Sub_Main
384,School Table,2619.91,Exit_Sub_Main
409,School Table,2620.54,Exit_Sub3
404,School Table,2620.54,Exit_Sub2
396,Typical School Chair and Table 8,2624.00,Exit_Sub2
378,School Table,2633.83,Exit_Sub_Main
405,School Table,2640.57,Exit_Sub2
410,School Table,2642.76,Exit_Sub2
392,Typical School Chair and Table 10,2644.28,Exit_Sub2
413,School Table,2650.96,ZoneSensor stair (11)
398,Typical School Chair and Table 13,2653.12,Exit_Sub_Main
417,School Table,2654.75,Exit_Sub_Main
414,School Table,2655.06,ZoneSensor stair (11)
416,Typical School Chair and Table 20,2655.37,Exit_Sub2
406,Typical School Chair and Table 17,2656.92,Exit_Sub_Main
421,Typical School Chair and Table 9,2657.22,Exit_Sub_Main
412,Typical School Chair and Table 19,2666.36,Exit_Sub2
418,School Table,2676.74,Exit_Sub2
427,Typical School Chair and Table 10,2683.15,Exit_Sub_Main
411,School Table,2688.17,Exit_Sub1
408,Typical School Chair and Table 11,2692.09,Exit_Sub2
420,Typical School Chair and Table 15,2692.72,ZoneSensor stair (11)
401,School Table,2694.51,Exit_Sub_Main
435,pedestal,2703.50,Exit_Sub_Main
402,Typical School Chair and Table 16,2706.51,Exit_Sub2
423,School Table,2711.86,ZoneSensor stair (11)
432,School Table,2721.46,ZoneSensor stair (11)
431,School Table,2722.67,ZoneSensor stair (11)
430,School Table,2724.46,ZoneSensor stair (11)
425,Typical School Chair and Table 1,2733.39,ZoneSensor stair (11)
440,School Table,2744.69,Exit_Sub2
419,Typical School Chair and Table 17,2745.60,Exit_Sub_Main
438,Typical School Chair and Table 13,2748.33,ZoneSensor stair (11)
422,Typical School Chair and Table 9,2750.10,Exit_Sub_Main
429,Typical School Chair and Table 6,2750.10,ZoneSensor stair (11)
439,Typical School Chair and Table 16,2761.87,Exit_Sub_Main
426,Typical School Chair and Table 1,2765.14,Exit_Sub1
424,School Table,2765.43,Exit_Sub_Main
436,School Table,2771.90,Exit_Sub2
448,School Table,2774.85,Exit_Sub3
434,Typical School Chair and Table 16,2782.13,Exit_Sub1
444,School Table,2783.91,ZoneSensor stair (11)
446,Typical School Chair and Table 13,2794.80,ZoneSensor stair (11)
433,Typical School Chair and Table 19,2807.04,Exit_Sub2
449,Typical School Chair and Table 2,2809.43,Exit_Sub_Main
428,Typical School Chair and Table 19,2810.64,Exit_Sub2
442,Typical School Chair and Table 1,2828.01,Exit_Sub_Main
455,Typical School Chair and Table 6,2835.11,Exit_Sub3
445,Typical School Chair and Table 12,2842.73,Exit_Sub_Main
451,School Table,2843.89,ZoneSensor stair (11)
437,School Table,2845.69,Exit_Sub_Main
452,School Table,2849.81,Exit_Sub2
447,School Table,2855.15,Exit_Sub_Main
441,Typical School Chair and Table 15,2856.00,Exit_Sub_Main
443,Typical School Chair and Table 7,2862.47,Exit_Sub2
450,School Table,2883.07,Exit_Sub_Main
460,School Table,2891.40,ZoneSensor stair (11)
453,School Table,2894.10,Exit_Sub_Main
461,School Table,2895.00,Exit_Sub1
464,School Table,2896.19,Exit_Sub3
457,Typical School Chair and Table 12,2905.92,Exit_Sub_Main
456,Typical School Chair and Table 10,2908.25,Exit_Sub_Main
469,Typical School Chair and Table 15,2910.85,Exit_Sub2
458,School Table,2911.99,Exit_Sub2
454,School Table,2916.02,Exit_Sub2
472,School Table,2924.69,Exit_Sub_Main
465,Typical School Chair and Table 9,2956.99,Exit_Sub2
462,School Table,2963.24,Exit_Sub_Main
478,School Table,2966.98,ZoneSensor stair (11)
463,School Table,2973.13,Exit_Sub_Main
485,Typical School Chair and Table 7,2974.01,Exit_Sub1
477,Typical School Chair and Table 9,2974.62,Exit_Sub2
475,School Table,2980.97,Exit_Sub1
471,Typical School Chair and Table 18,2984.92,Exit_Sub2
481,Typical School Chair and Table 17,2988.13,Exit_Sub2
473,School Table,2988.99,Exit_Sub2
476,School Table,2994.34,Exit_Sub_Main
466,School Table,2996.64,Exit_Sub_Main
484,School Table,2996.94,ZoneSensor stair (11)
479,Typical School Chair and Table 3,3000.40,Exit_Sub2
468,Typical School Chair and Table 1,3023.80,Exit_Sub_Main
482,School Table,3024.65,ZoneSensor stair (11)
470,Typical School Chair and Table 15,3025.55,Exit_Sub_Main
474,Typical School Chair and Table 13,3025.87,Exit_Sub_Main
467,School Table,3030.39,Exit_Sub2
491,School Table,3036.85,ZoneSensor stair (11)
483,Typical School Chair and Table 9,3045.92,Exit_Sub2
486,Typical School Chair and Table 4,3051.07,Exit_Sub_Main
503,pedestal,3051.89,Exit_Sub2
488,School Table,3054.18,Exit_Sub_Main
480,School Table,3055.29,Exit_Sub_Main
489,Typical School Chair and Table 15,3055.87,ZoneSensor stair (11)
498,School Table,3065.04,Exit_Sub3
500,Typical School Chair and Table 17,3065.86,Exit_Sub_Main
492,School Table,3070.18,Exit_Sub1
487,School Table,3078.77,Exit_Sub_Main
494,Typical School Chair and Table 6,3082.67,Exit_Sub2
516,pedestal,3085.44,Exit_Sub2
519,water tank 3,3088.23,Exit_Sub3
508,Typical School Chair and Table 12,3094.38,Exit_Sub_Main
515,School Table,3099.12,Exit_Sub3
493,School Table,3100.79,Exit_Sub_Main
499,School Table,3103.27,Exit_Sub2
497,School Table,3104.11,Exit_Sub_Main
522,Typical School Chair and Table 7,3106.08,Exit_Sub3
513,School Table,3108.55,Exit_Sub_Main
510,School Table,3112.26,Exit_Sub_Main
502,School Table,3112.81,ZoneSensor stair (11)
517,School Table,3113.70,Exit_Sub1
495,School Table,3122.61,Exit_Sub_Main
496,Typical School Chair and Table 4,3122.87,Exit_Sub2
512,School Table,3123.14,Exit_Sub3
514,Typical School Chair and Table 12,3127.06,Exit_Sub3
490,Typical School Chair and Table 9,3128.68,Exit_Sub_Main
511,School Table,3132.21,ZoneSensor stair (11)
518,School Table,3138.80,Exit_Sub2
507,Typical School Chair and Table 20,3148.70,ZoneSensor stair (11)
529,School Table,3157.22,ZoneSensor stair (11)
528,Typical School Chair and Table 6,3157.77,ZoneSensor stair (11)
506,School Table,3161.94,Exit_Sub2
520,School Table,3169.34,ZoneSensor stair (11)
525,School Table,3171.27,ZoneSensor stair (11)
501,Typical School Chair and Table 3,3178.76,Exit_Sub2
531,School Table,3179.60,Exit_Sub_Main
535,School Table,3184.41,ZoneSensor stair (11)
504,Typical School Chair and Table 16,3185.21,Exit_Sub_Main
521,Typical School Chair and Table 19,3187.64,ZoneSensor stair (11)
537,Typical School Chair and Table 6,3203.88,Exit_Sub1
539,Typical School Chair and Table 4,3206.80,Exit_Sub_Main
505,Typical School Chair and Table 12,3219.58,Exit_Sub_Main
527,Typical School Chair and Table 19,3227.58,ZoneSensor stair (11)
509,School Table,3227.87,Exit_Sub2
534,Typical School Chair and Table 17,3237.63,Exit_Sub_Main
538,Typical School Chair and Table 2,3238.13,Exit_Sub1
533,School Table,3239.99,Exit_Sub1
526,School Table,3249.41,Exit_Sub3
550,Typical School Chair and Table 18,3258.06,Exit_Sub3
555,Typical School Chair and Table 11,3264.13,ZoneSensor stair (11)
524,Typical School Chair and Table 18,3266.23,Exit_Sub2
552,School Table,3272.14,Exit_Sub2
554,Typical School Chair and Table 9,3277.21,Exit_Sub_Main
532,School Table,3278.51,Exit_Sub2
543,School Table,3279.01,Exit_Sub_Main
551,Typical School Chair and Table 18,3282.10,Exit_Sub2
563,water tank 2,3282.59,Exit_Sub3
530,School Table,3284.89,Exit_Sub_Main
549,School Table,3285.94,ZoneSensor stair (11)
523,Typical School Chair and Table 5,3294.66,Exit_Sub_Main
545,Typical School Chair and Table 19,3297.21,Exit_Sub2
