AgentID,SpawnZone,EscapeTime(s),ExitUsed,Seed,ActiveSigns
922,Typical School Chair and Table 16,78.89,Exit_Sub_Main,0,0
271,School Table,78.93,Exit_Sub3,0,0
800,School Table,79.17,Exit_Sub_Main,0,0
390,Typical School Chair and Table 11,79.37,Exit_Sub2,0,0
754,School Table,79.51,Exit_Sub_Main,0,0
927,School Table,79.67,Exit_Sub3,0,0
568,Typical School Chair and Table 16,79.71,Exit_Sub3,0,0
593,School Table,79.79,Exit_Sub2,0,0
361,Typical School Chair and Table 15,79.90,Exit_Sub3,0,0
473,Typical School Chair and Table 17,80.42,Exit_Sub3,0,0
83,School Table,80.51,Exit_Sub_Main,0,0
579,School Table,81.46,Exit_Sub3,0,0
498,Typical School Chair and Table 15,81.68,Exit_Sub_Main,0,0
372,Typical School Chair and Table 12,82.49,Exit_Sub_Main,0,0
266,School Table,82.70,Exit_Sub1,0,0
423,School Table,82.92,Exit_Sub_Main,0,0
5,Typical School Chair and Table 7,83.61,Exit_Sub_Main,0,0
316,School Table,84.07,Exit_Sub2,0,0
66,School Table,84.53,Exit_Sub2,0,0
486,Typical School Chair and Table 2,84.56,Exit_Sub_Main,0,0
253,Typical School Chair and Table 1,85.18,Exit_Sub_Main,0,0
948,School Table,85.21,Exit_Sub2,0,0
578,School Table,85.80,Exit_Sub3,0,0
111,Typical School Chair and Table 16,86.00,Exit_Sub2,0,0
9,Typical School Chair and Table 19,86.17,Exit_Sub2,0,0
172,School Table,86.47,Exit_Sub2,0,0
137,School Table,88.84,Exit_Sub_Main,0,0
460,School Table,88.95,Exit_Sub_Main,0,0
815,Typical School Chair and Table 8,89.01,Exit_Sub_Main,0,0
112,Typical School Chair and Table 16,89.09,Exit_Sub2,0,0
56,School Table,89.32,Exit_Sub_Main,0,0
791,Typical School Chair and Table 11,89.43,Exit_Sub_Main,0,0
700,School Table,89.43,Exit_Sub_Main,0,0
991,Typical School Chair and Table 7,89.59,Exit_Sub2,0,0
274,Typical School Chair and Table 19,89.97,Exit_Sub2,0,0
996,School Table,90.47,Exit_Sub2,0,0
385,School Table,90.54,Exit_Sub1,0,0
999,Typical School Chair and Table 4,90.67,Exit_Sub3,0,0
745,School Table,90.71,Exit_Sub_Main,0,0
833,School Table,91.19,Exit_Sub3,0,0
929,Typical School Chair and Table 10,91.56,Exit_Sub1,0,0
382,Typical School Chair and Table 1,91.83,Exit_Sub_Main,0,0
803,School Table,91.91,Exit_Sub_Main,0,0
139,Typical School Chair and Table 16,92.01,Exit_Sub3,0,0
386,Typical School Chair and Table 4,92.84,Exit_Sub_Main,0,0
569,School Table,93.09,Exit_Sub2,0,0
646,School Table,93.18,Exit_Sub_Main,0,0
275,School Table,93.18,Exit_Sub3,0,0
214,School Table,93.23,Exit_Sub_Main,0,0
26,Typical School Chair and Table 13,93.51,Exit_Sub_Main,0,0
41,Typical School Chair and Table 9,93.83,Exit_Sub_Main,0,0
175,Typical School Chair and Table 15,93.83,Exit_Sub_Main,0,0
217,School Table,94.81,Exit_Sub2,0,0
976,Typical School Chair and Table 14,95.27,Exit_Sub_Main,0,0
576,Typical School Chair and Table 2,95.73,Exit_Sub2,0,0
651,School Table,96.63,Exit_Sub3,0,0
912,Typical School Chair and Table 6,96.95,Exit_Sub3,0,0
189,Typical School Chair and Table 4,97.43,Exit_Sub3,0,0
235,Typical School Chair and Table 2,97.79,Exit_Sub2,0,0
676,Typical School Chair and Table 17,98.20,Exit_Sub3,0,0
786,School Table,98.31,Exit_Sub3,0,0
714,School Table,99.20,Exit_Sub2,0,0
326,School Table,99.21,Exit_Sub2,0,0
925,Typical School Chair and Table 12,99.60,Exit_Sub_Main,0,0
872,Typical School Chair and Table 2,99.67,Exit_Sub3,0,0
941,School Table,100.01,Exit_Sub2,0,0
837,School Table,100.15,Exit_Sub_Main,0,0
62,pedestal,100.23,Exit_Sub2,0,0
509,Typical School Chair and Table 12,100.55,Exit_Sub_Main,0,0
558,Typical School Chair and Table 11,100.75,Exit_Sub3,0,0
77,Typical School Chair and Table 18,101.03,Exit_Sub3,0,0
777,Typical School Chair and Table 12,101.41,Exit_Sub_Main,0,0
376,School Table,101.49,Exit_Sub3,0,0
741,School Table,101.50,Exit_Sub2,0,0
25,School Table,101.75,Exit_Sub_Main,0,0
691,Typical School Chair and Table 3,101.89,Exit_Sub3,0,0
910,School Table,102.18,Exit_Sub2,0,0
711,Typical School Chair and Table 7,102.30,Exit_Sub2,0,0
685,Typical School Chair and Table 3,102.68,Exit_Sub3,0,0
762,School Table,102.74,Exit_Sub_Main,0,0
666,School Table,103.36,Exit_Sub1,0,0
370,School Table,103.63,Exit_Sub_Main,0,0
507,School Table,104.31,Exit_Sub3,0,0
721,Typical School Chair and Table 8,104.89,Exit_Sub3,0,0
695,School Table,105.16,Exit_Sub_Main,0,0
642,Typical School Chair and Table 18,105.95,Exit_Sub2,0,0
771,Typical School Chair and Table 15,106.05,Exit_Sub2,0,0
713,Typical School Chair and Table 16,106.23,Exit_Sub2,0,0
858,Typical School Chair and Table 12,106.23,Exit_Sub_Main,0,0
906,Typical School Chair and Table 17,106.26,Exit_Sub3,0,0
400,Typical School Chair and Table 3,106.65,Exit_Sub2,0,0
811,Typical School Chair and Table 19,107.25,Exit_Sub3,0,0
934,School Table,107.30,Exit_Sub2,0,0
129,Typical School Chair and Table 2,107.31,Exit_Sub_Main,0,0
465,School Table,107.43,Exit_Sub3,0,0
774,School Table,107.67,Exit_Sub1,0,0
183,School Table,108.09,Exit_Sub3,0,0
102,Typical School Chair and Table 4,108.85,Exit_Sub3,0,0
893,School Table,108.92,Exit_Sub1,0,0
159,School Table,109.12,Exit_Sub3,0,0
932,Typical School Chair and Table 5,109.54,Exit_Sub2,0,0
554,Typical School Chair and Table 18,109.58,Exit_Sub2,0,0
10,School Table,110.07,Exit_Sub2,0,0
467,School Table,111.17,Exit_Sub2,0,0
143,School Table,111.39,Exit_Sub_Main,0,0
339,School Table,111.55,Exit_Sub_Main,0,0
874,School Table,111.61,Exit_Sub3,0,0
875,School Table,112.21,Exit_Sub1,0,0
281,School Table,112.63,Exit_Sub_Main,0,0
90,Typical School Chair and Table 5,113.03,Exit_Sub3,0,0
669,School Table,113.19,Exit_Sub2,0,0
322,Typical School Chair and Table 4,113.45,Exit_Sub3,0,0
479,Typical School Chair and Table 1,113.63,Exit_Sub3,0,0
582,Typical School Chair and Table 12,113.66,Exit_Sub3,0,0
497,School Table,113.73,Exit_Sub2,0,0
453,School Table,114.28,Exit_Sub2,0,0
367,Typical School Chair and Table 17,114.28,Exit_Sub3,0,0
96,School Table,114.47,Exit_Sub2,0,0
716,Typical School Chair and Table 9,114.79,Exit_Sub2,0,0
309,Typical School Chair and Table 11,114.89,Exit_Sub_Main,0,0
511,School Table,115.35,Exit_Sub2,0,0
612,School Table,115.55,Exit_Sub3,0,0
221,Typical School Chair and Table 19,115.97,Exit_Sub2,0,0
766,Typical School Chair and Table 8,116.53,Exit_Sub2,0,0
824,School Table,117.08,Exit_Sub2,0,0
351,School Table,117.23,Exit_Sub3,0,0
74,Typical School Chair and Table 5,117.31,Exit_Sub3,0,0
11,Typical School Chair and Table 18,117.49,Exit_Sub3,0,0
796,School Table,117.71,Exit_Sub_Main,0,0
58,Typical School Chair and Table 13,117.98,Exit_Sub2,0,0
68,Typical School Chair and Table 9,118.05,Exit_Sub3,0,0
216,School Table,119.01,Exit_Sub2,0,0
168,School Table,119.07,Exit_Sub_Main,0,0
603,School Table,119.22,Exit_Sub2,0,0
425,School Table,119.63,Exit_Sub_Main,0,0
270,Typical School Chair and Table 8,120.77,Exit_Sub3,0,0
836,Typical School Chair and Table 4,120.86,Exit_Sub_Main,0,0
532,Typical School Chair and Table 18,120.88,Exit_Sub1,0,0
278,Typical School Chair and Table 18,120.90,Exit_Sub2,0,0
864,School Table,121.17,Exit_Sub2,0,0
457,Typical School Chair and Table 11,121.65,Exit_Sub2,0,0
248,Typical School Chair and Table 18,121.93,Exit_Sub2,0,0
273,Typical School Chair and Table 6,122.13,Exit_Sub3,0,0
416,Typical School Chair and Table,122.33,Exit_Sub3,0,0
601,Typical School Chair and Table 5,122.67,Exit_Sub_Main,0,0
838,Typical School Chair and Table 18,123.35,Exit_Sub_Main,0,0
965,Typical School Chair and Table,123.51,Exit_Sub_Main,0,0
283,School Table,124.22,Exit_Sub_Main,0,0
772,pedestal,124.44,Exit_Sub_Main,0,0
724,Typical School Chair and Table 11,124.63,Exit_Sub3,0,0
224,School Table,125.31,Exit_Sub3,0,0
505,School Table,125.66,Exit_Sub_Main,0,0
411,Typical School Chair and Table 18,125.71,Exit_Sub2,0,0
749,Typical School Chair and Table 8,125.95,Exit_Sub2,0,0
764,Typical School Chair and Table 19,126.58,Exit_Sub3,0,0
731,Typical School Chair and Table 1,126.70,Exit_Sub2,0,0
158,Typical School Chair and Table 16,126.87,Exit_Sub2,0,0
940,Typical School Chair and Table 16,126.91,Exit_Sub1,0,0
862,Typical School Chair and Table 4,127.01,Exit_Sub3,0,0
886,Typical School Chair and Table 19,127.45,Exit_Sub3,0,0
113,Typical School Chair and Table 13,127.71,Exit_Sub2,0,0
239,School Table,128.33,Exit_Sub2,0,0
46,School Table,128.53,Exit_Sub1,0,0
915,School Table,128.55,Exit_Sub_Main,0,0
529,School Table,128.85,Exit_Sub3,0,0
968,School Table,128.97,Exit_Sub_Main,0,0
832,Typical School Chair and Table 10,129.45,Exit_Sub3,0,0
454,Typical School Chair and Table 20,129.99,Exit_Sub3,0,0
587,School Table,130.40,Exit_Sub3,0,0
420,School Table,130.47,Exit_Sub3,0,0
190,Typical School Chair and Table 12,130.71,Exit_Sub_Main,0,0
567,pedestal,130.81,Exit_Sub_Main,0,0
422,Typical School Chair and Table 1,131.06,Exit_Sub3,0,0
780,Typical School Chair and Table 17,131.21,Exit_Sub_Main,0,0
469,Typical School Chair and Table 5,131.26,Exit_Sub3,0,0
346,Typical School Chair and Table 2,132.04,Exit_Sub2,0,0
506,Typical School Chair and Table 4,132.87,Exit_Sub2,0,0
165,School Table,132.97,Exit_Sub_Main,0,0
797,Typical School Chair and Table 4,133.36,Exit_Sub_Main,0,0
647,School Table,133.48,Exit_Sub3,0,0
939,School Table,133.75,Exit_Sub_Main,0,0
86,Typical School Chair and Table 11,133.99,Exit_Sub_Main,0,0
627,Typical School Chair and Table 14,135.14,Exit_Sub_Main,0,0
730,School Table,135.45,Exit_Sub_Main,0,0
148,School Table,135.52,Exit_Sub3,0,0
747,School Table,136.60,Exit_Sub1,0,0
360,School Table,136.89,Exit_Sub_Main,0,0
508,School Table,137.23,Exit_Sub2,0,0
73,Typical School Chair and Table 7,137.37,Exit_Sub_Main,0,0
24,Typical School Chair and Table 1,137.46,Exit_Sub_Main,0,0
130,Typical School Chair and Table 3,137.72,Exit_Sub3,0,0
577,School Table,137.81,Exit_Sub_Main,0,0
561,School Table,137.85,Exit_Sub2,0,0
656,Typical School Chair and Table 7,138.25,Exit_Sub_Main,0,0
665,Typical School Chair and Table 13,138.34,Exit_Sub_Main,0,0
327,Typical School Chair and Table 8,138.45,Exit_Sub3,0,0
228,School Table,139.08,Exit_Sub2,0,0
373,Typical School Chair and Table 10,139.08,Exit_Sub2,0,0
961,Typical School Chair and Table 5,139.81,Exit_Sub_Main,0,0
277,Typical School Chair and Table 6,140.23,Exit_Sub2,0,0
117,Typical School Chair and Table 17,140.33,Exit_Sub_Main,0,0
29,Typical School Chair and Table 8,140.41,Exit_Sub_Main,0,0
599,School Table,140.52,Exit_Sub3,0,0
429,School Table,140.59,Exit_Sub_Main,0,0
426,Typical School Chair and Table 11,140.76,Exit_Sub_Main,0,0
258,Typical School Chair and Table 7,140.94,Exit_Sub1,0,0
13,Typical School Chair and Table 8,141.11,Exit_Sub3,0,0
805,Typical School Chair and Table 3,141.16,Exit_Sub1,0,0
545,Typical School Chair and Table 8,141.65,Exit_Sub2,0,0
905,School Table,141.89,Exit_Sub3,0,0
623,Typical School Chair and Table 16,142.13,Exit_Sub_Main,0,0
847,Typical School Chair and Table 13,142.19,Exit_Sub3,0,0
856,Typical School Chair and Table 1,142.48,Exit_Sub3,0,0
519,pedestal,143.23,Exit_Sub2,0,0
707,Typical School Chair and Table,143.23,Exit_Sub1,0,0
496,School Table,143.24,Exit_Sub3,0,0
38,Typical School Chair and Table 10,143.61,Exit_Sub3,0,0
987,School Table,144.13,Exit_Sub_Main,0,0
873,Typical School Chair and Table 13,144.49,Exit_Sub_Main,0,0
629,Typical School Chair and Table 17,144.73,Exit_Sub3,0,0
799,Typical School Chair and Table 6,144.84,Exit_Sub2,0,0
502,Typical School Chair and Table 9,144.87,Exit_Sub3,0,0
254,Typical School Chair and Table 18,144.88,Exit_Sub2,0,0
616,Typical School Chair and Table 1,145.29,Exit_Sub3,0,0
236,Typical School Chair and Table 15,145.31,Exit_Sub2,0,0
903,School Table,145.67,Exit_Sub_Main,0,0
663,Typical School Chair and Table 8,145.70,Exit_Sub_Main,0,0
21,Typical School Chair and Table 12,145.93,Exit_Sub2,0,0
329,School Table,145.98,Exit_Sub2,0,0
186,School Table,146.07,Exit_Sub3,0,0
806,Typical School Chair and Table 2,146.39,Exit_Sub_Main,0,0
620,Typical School Chair and Table 16,146.52,Exit_Sub2,0,0
672,Typical School Chair and Table 9,146.93,Exit_Sub3,0,0
597,Typical School Chair and Table 16,147.01,Exit_Sub3,0,0
34,School Table,147.73,Exit_Sub2,0,0
233,School Table,148.07,Exit_Sub3,0,0
348,Typical School Chair and Table 8,148.31,Exit_Sub_Main,0,0
458,Typical School Chair and Table 14,148.38,Exit_Sub2,0,0
572,School Table,148.38,Exit_Sub3,0,0
981,School Table,148.85,Exit_Sub_Main,0,0
287,School Table,149.59,Exit_Sub2,0,0
32,School Table,149.80,Exit_Sub3,0,0
53,Typical School Chair and Table 14,149.80,Exit_Sub_Main,0,0
677,School Table,150.19,Exit_Sub3,0,0
867,Typical School Chair and Table 5,150.33,Exit_Sub_Main,0,0
50,School Table,150.61,Exit_Sub2,0,0
575,Typical School Chair and Table 20,150.71,Exit_Sub2,0,0
355,pedestal,150.82,Exit_Sub1,0,0
550,School Table,150.82,Exit_Sub_Main,0,0
557,School Table,151.44,Exit_Sub2,0,0
784,School Table,151.67,Exit_Sub3,0,0
551,School Table,152.05,Exit_Sub3,0,0
894,School Table,152.21,Exit_Sub2,0,0
434,School Table,152.46,Exit_Sub_Main,0,0
687,Typical School Chair and Table 3,152.46,Exit_Sub2,0,0
39,School Table,152.79,Exit_Sub_Main,0,0
846,School Table,152.89,Exit_Sub_Main,0,0
855,Typical School Chair and Table 18,152.89,Exit_Sub2,0,0
103,Typical School Chair and Table,153.49,Exit_Sub_Main,0,0
739,Typical School Chair and Table 6,153.69,Exit_Sub_Main,0,0
123,Typical School Chair and Table 5,153.93,Exit_Sub_Main,0,0
760,Typical School Chair and Table 13,154.10,Exit_Sub_Main,0,0
971,School Table,154.11,Exit_Sub3,0,0
54,School Table,154.39,Exit_Sub3,0,0
631,pedestal,154.51,Exit_Sub_Main,0,0
604,Typical School Chair and Table 2,154.67,Exit_Sub2,0,0
957,Typical School Chair and Table 20,154.74,Exit_Sub1,0,0
1000,School Table,154.87,Exit_Sub_Main,0,0
255,Typical School Chair and Table 15,154.92,Exit_Sub3,0,0
535,Typical School Chair and Table 16,154.92,Exit_Sub_Main,0,0
369,Typical School Chair and Table 11,155.21,Exit_Sub_Main,0,0
531,School Table,155.23,Exit_Sub3,0,0
880,Typical School Chair and Table 10,155.36,Exit_Sub3,0,0
913,School Table,155.57,Exit_Sub2,0,0
483,School Table,155.71,Exit_Sub3,0,0
282,School Table,155.75,Exit_Sub_Main,0,0
247,School Table,156.29,Exit_Sub2,0,0
652,School Table,156.38,Exit_Sub3,0,0
293,Typical School Chair and Table 8,156.58,Exit_Sub2,0,0
456,Typical School Chair and Table 9,156.83,Exit_Sub_Main,0,0
417,Typical School Chair and Table 2,156.83,Exit_Sub2,0,0
783,School Table,157.19,Exit_Sub2,0,0
953,School Table,157.39,Exit_Sub3,0,0
979,Typical School Chair and Table 17,157.49,Exit_Sub_Main,0,0
220,School Table,157.94,Exit_Sub_Main,0,0
193,School Table,157.99,Exit_Sub2,0,0
234,School Table,158.03,Exit_Sub_Main,0,0
649,School Table,158.55,Exit_Sub_Main,0,0
231,Typical School Chair and Table,158.62,Exit_Sub1,0,0
609,Typical School Chair and Table 20,158.62,Exit_Sub_Main,0,0
185,Typical School Chair and Table 2,158.95,Exit_Sub3,0,0
606,School Table,159.07,Exit_Sub_Main,0,0
272,Typical School Chair and Table 15,159.32,Exit_Sub2,0,0
55,School Table,159.60,Exit_Sub_Main,0,0
353,Typical School Chair and Table 12,159.64,Exit_Sub_Main,0,0
530,Typical School Chair and Table 16,160.06,Exit_Sub2,0,0
164,Typical School Chair and Table 20,160.46,Exit_Sub_Main,0,0
969,School Table,160.46,Exit_Sub3,0,0
2,School Table,160.77,Exit_Sub2,0,0
966,Typical School Chair and Table 6,160.97,Exit_Sub2,0,0
3,School Table,160.99,Exit_Sub_Main,0,0
23,Typical School Chair and Table 4,161.07,Exit_Sub_Main,0,0
78,Typical School Chair and Table 9,161.27,Exit_Sub3,0,0
571,School Table,161.41,Exit_Sub_Main,0,0
795,School Table,161.49,Exit_Sub3,0,0
267,Typical School Chair and Table 13,161.50,Exit_Sub3,0,0
826,Typical School Chair and Table 7,161.81,Exit_Sub2,0,0
899,Typical School Chair and Table 13,162.25,Exit_Sub_Main,0,0
261,Typical School Chair and Table 12,162.31,Exit_Sub_Main,0,0
523,School Table,162.37,Exit_Sub3,0,0
632,Typical School Chair and Table 5,162.52,Exit_Sub_Main,0,0
184,School Table,162.92,Exit_Sub_Main,0,0
312,School Table,163.45,Exit_Sub3,0,0
839,Typical School Chair and Table 6,163.54,Exit_Sub_Main,0,0
674,School Table,163.76,Exit_Sub1,0,0
403,School Table,163.96,Exit_Sub_Main,0,0
437,Typical School Chair and Table 19,164.31,Exit_Sub2,0,0
928,School Table,164.37,Exit_Sub1,0,0
124,School Table,164.53,Exit_Sub3,0,0
461,Typical School Chair and Table 18,164.58,Exit_Sub2,0,0
323,Typical School Chair and Table 17,164.59,Exit_Sub_Main,0,0
565,School Table,164.75,Exit_Sub_Main,0,0
515,Typical School Chair and Table 8,164.89,Exit_Sub3,0,0
201,Typical School Chair and Table,164.99,Exit_Sub1,0,0
325,School Table,164.99,Exit_Sub2,0,0
755,School Table,164.99,Exit_Sub2,0,0
75,Typical School Chair and Table 6,165.05,Exit_Sub_Main,0,0
547,School Table,165.25,Exit_Sub_Main,0,0
451,Typical School Chair and Table 13,165.62,Exit_Sub_Main,0,0
703,School Table,165.65,Exit_Sub2,0,0
891,Typical School Chair and Table 11,166.35,Exit_Sub2,0,0
383,School Table,166.44,Exit_Sub3,0,0
40,Typical School Chair and Table 3,166.85,Exit_Sub_Main,0,0
43,pedestal,167.06,Exit_Sub2,0,0
418,Typical School Chair and Table 16,167.07,Exit_Sub2,0,0
664,Typical School Chair and Table 6,167.45,Exit_Sub_Main,0,0
359,School Table,167.46,Exit_Sub3,0,0
524,Typical School Chair and Table 4,167.89,Exit_Sub_Main,0,0
436,Typical School Chair and Table 6,168.03,Exit_Sub3,0,0
525,School Table,168.09,Exit_Sub_Main,0,0
470,Typical School Chair and Table 5,168.30,Exit_Sub_Main,0,0
628,Typical School Chair and Table,168.31,Exit_Sub3,0,0
173,Typical School Chair and Table 14,168.71,Exit_Sub_Main,0,0
611,pedestal,168.71,Exit_Sub1,0,0
776,Typical School Chair and Table 11,168.75,Exit_Sub_Main,0,0
345,School Table,168.92,Exit_Sub1,0,0
513,Typical School Chair and Table 14,169.11,Exit_Sub3,0,0
522,School Table,169.43,Exit_Sub_Main,0,0
882,School Table,169.47,Exit_Sub3,0,0
667,Typical School Chair and Table 9,169.48,Exit_Sub3,0,0
696,School Table,169.87,Exit_Sub2,0,0
973,Typical School Chair and Table 3,169.94,Exit_Sub2,0,0
546,Typical School Chair and Table 11,169.95,Exit_Sub_Main,0,0
156,School Table,170.05,Exit_Sub3,0,0
556,School Table,170.35,Exit_Sub1,0,0
583,Typical School Chair and Table 6,170.66,Exit_Sub_Main,0,0
489,Typical School Chair and Table 10,170.73,Exit_Sub2,0,0
974,Typical School Chair and Table 10,170.81,Exit_Sub2,0,0
879,Typical School Chair and Table 12,170.95,Exit_Sub_Main,0,0
670,Typical School Chair and Table 1,170.96,Exit_Sub_Main,0,0
841,Typical School Chair and Table 20,170.96,Exit_Sub1,0,0
930,School Table,171.14,Exit_Sub3,0,0
256,School Table,171.37,Exit_Sub_Main,0,0
945,School Table,172.09,Exit_Sub_Main,0,0
699,Typical School Chair and Table 15,172.13,Exit_Sub2,0,0
715,Typical School Chair and Table 5,172.21,Exit_Sub_Main,0,0
746,School Table,172.41,Exit_Sub_Main,0,0
223,School Table,172.41,Exit_Sub3,0,0
115,Typical School Chair and Table 16,172.63,Exit_Sub3,0,0
315,School Table,172.80,Exit_Sub2,0,0
644,School Table,172.80,Exit_Sub1,0,0
694,pedestal,172.80,Exit_Sub2,0,0
512,Typical School Chair and Table 14,172.95,Exit_Sub_Main,0,0
182,School Table,173.01,Exit_Sub_Main,0,0
840,Typical School Chair and Table 13,173.05,Exit_Sub3,0,0
280,Typical School Chair and Table 4,173.35,Exit_Sub_Main,0,0
291,Typical School Chair and Table 1,173.43,Exit_Sub_Main,0,0
684,School Table,173.63,Exit_Sub_Main,0,0
584,School Table,174.04,Exit_Sub2,0,0
375,School Table,174.13,Exit_Sub_Main,0,0
395,Typical School Chair and Table 2,174.43,Exit_Sub3,0,0
650,Typical School Chair and Table 2,174.95,Exit_Sub_Main,0,0
471,Typical School Chair and Table 11,175.21,Exit_Sub3,0,0
751,School Table,176.21,Exit_Sub3,0,0
398,Typical School Chair and Table 2,176.31,Exit_Sub2,0,0
107,School Table,176.59,Exit_Sub_Main,0,0
161,School Table,177.17,Exit_Sub_Main,0,0
848,Typical School Chair and Table 5,177.33,Exit_Sub_Main,0,0
516,Typical School Chair and Table 20,177.51,Exit_Sub_Main,0,0
349,School Table,177.81,Exit_Sub_Main,0,0
883,School Table,178.01,Exit_Sub_Main,0,0
145,Typical School Chair and Table 19,178.76,Exit_Sub2,0,0
909,Typical School Chair and Table 15,178.97,Exit_Sub_Main,0,0
526,Typical School Chair and Table 15,179.18,Exit_Sub3,0,0
993,Typical School Chair and Table 15,179.59,Exit_Sub_Main,0,0
781,School Table,179.73,Exit_Sub3,0,0
931,Typical School Chair and Table 9,179.77,Exit_Sub_Main,0,0
586,School Table,180.00,Exit_Sub1,0,0
808,School Table,180.00,Exit_Sub_Main,0,0
933,School Table,180.09,Exit_Sub_Main,0,0
213,School Table,180.20,Exit_Sub2,0,0
907,School Table,180.47,Exit_Sub_Main,0,0
682,Typical School Chair and Table 9,180.81,Exit_Sub_Main,0,0
634,School Table,181.13,Exit_Sub3,0,0
748,Typical School Chair and Table 1,181.69,Exit_Sub_Main,0,0
133,School Table,181.77,Exit_Sub3,0,0
615,Typical School Chair and Table 15,181.85,Exit_Sub_Main,0,0
549,School Table,181.93,Exit_Sub3,0,0
134,School Table,182.05,Exit_Sub3,0,0
702,Typical School Chair and Table 6,182.07,Exit_Sub2,0,0
413,Typical School Chair and Table 18,182.69,Exit_Sub_Main,0,0
573,Typical School Chair and Table 10,182.71,Exit_Sub2,0,0
802,School Table,183.30,Exit_Sub3,0,0
878,School Table,183.30,Exit_Sub2,0,0
570,Typical School Chair and Table 11,183.79,Exit_Sub_Main,0,0
290,School Table,183.81,Exit_Sub3,0,0
705,Typical School Chair and Table 1,183.95,Exit_Sub2,0,0
959,Typical School Chair and Table 5,183.97,Exit_Sub_Main,0,0
444,Typical School Chair and Table 13,183.99,Exit_Sub_Main,0,0
602,Typical School Chair and Table 16,184.03,Exit_Sub2,0,0
