AgentID,SpawnZone,EscapeTime(s),ExitUsed
61,School Table,465.59,Exit_Sub_Main
58,School Table,466.03,Exit_Sub_Main
67,Typical School Chair and Table,473.88,ZoneSensor stair (11)
60,School Table,495.75,Exit_Sub2
54,Typical School Chair and Table 1,496.18,Exit_Sub_Main
65,School Table,498.98,Exit_Sub1
72,Typical School Chair and Table 8,504.35,ZoneSensor stair (11)
55,Typical School Chair and Table 12,509.54,Exit_Sub_Main
63,School Table,518.73,Exit_Sub2
66,School Table,521.02,Exit_Sub2
75,Typical School Chair and Table 9,528.48,Exit_Sub2
62,School Table,531.29,Exit_Sub2
73,Typical School Chair and Table 16,549.77,Exit_Sub1
78,School Table,555.78,Exit_Sub_Main
71,Typical School Chair and Table,566.11,Exit_Sub1
64,Typical School Chair and Table 10,574.45,Exit_Sub2
70,Typical School Chair and Table 7,579.76,Exit_Sub1
74,Typical School Chair and Table 3,599.02,ZoneSensor stair (11)
69,School Table,602.65,Exit_Sub3
68,School Table,608.92,Exit_Sub2
76,Typical School Chair and Table 19,647.85,Exit_Sub2
81,Typical School Chair and Table 16,679.23,Exit_Sub1
77,School Table,680.68,Exit_Sub2
83,School Table,691.02,Exit_Sub2
79,Typical School Chair and Table 20,693.58,Exit_Sub_Main
88,School Table,709.38,Exit_Sub_Main
86,School Table,711.71,ZoneSensor stair (11)
80,Typical School Chair and Table 5,716.57,Exit_Sub_Main
82,Typical School Chair and Table 12,723.71,Exit_Sub_Main
98,water tank 2,732.25,Exit_Sub3
91,Typical School Chair and Table 5,733.94,Exit_Sub3
93,School Table,736.23,Exit_Sub3
85,School Table,752.21,Exit_Sub_Main
99,School Table,753.98,Exit_Sub1
96,School Table,760.17,Exit_Sub3
84,School Table,770.94,Exit_Sub_Main
97,Typical School Chair and Table 6,772.75,ZoneSensor stair (11)
89,Typical School Chair and Table 13,776.38,Exit_Sub_Main
87,School Table,779.08,Exit_Sub2
105,Typical School Chair and Table 6,797.13,Exit_Sub3
101,Typical School Chair and Table 1,798.95,Exit_Sub_Main
95,School Table,802.10,ZoneSensor stair (11)
104,School Table,804.78,Exit_Sub3
92,School Table,806.53,Exit_Sub2
90,School Table,821.87,Exit_Sub_Main
100,Typical School Chair and Table 17,828.10,Exit_Sub2
107,School Table,830.34,Exit_Sub_Main
114,School Table,833.96,Exit_Sub_Main
102,School Table,835.77,Exit_Sub2
94,School Table,841.33,Exit_Sub_Main
106,School Table,844.44,Exit_Sub1
111,Typical School Chair and Table 19,844.44,Exit_Sub2
116,School Table,856.38,Exit_Sub_Main
113,Typical School Chair and Table 4,860.78,Exit_Sub_Main
109,Typical School Chair and Table 9,886.44,Exit_Sub_Main
110,School Table,890.80,Exit_Sub_Main
112,Typical School Chair and Table 20,892.16,Exit_Sub_Main
103,Typical School Chair and Table 7,900.32,Exit_Sub2
119,School Table,903.42,Exit_Sub_Main
117,Typical School Chair and Table 16,916.86,Exit_Sub2
118,School Table,922.58,Exit_Sub_Main
108,Typical School Chair and Table 6,927.38,Exit_Sub2
115,Typical School Chair and Table 11,933.04,Exit_Sub2
130,pedestal,935.67,Exit_Sub1
125,School Table,937.45,Exit_Sub_Main
124,School Table,946.07,Exit_Sub_Main
127,Typical School Chair and Table,971.43,ZoneSensor stair (11)
120,Typical School Chair and Table 8,978.01,Exit_Sub_Main
121,School Table,981.10,Exit_Sub_Main
122,Typical School Chair and Table 4,982.05,Exit_Sub_Main
138,School Table,988.71,Exit_Sub_Main
134,School Table,990.01,Exit_Sub3
129,Typical School Chair and Table 8,996.06,Exit_Sub2
131,School Table,1002.14,ZoneSensor stair (11)
126,School Table,1002.14,Exit_Sub2
133,School Table,1016.39,ZoneSensor stair (11)
147,Typical School Chair and Table 3,1017.73,Exit_Sub2
141,School Table,1020.26,Exit_Sub2
148,Typical School Chair and Table 18,1022.49,Exit_Sub2
128,Typical School Chair and Table 18,1023.80,ZoneSensor stair (11)
142,Typical School Chair and Table 15,1025.53,Exit_Sub3
136,School Table,1027.28,Exit_Sub2
139,School Table,1031.73,Exit_Sub1
137,School Table,1033.45,ZoneSensor stair (11)
135,School Table,1035.66,ZoneSensor stair (11)
123,Typical School Chair and Table 10,1037.40,Exit_Sub_Main
132,Typical School Chair and Table 18,1045.15,Exit_Sub1
144,School Table,1054.80,Exit_Sub2
150,School Table,1057.82,Exit_Sub3
145,School Table,1059.18,Exit_Sub1
152,Typical School Chair and Table 19,1060.49,Exit_Sub2
146,Typical School Chair and Table 13,1082.16,Exit_Sub_Main
143,School Table,1095.06,Exit_Sub2
154,Typical School Chair and Table 18,1102.64,Exit_Sub1
157,Typical School Chair and Table 6,1105.21,Exit_Sub2
151,Typical School Chair and Table 15,1109.54,Exit_Sub1
155,Typical School Chair and Table 15,1120.90,Exit_Sub_Main
162,School Table,1120.90,Exit_Sub3
149,School Table,1123.95,Exit_Sub_Main
153,School Table,1124.41,Exit_Sub2
156,Typical School Chair and Table 17,1125.74,ZoneSensor stair (11)
140,School Table,1126.58,Exit_Sub2
159,Typical School Chair and Table 12,1128.75,Exit_Sub_Main
164,Typical School Chair and Table 4,1128.75,Exit_Sub_Main
161,Typical School Chair and Table 9,1134.18,Exit_Sub2
158,School Table,1157.36,Exit_Sub_Main
163,Typical School Chair and Table 4,1170.56,Exit_Sub_Main
165,School Table,1196.30,Exit_Sub2
167,Typical School Chair and Table 13,1207.12,Exit_Sub_Main
160,Typical School Chair and Table 1,1215.43,Exit_Sub_Main
166,Typical School Chair and Table 8,1216.26,Exit_Sub_Main
168,Typical School Chair and Table 14,1244.42,Exit_Sub_Main
174,School Table,1245.64,Exit_Sub2
180,pedestal,1251.16,Exit_Sub_Main
169,Typical School Chair and Table 5,1269.19,Exit_Sub_Main
171,Typical School Chair and Table 18,1277.53,Exit_Sub1
178,School Table,1280.94,Exit_Sub_Main
172,School Table,1318.93,Exit_Sub_Main
173,Typical School Chair and Table 8,1321.51,Exit_Sub_Main
170,Typical School Chair and Table,1326.52,Exit_Sub_Main
179,Typical School Chair and Table 7,1327.80,Exit_Sub1
189,pedestal,1330.79,Exit_Sub2
175,Typical School Chair and Table 3,1336.97,Exit_Sub_Main
192,School Table,1349.72,Exit_Sub2
181,School Table,1351.90,ZoneSensor stair (11)
177,School Table,1361.40,Exit_Sub_Main
176,Typical School Chair and Table 8,1367.20,Exit_Sub2
187,Typical School Chair and Table 19,1385.11,Exit_Sub1
197,Typical School Chair and Table 3,1387.72,Exit_Sub1
199,Typical School Chair and Table 3,1390.22,Exit_Sub3
183,Typical School Chair and Table 9,1394.32,Exit_Sub_Main
182,School Table,1396.82,Exit_Sub_Main
185,School Table,1404.76,ZoneSensor stair (11)
190,School Table,1411.02,ZoneSensor stair (11)
201,School Table,1417.58,Exit_Sub2
186,School Table,1417.58,Exit_Sub_Main
184,Typical School Chair and Table 16,1418.46,Exit_Sub_Main
196,School Table,1418.89,Exit_Sub_Main
194,Typical School Chair and Table 9,1421.44,ZoneSensor stair (11)
195,Typical School Chair and Table 5,1425.60,Exit_Sub_Main
205,Typical School Chair and Table 15,1431.33,Exit_Sub_Main
188,School Table,1433.36,Exit_Sub_Main
193,School Table,1437.01,Exit_Sub2
191,School Table,1439.44,Exit_Sub2
200,School Table,1446.39,Exit_Sub2
206,Typical School Chair and Table,1458.00,ZoneSensor stair (11)
203,Typical School Chair and Table 19,1484.52,Exit_Sub2
211,Typical School Chair and Table 19,1489.86,ZoneSensor stair (11)
202,Typical School Chair and Table 13,1498.53,Exit_Sub_Main
198,Typical School Chair and Table 11,1504.60,Exit_Sub_Main
204,Typical School Chair and Table 11,1511.12,Exit_Sub_Main
214,School Table,1512.37,Exit_Sub3
208,Typical School Chair and Table 19,1513.25,Exit_Sub2
209,Typical School Chair and Table 7,1515.77,ZoneSensor stair (11)
207,School Table,1526.17,Exit_Sub1
219,Typical School Chair and Table 16,1527.02,Exit_Sub3
226,School Table,1535.07,Exit_Sub2
220,Typical School Chair and Table 17,1537.93,Exit_Sub_Main
223,Typical School Chair and Table 12,1553.37,Exit_Sub_Main
212,School Table,1555.03,Exit_Sub_Main
215,School Table,1555.43,ZoneSensor stair (11)
225,School Table,1563.10,Exit_Sub2
216,School Table,1581.37,Exit_Sub2
210,Typical School Chair and Table 17,1586.22,Exit_Sub_Main
230,Typical School Chair and Table 12,1589.48,Exit_Sub_Main
227,School Table,1596.73,ZoneSensor stair (11)
217,School Table,1599.13,Exit_Sub2
222,Typical School Chair and Table 17,1602.48,Exit_Sub_Main
233,Typical School Chair and Table 15,1602.89,ZoneSensor stair (11)
221,Typical School Chair and Table 11,1606.51,Exit_Sub2
236,School Table,1612.52,ZoneSensor stair (11)
231,School Table,1617.72,Exit_Sub_Main
213,Typical School Chair and Table 5,1621.65,Exit_Sub_Main
224,Typical School Chair and Table 1,1622.05,Exit_Sub2
232,School Table,1622.90,Exit_Sub1
240,Typical School Chair and Table 6,1631.55,Exit_Sub2
234,School Table,1633.16,Exit_Sub_Main
238,Typical School Chair and Table 16,1635.50,Exit_Sub_Main
228,School Table,1635.97,ZoneSensor stair (11)
218,Typical School Chair and Table 18,1646.27,Exit_Sub2
239,School Table,1652.24,Exit_Sub_Main
229,Typical School Chair and Table 4,1656.53,Exit_Sub_Main
235,Typical School Chair and Table 5,1658.11,Exit_Sub_Main
242,School Table,1664.45,Exit_Sub2
243,Typical School Chair and Table 11,1670.74,Exit_Sub_Main
246,Typical School Chair and Table 5,1678.89,Exit_Sub_Main
241,Typical School Chair and Table 7,1680.08,Exit_Sub2
251,School Table,1682.51,Exit_Sub_Main
253,School Table,1687.95,Exit_Sub3
245,Typical School Chair and Table 16,1691.08,Exit_Sub1
250,Typical School Chair and Table 2,1705.42,ZoneSensor stair (11)
256,School Table,1710.15,Exit_Sub_Main
248,Typical School Chair and Table 4,1721.02,Exit_Sub_Main
249,Typical School Chair and Table 12,1724.58,Exit_Sub_Main
259,School Table,1726.93,Exit_Sub3
244,School Table,1735.80,Exit_Sub_Main
263,School Table,1741.14,Exit_Sub2
247,Typical School Chair and Table 2,1744.65,Exit_Sub_Main
255,School Table,1749.09,ZoneSensor stair (11)
266,pedestal,1753.37,Exit_Sub_Main
254,School Table,1753.79,Exit_Sub_Main
252,School Table,1760.80,Exit_Sub_Main
237,water tank,1761.17,Exit_Sub2
271,pedestal,1768.27,Exit_Sub_Main
262,Typical School Chair and Table 5,1795.68,Exit_Sub_Main
264,School Table,1796.45,ZoneSensor stair (11)
265,School Table,1813.72,Exit_Sub_Main
257,Typical School Chair and Table 11,1814.10,Exit_Sub_Main
258,School Table,1814.10,Exit_Sub_Main
260,Typical School Chair and Table 5,1816.75,Exit_Sub2
274,School Table,1821.87,Exit_Sub_Main
261,Typical School Chair and Table 18,1823.40,Exit_Sub2
276,School Table,1824.56,Exit_Sub3
268,Typical School Chair and Table,1826.51,Exit_Sub1
278,School Table,1828.48,ZoneSensor stair (11)
270,School Table,1837.19,Exit_Sub_Main
267,Typical School Chair and Table 10,1842.94,Exit_Sub2
281,School Table,1843.31,Exit_Sub3
290,pedestal,1863.10,Exit_Sub_Main
272,Typical School Chair and Table 2,1867.38,Exit_Sub_Main
283,School Table,1876.78,Exit_Sub1
285,School Table,1877.55,ZoneSensor stair (11)
284,School Table,1893.35,Exit_Sub_Main
289,Typical School Chair and Table 7,1895.18,Exit_Sub3
298,water tank 3,1902.52,Exit_Sub3
273,School Table,1907.42,Exit_Sub_Main
292,School Table,1915.40,Exit_Sub3
286,Typical School Chair and Table 12,1916.15,Exit_Sub2
279,School Table,1917.27,Exit_Sub2
295,School Table,1918.86,ZoneSensor stair (11)
277,Typical School Chair and Table 18,1918.86,Exit_Sub2
269,Typical School Chair and Table 5,1920.00,Exit_Sub_Main
275,School Table,1927.16,Exit_Sub_Main
300,School Table,1929.52,ZoneSensor stair (11)
288,School Table,1933.35,ZoneSensor stair (11)
291,School Table,1937.07,Exit_Sub2
294,School Table,1939.78,ZoneSensor stair (11)
280,Typical School Chair and Table 2,1943.21,Exit_Sub_Main
293,Typical School Chair and Table 2,1953.86,Exit_Sub1
282,Typical School Chair and Table 11,1958.28,Exit_Sub3
296,Typical School Chair and Table 12,1971.21,Exit_Sub_Main
287,School Table,2002.47,Exit_Sub2
299,School Table,2007.37,Exit_Sub2
306,School Table,2015.15,ZoneSensor stair (11)
310,School Table,2019.77,Exit_Sub3
303,Typical School Chair and Table 17,2033.46,Exit_Sub_Main
297,School Table,2034.19,Exit_Sub_Main
312,School Table,2049.20,Exit_Sub_Main
302,School Table,2050.68,Exit_Sub_Main
314,Typical School Chair and Table 1,2056.32,Exit_Sub_Main
308,Typical School Chair and Table 4,2057.40,Exit_Sub_Main
301,Typical School Chair and Table 5,2059.31,Exit_Sub_Main
313,Typical School Chair and Table 18,2070.25,ZoneSensor stair (11)
305,Typical School Chair and Table 4,2085.24,Exit_Sub_Main
304,School Table,2094.13,Exit_Sub_Main
307,Typical School Chair and Table 19,2115.86,Exit_Sub_Main
311,Typical School Chair and Table 4,2128.94,Exit_Sub_Main
309,School Table,2133.28,Exit_Sub3
317,School Table,2135.04,Exit_Sub_Main
316,Typical School Chair and Table,2139.95,Exit_Sub1
325,School Table,2141.55,ZoneSensor stair (11)
320,School Table,2171.00,ZoneSensor stair (11)
315,School Table,2172.81,Exit_Sub_Main
323,Typical School Chair and Table 16,2175.72,ZoneSensor stair (11)
322,School Table,2202.49,Exit_Sub_Main
330,School Table,2203.19,Exit_Sub_Main
324,School Table,2205.29,Exit_Sub1
318,School Table,2208.60,Exit_Sub_Main
332,School Table,2223.30,Exit_Sub3
334,Typical School Chair and Table 4,2223.72,Exit_Sub_Main
319,School Table,2225.15,Exit_Sub_Main
335,Typical School Chair and Table 2,2229.81,ZoneSensor stair (11)
333,School Table,2230.17,Exit_Sub3
321,Typical School Chair and Table 15,2235.12,Exit_Sub2
327,Typical School Chair and Table 13,2239.21,Exit_Sub_Main
343,Typical School Chair and Table 1,2255.17,ZoneSensor stair (11)
326,School Table,2256.60,Exit_Sub3
347,School Table,2268.20,ZoneSensor stair (11)
336,School Table,2270.37,Exit_Sub1
342,School Table,2280.08,Exit_Sub_Main
338,Typical School Chair and Table 9,2283.75,Exit_Sub_Main
331,Typical School Chair and Table 5,2289.00,Exit_Sub_Main
346,Typical School Chair and Table 9,2289.68,Exit_Sub_Main
340,Typical School Chair and Table 8,2292.21,ZoneSensor stair (11)
349,Typical School Chair and Table 4,2297.49,Exit_Sub_Main
337,School Table,2298.16,Exit_Sub_Main
339,School Table,2300.64,Exit_Sub_Main
348,Typical School Chair and Table,2303.60,Exit_Sub3
345,School Table,2315.36,ZoneSensor stair (11)
328,School Table,2316.06,Exit_Sub_Main
359,School Table,2317.84,ZoneSensor stair (11)
341,School Table,2320.96,Exit_Sub1
352,Typical School Chair and Table 11,2322.01,Exit_Sub_Main
365,pedestal,2327.63,Exit_Sub_Main
350,Typical School Chair and Table 19,2327.63,Exit_Sub2
351,Typical School Chair and Table 10,2328.35,ZoneSensor stair (11)
363,School Table,2330.09,Exit_Sub2
362,Typical School Chair and Table 12,2338.73,Exit_Sub_Main
360,Typical School Chair and Table 11,2340.83,Exit_Sub_Main
364,School Table,2342.54,Exit_Sub1
329,Typical School Chair and Table 8,2345.33,Exit_Sub2
358,School Table,2347.13,Exit_Sub2
356,School Table,2348.83,ZoneSensor stair (11)
344,School Table,2371.51,Exit_Sub_Main
366,Typical School Chair and Table 19,2372.53,Exit_Sub_Main
354,Typical School Chair and Table 10,2377.00,Exit_Sub2
357,Typical School Chair and Table 17,2402.55,Exit_Sub2
353,Typical School Chair and Table 4,2402.87,Exit_Sub_Main
371,School Table,2402.87,Exit_Sub_Main
370,Typical School Chair and Table 9,2414.70,Exit_Sub_Main
374,Typical School Chair and Table 12,2417.01,Exit_Sub_Main
361,School Table,2418.37,Exit_Sub_Main
355,School Table,2428.84,Exit_Sub_Main
369,School Table,2445.58,Exit_Sub2
382,School Table,2452.56,Exit_Sub2
368,Typical School Chair and Table 2,2456.01,Exit_Sub_Main
373,School Table,2457.79,ZoneSensor stair (11)
379,School Table,2489.35,ZoneSensor stair (11)
380,Typical School Chair and Table 13,2492.40,ZoneSensor stair (11)
378,School Table,2493.04,Exit_Sub1
376,Typical School Chair and Table 14,2501.10,Exit_Sub_Main
383,Typical School Chair and Table 9,2506.15,ZoneSensor stair (11)
372,Typical School Chair and Table 4,2538.72,Exit_Sub_Main
391,School Table,2542.71,Exit_Sub1
385,Typical School Chair and Table 6,2547.40,Exit_Sub2
386,School Table,2549.01,Exit_Sub_Main
377,Typical School Chair and Table 19,2551.44,Exit_Sub2
394,Typical School Chair and Table 2,2558.94,Exit_Sub2
389,School Table,2560.31,Exit_Sub_Main
375,water tank,2564.27,Exit_Sub2
397,School Table,2566.71,Exit_Sub_Main
401,Typical School Chair and Table 5,2568.35,Exit_Sub_Main
399,School Table,2575.83,Exit_Sub3
395,School Table,2592.80,ZoneSensor stair (11)
387,Typical School Chair and Table 18,2593.45,Exit_Sub2
402,Typical School Chair and Table 1,2594.78,Exit_Sub3
390,Typical School Chair and Table 1,2594.78,Exit_Sub_Main
398,Typical School Chair and Table 11,2597.61,Exit_Sub_Main
404,School Table,2598.23,ZoneSensor stair (11)
393,Typical School Chair and Table 5,2607.30,Exit_Sub_Main
388,School Table,2620.66,Exit_Sub2
405,School Table,2625.56,Exit_Sub_Main
392,Typical School Chair and Table,2636.31,Exit_Sub3
396,Typical School Chair and Table 5,2638.61,Exit_Sub_Main
403,Typical School Chair and Table 20,2662.33,Exit_Sub2
411,Typical School Chair and Table 4,2666.88,Exit_Sub2
407,School Table,2669.45,ZoneSensor stair (11)
412,School Table,2683.81,Exit_Sub2
406,School Table,2695.91,Exit_Sub_Main
410,Typical School Chair and Table 17,2695.91,Exit_Sub_Main
415,School Table,2701.45,Exit_Sub_Main
408,School Table,2703.07,Exit_Sub_Main
420,Typical School Chair and Table 1,2706.98,Exit_Sub_Main
409,Typical School Chair and Table 17,2721.33,Exit_Sub_Main
419,Typical School Chair and Table 3,2723.32,Exit_Sub2
417,Typical School Chair and Table 9,2738.57,Exit_Sub_Main
425,Typical School Chair and Table 8,2744.68,Exit_Sub_Main
413,School Table,2753.53,Exit_Sub_Main
414,School Table,2762.77,Exit_Sub_Main
431,School Table,2763.09,ZoneSensor stair (11)
428,School Table,2769.79,Exit_Sub3
416,Typical School Chair and Table 11,2788.75,Exit_Sub_Main
436,Typical School Chair and Table 10,2790.04,Exit_Sub3
435,Typical School Chair and Table 2,2801.79,Exit_Sub_Main
426,Typical School Chair and Table 17,2808.84,Exit_Sub_Main
423,Typical School Chair and Table 20,2809.77,Exit_Sub_Main
418,Typical School Chair and Table 10,2817.57,Exit_Sub2
430,Typical School Chair and Table 11,2824.81,Exit_Sub_Main
421,Typical School Chair and Table 10,2829.58,Exit_Sub2
438,Typical School Chair and Table 11,2829.58,Exit_Sub3
422,School Table,2830.84,Exit_Sub_Main
432,School Table,2832.16,ZoneSensor stair (11)
424,School Table,2833.14,Exit_Sub_Main
427,Typical School Chair and Table 20,2837.22,Exit_Sub_Main
433,School Table,2853.71,Exit_Sub_Main
442,Typical School Chair and Table 11,2860.95,Exit_Sub2
440,Typical School Chair and Table 17,2865.95,Exit_Sub_Main
429,Typical School Chair and Table 3,2867.49,Exit_Sub_Main
437,School Table,2875.99,Exit_Sub_Main
444,Typical School Chair and Table 3,2878.49,Exit_Sub_Main
449,Typical School Chair and Table 2,2890.83,Exit_Sub_Main
454,Typical School Chair and Table 6,2893.68,Exit_Sub1
455,Typical School Chair and Table 8,2901.08,ZoneSensor stair (11)
439,School Table,2903.00,Exit_Sub_Main
434,School Table,2903.38,Exit_Sub_Main
465,pedestal,2908.99,Exit_Sub2
446,School Table,2908.99,Exit_Sub2
445,School Table,2910.48,Exit_Sub1
441,Typical School Chair and Table 2,2918.06,Exit_Sub_Main
458,Typical School Chair and Table 5,2919.34,Exit_Sub2
447,School Table,2929.97,Exit_Sub_Main
453,Typical School Chair and Table 18,2930.59,Exit_Sub1
456,School Table,2935.90,ZoneSensor stair (11)
443,Typical School Chair and Table 4,2938.69,Exit_Sub_Main
457,School Table,2941.49,Exit_Sub1
463,Typical School Chair and Table 6,2948.61,Exit_Sub2
467,Typical School Chair and Table,2948.61,ZoneSensor stair (11)
452,School Table,2948.61,Exit_Sub_Main
451,Typical School Chair and Table 8,2948.91,Exit_Sub1
448,School Table,2960.95,Exit_Sub2
450,School Table,2966.72,Exit_Sub2
462,School Table,2970.62,Exit_Sub1
461,School Table,2981.00,Exit_Sub_Main
466,Typical School Chair and Table 20,2994.88,Exit_Sub_Main
464,Typical School Chair and Table 2,3000.56,Exit_Sub_Main
469,Typical School Chair and Table 2,3003.97,ZoneSensor stair (11)
459,School Table,3009.95,Exit_Sub_Main
477,School Table,3019.11,Exit_Sub3
460,Typical School Chair and Table 19,3019.41,Exit_Sub2
470,School Table,3021.51,Exit_Sub_Main
482,School Table,3025.39,Exit_Sub2
473,Typical School Chair and Table 16,3049.68,ZoneSensor stair (11)
468,School Table,3056.80,Exit_Sub3
472,School Table,3057.10,Exit_Sub_Main
475,School Table,3057.98,ZoneSensor stair (11)
474,Typical School Chair and Table 15,3067.17,Exit_Sub2
471,School Table,3071.65,Exit_Sub_Main
480,Typical School Chair and Table 14,3094.95,Exit_Sub_Main
484,Typical School Chair and Table 7,3105.56,Exit_Sub1
481,Typical School Chair and Table 15,3115.29,Exit_Sub1
476,School Table,3129.26,Exit_Sub2
478,School Table,3133.27,Exit_Sub_Main
479,Typical School Chair and Table 2,3134.35,Exit_Sub2
497,Typical School Chair and Table 17,3142.36,Exit_Sub_Main
483,School Table,3142.75,Exit_Sub_Main
487,School Table,3157.72,Exit_Sub_Main
489,Typical School Chair and Table 14,3160.76,ZoneSensor stair (11)
493,Typical School Chair and Table 8,3161.38,Exit_Sub2
492,School Table,3162.58,ZoneSensor stair (11)
485,Typical School Chair and Table 16,3164.07,Exit_Sub2
486,School Table,3164.38,Exit_Sub_Main
502,Typical School Chair and Table 11,3181.30,Exit_Sub_Main
488,School Table,3184.79,Exit_Sub2
490,Typical School Chair and Table 6,3194.66,Exit_Sub_Main
498,Typical School Chair and Table 5,3199.26,ZoneSensor stair (11)
494,School Table,3201.35,Exit_Sub3
507,School Table,3203.12,ZoneSensor stair (11)
491,Typical School Chair and Table 8,3206.36,Exit_Sub2
500,Typical School Chair and Table 14,3210.38,Exit_Sub2
496,School Table,3214.09,Exit_Sub_Main
506,Typical School Chair and Table 6,3214.98,Exit_Sub1
514,Typical School Chair and Table 8,3217.84,Exit_Sub3
512,School Table,3226.72,Exit_Sub2
511,Typical School Chair and Table 5,3234.34,Exit_Sub_Main
509,Typical School Chair and Table 14,3242.09,Exit_Sub_Main
523,School Table,3248.73,Exit_Sub3
495,School Table,3251.59,Exit_Sub_Main
503,School Table,3252.15,Exit_Sub_Main
499,Typical School Chair and Table 13,3267.28,Exit_Sub_Main
519,School Table,3271.32,ZoneSensor stair (11)
522,Typical School Chair and Table 12,3273.83,Exit_Sub3
513,Typical School Chair and Table 19,3274.41,Exit_Sub2
505,School Table,3278.02,Exit_Sub_Main
521,School Table,3279.45,Exit_Sub3
520,School Table,3281.18,Exit_Sub_Main
524,School Table,3286.61,ZoneSensor stair (11)
527,School Table,3286.88,Exit_Sub_Main
529,Typical School Chair and Table 20,3292.04,Exit_Sub_Main
504,School Table,3299.71,Exit_Sub_Main
501,Typical School Chair and Table 7,3302.49,Exit_Sub2
515,Typical School Chair and Table 13,3304.49,ZoneSensor stair (11)
518,Typical School Chair and Table 1,3307.01,Exit_Sub2
510,Typical School Chair and Table 20,3309.22,Exit_Sub1
508,Typical School Chair and Table 4,3316.84,Exit_Sub_Main
526,Typical School Chair and Table 17,3317.39,ZoneSensor stair (11)
517,Typical School Chair and Table 19,3348.80,Exit_Sub2
538,School Table,3353.23,ZoneSensor stair (11)
528,Typical School Chair and Table 16,3358.79,Exit_Sub_Main
525,Typical School Chair and Table 6,3360.47,Exit_Sub_Main
516,School Table,3361.53,Exit_Sub_Main
535,School Table,3368.85,Exit_Sub1
534,Typical School Chair and Table 13,3375.71,Exit_Sub_Main
530,School Table,3384.38,Exit_Sub_Main
540,School Table,3386.05,Exit_Sub2
531,School Table,3401.96,Exit_Sub_Main
536,Typical School Chair and Table 6,3410.42,Exit_Sub2
533,School Table,3410.75,Exit_Sub_Main
532,School Table,3411.28,Exit_Sub_Main
549,School Table,3414.11,Exit_Sub3
553,Typical School Chair and Table 16,3414.37,ZoneSensor stair (11)
544,School Table,3416.07,Exit_Sub2
543,Typical School Chair and Table 9,3423.11,ZoneSensor stair (11)
550,School Table,3426.62,Exit_Sub_Main
556,Typical School Chair and Table 14,3426.90,Exit_Sub3
541,Typical School Chair and Table 19,3429.35,ZoneSensor stair (11)
537,School Table,3439.78,Exit_Sub_Main
384,School Table,3441.47,Exit_Sub_Main
